__mclCluster	name	PRWP	Unnamed: 0
52.0	MOB1B	0.0	881
232.0	PER2	0.0	882
4.0	FAF2	0.0	883
	FOS		884
101.0	STX2	0.0	885
101.0	STXBP2	0.0	886
430.0	ITGB1	0.0	887
430.0	ITGB1BP2	0.0	888
27.0	CXCL8	7.15136484913e+12	889
310.0	RNF4	0.0	890
	TCP1		891
431.0	AURKA	0.0	892
431.0	INCENP	0.0	893
432.0	FER	0.0	894
134.0	PMAIP1	0.0	895
48.0	TAF6	0.0	896
433.0	PLEC	0.0	897
433.0	SPTAN1	0.0	898
434.0	CDKN1B	0.0	899
434.0	CKS1B	0.0	900
	APAF1		901
435.0	EIF2B2	0.0	902
	STX5		903
436.0	GOSR2	0.0	904
	MORF4L1		905
	TAF9		906
	TAF13		907
437.0	LIMK1	0.0	908
437.0	ROCK1	0.0	909
438.0	SNRNP200	0.0	910
	MCM3		911
	STAT1		912
323.0	TCF4	0.0	913
12.0	GNG10	0.0	914
439.0	PSTPIP1	0.0	915
439.0	FASLG	0.0	916
1.0	TRPC4AP	2.32407953773e+12	917
234.0	PARP1	0.0	918
23.0	AGO4	0.0	919
23.0	TNRC6A	0.0	920
61.0	PTGIR	0.0	921
43.0	RPL19	0.0	922
43.0	RPL23A	0.0	923
440.0	POLI	0.0	924
440.0	POLH	0.0	925
18.0	SOX9	0.0	926
	LIN54		927
441.0	CASK	0.0	928
441.0	KCNJ4	0.0	929
	NRIP1		930
85.0	LCK	0.0	931
13.0	TRIM17	0.0	932
29.0	RPS9	0.0	933
442.0	CAPZB	0.0	934
442.0	CAPZA1	0.0	935
	ASAP2		936
390.0	PSMD14	0.0	937
	PSMD4		938
15.0	SUMO1	0.0	939
15.0	SART1	0.0	940
361.0	NCAPG	2.32407953773e+12	941
50.0	PTPRC	0.0	942
135.0	ASB1	0.0	943
3.0	SUDS3	0.0	944
21.0	MED17	0.0	945
	RBL2		946
443.0	ATG16L1	0.0	947
443.0	ATG12	0.0	948
159.0	HIST3H3	0.0	949
	MED26		950
136.0	SEH1L	0.0	951
444.0	MARCKS	0.0	952
131.0	AXIN1	0.0	953
445.0	GC	2.38043683429e+12	954
445.0	ACTC1	2.38043683429e+12	955
435.0	EIF2B3	0.0	956
55.0	POLR3B	0.0	957
44.0	THOC1	0.0	958
25.0	IARS	0.0	959
175.0	PALB2	4.18008406952e+12	960
53.0	UCHL5	0.0	961
137.0	AP3S1	0.0	962
446.0	TRAF5	0.0	963
446.0	TNFRSF8	0.0	964
447.0	EIF3M	0.0	965
	ERBB3		966
	RPS20		967
119.0	CALR	0.0	968
119.0	HLA-E	0.0	969
30.0	TRIM32	0.0	970
	ACTR2		971
109.0	ATRIP	0.0	972
109.0	RPA1	0.0	973
	NCAPD2		974
26.0	OCRL	2.3293366419e+12	975
69.0	BAG1	0.0	976
448.0	SMAD1	0.0	977
448.0	WWP1	0.0	978
16.0	CDH1	2.32407953773e+12	979
	TCF3		980
11.0	NCL	0.0	981
375.0	NCK1	0.0	982
24.0	SSRP1	0.0	983
399.0	SMARCA2	0.0	984
64.0	CUL3	0.0	985
296.0	CASP8	0.0	986
241.0	PRPF8	0.0	987
5.0	ERCC6	0.0	988
27.0	PZP	7.15136484913e+12	989
27.0	MMP9	7.15136484913e+12	990
55.0	POLR3A	0.0	991
213.0	SMC3	0.0	992
	PML		993
106.0	MED10	0.0	994
106.0	CCNC	0.0	995
	CDK7		996
60.0	LSM6	0.0	997
449.0	CAMK4	0.0	998
449.0	CAMKK2	0.0	999
31.0	SETD7	0.0	1000
122.0	GNB2	0.0	1001
12.0	GNG5	0.0	1002
299.0	POLA1	0.0	1003
76.0	PCNA	2.32407953773e+12	1004
450.0	GABARAP	0.0	1005
451.0	DHH	0.0	1006
451.0	HHIP	0.0	1007
60.0	LSM2	0.0	1008
60.0	LSM4	0.0	1009
452.0	FAAP24	0.0	1010
452.0	FANCM	0.0	1011
	RPS14		1012
372.0	WDR61	0.0	1013
220.0	NCOA2	0.0	1014
453.0	WASF2	0.0	1015
453.0	ACTR3	0.0	1016
138.0	PEF1	0.0	1017
	TRIM25		1018
454.0	SCRIB	0.0	1019
454.0	ARHGEF7	0.0	1020
326.0	COPS7A	0.0	1021
438.0	PRPF6	0.0	1022
33.0	DLL4	0.0	1023
1.0	DTL	2.32407953773e+12	1024
174.0	ACIN1	0.0	1025
	RNF8		1026
9.0	ASB8	0.0	1027
	COPB2		1028
	COPG2		1029
9.0	SPSB1	0.0	1030
20.0	CXCL12	2.32407953773e+12	1031
6.0	TUBA4A	2.43486341944e+12	1032
136.0	SEC13	0.0	1033
136.0	NUP107	0.0	1034
8.0	FBXO31	0.0	1035
455.0	CTBP2	0.0	1036
455.0	HIC1	0.0	1037
456.0	YWHAB	0.0	1038
456.0	RIN1	0.0	1039
355.0	RNF2	0.0	1040
68.0	LRR1	2.36992262595e+12	1041
115.0	YWHAQ	0.0	1042
139.0	IL20RB	0.0	1043
	DNMT1		1044
	PSMA1		1045
457.0	STK11	0.0	1046
457.0	CDC37	0.0	1047
	PSMC6		1048
344.0	HDAC5	0.0	1049
	MED16		1050
51.0	RASSF6	0.0	1051
458.0	PDCD6IP	0.0	1052
458.0	VPS4B	0.0	1053
79.0	GNAO1	0.0	1054
79.0	ADRA2A	0.0	1055
100.0	UBA1	0.0	1056
100.0	UBE2L3	0.0	1057
459.0	RAMP2	0.0	1058
459.0	CALCRL	0.0	1059
460.0	CCNA1	0.0	1060
460.0	HIST1H1A	0.0	1061
103.0	SIRPA	0.0	1062
103.0	CD47	0.0	1063
21.0	MED23	0.0	1064
461.0	NRAS	0.0	1065
461.0	SHOC2	0.0	1066
	DCTN1		1067
4.0	VCPIP1	0.0	1068
462.0	CD2AP	0.0	1069
462.0	MVB12A	0.0	1070
70.0	MCC	0.0	1071
70.0	CSNK1E	0.0	1072
463.0	RUVBL2	0.0	1073
463.0	ACTR8	0.0	1074
	SNAI1		1075
432.0	STAT3	0.0	1076
130.0	GSK3B	0.0	1077
130.0	AKAP11	0.0	1078
464.0	NMU	0.0	1079
464.0	NMUR2	0.0	1080
465.0	HAND2	0.0	1081
465.0	HAND1	0.0	1082
466.0	CD247	0.0	1083
466.0	CD3E	0.0	1084
467.0	TEC	0.0	1085
467.0	DOK1	0.0	1086
6.0	PIAS2	2.43486341944e+12	1087
59.0	ARF1	0.0	1088
59.0	PIP5K1A	0.0	1089
40.0	CLNS1A	0.0	1090
40.0	SNRPD3	0.0	1091
4.0	ANKZF1	0.0	1092
68.0	CUL2	2.36992262595e+12	1093
41.0	IL1A	2.64259058176e+12	1094
468.0	RFX1	0.0	1095
468.0	RFX2	0.0	1096
469.0	FANCA	0.0	1097
469.0	FAAP100	0.0	1098
1.0	WDTC1	2.32407953773e+12	1099
4.0	ASPSCR1	0.0	1100
470.0	CFI	0.0	1101
470.0	CFH	0.0	1102
471.0	SLC22A1	0.0	1103
471.0	POU2AF1	0.0	1104
472.0	CREM	0.0	1105
472.0	FHL5	0.0	1106
	STUB1		1107
473.0	RAN	0.0	1108
473.0	NXF1	0.0	1109
19.0	STRN	0.0	1110
121.0	TGFBR1	0.0	1111
121.0	SMURF1	0.0	1112
474.0	MBP	0.0	1113
9.0	TCEB3	0.0	1114
475.0	NUP62	0.0	1115
475.0	NUTF2	0.0	1116
46.0	NCOA1	2.42415686404e+12	1117
46.0	STAT6	2.42415686404e+12	1118
7.0	FZR1	0.0	1119
	CENPA		1120
369.0	AURKB	0.0	1121
476.0	DDX3X	0.0	1122
476.0	EIF4E	0.0	1123
38.0	ZMYM2	0.0	1124
477.0	STXBP3	0.0	1125
477.0	STX4	0.0	1126
140.0	ERCC2	0.0	1127
330.0	RAD50	0.0	1128
124.0	CDH2	0.0	1129
	BTRC		1130
478.0	CSF2	0.0	1131
478.0	CSF3R	0.0	1132
479.0	PDS5B	0.0	1133
479.0	RAD21	0.0	1134
343.0	RBX1	0.0	1135
8.0	FBXW8	0.0	1136
	TUBA1A		1137
36.0	SYK	2.75670085621e+12	1138
36.0	PLCG2	2.75670085621e+12	1139
	NGFR		1140
	RIPK2		1141
	ASH2L		1142
	HCFC1		1143
16.0	CDC27	2.32407953773e+12	1144
16.0	FBXO5	2.32407953773e+12	1145
9.0	SPSB4	0.0	1146
137.0	AP3D1	0.0	1147
137.0	AP3B1	0.0	1148
21.0	MED13	0.0	1149
	ASB2		1150
	PSMA6		1151
480.0	FAS	0.0	1152
480.0	CASP10	0.0	1153
481.0	HRAS	2.38043683429e+12	1154
481.0	PDE6D	2.38043683429e+12	1155
1.0	DCAF4	2.32407953773e+12	1156
216.0	CASP3	0.0	1157
482.0	ABL1	0.0	1158
482.0	MAP4K1	0.0	1159
	E2F2		1160
	CDK3		1161
13.0	RNF25	0.0	1162
337.0	SRC	0.0	1163
483.0	TAF1	2.5351330928e+12	1164
483.0	HMGB1	2.5351330928e+12	1165
484.0	BCAR1	0.0	1166
484.0	PTPRF	0.0	1167
50.0	IFNAR1	0.0	1168
447.0	EIF3H	0.0	1169
	EIF3D		1170
485.0	YY1	2.32407953773e+12	1171
485.0	INO80	2.32407953773e+12	1172
486.0	MED12	0.0	1173
486.0	MED4	0.0	1174
444.0	PRKCB	0.0	1175
131.0	GSK3A	0.0	1176
17.0	NUP98	0.0	1177
474.0	MAPK13	0.0	1178
	MAPK8IP2		1179
61.0	FFAR1	0.0	1180
407.0	TRIM5	0.0	1181
	SMARCC1		1182
	COPS6		1183
	COPS2		1184
	RPS2		1185
	MED21		1186
	MED6		1187
47.0	MAPK14	0.0	1188
328.0	E2F1	2.56648337078e+12	1189
487.0	RLIM	0.0	1190
488.0	MZB1	0.0	1191
488.0	CASP2	0.0	1192
7.0	CDC25B	0.0	1193
	CBX4		1194
	PHC1		1195
129.0	ZBTB16	0.0	1196
8.0	DCUN1D1	0.0	1197
120.0	LRP1	0.0	1198
120.0	APP	0.0	1199
41.0	MYD88	2.64259058176e+12	1200
41.0	IL1R1	2.64259058176e+12	1201
81.0	EGLN1	0.0	1202
81.0	FKBP8	0.0	1203
489.0	VWF	0.0	1204
489.0	GP1BA	0.0	1205
307.0	ICAM1	0.0	1206
276.0	ITGAM	0.0	1207
7.0	H1F0	0.0	1208
490.0	POLA2	0.0	1209
490.0	PRIM2	0.0	1210
491.0	DRP2	0.0	1211
491.0	UTRN	0.0	1212
34.0	PRKCA	2.32407953773e+12	1213
34.0	DGKZ	2.32407953773e+12	1214
492.0	GIP	0.0	1215
492.0	GIPR	0.0	1216
493.0	COPZ2	0.0	1217
494.0	VIPR1	0.0	1218
494.0	VIP	0.0	1219
495.0	MAP3K1	0.0	1220
495.0	CHUK	0.0	1221
	PIN1		1222
163.0	SMAD3	0.0	1223
141.0	SNTG1	2.32407953773e+12	1224
69.0	SIAH1	0.0	1225
8.0	FBXO11	0.0	1226
4.0	VCP	0.0	1227
263.0	AMFR	0.0	1228
20.0	DPP4	2.32407953773e+12	1229
20.0	CXCL10	2.32407953773e+12	1230
29.0	RPL11	0.0	1231
	CCT6A		1232
12.0	GNB1	0.0	1233
496.0	TRAPPC3	0.0	1234
496.0	TRAPPC8	0.0	1235
58.0	JAK2	0.0	1236
58.0	BCR	0.0	1237
67.0	TSC22D4	0.0	1238
497.0	LLGL2	0.0	1239
497.0	PARD6A	0.0	1240
	PCGF1		1241
160.0	RING1	0.0	1242
185.0	RLN2	0.0	1243
421.0	RXFP1	0.0	1244
128.0	FAM175A	0.0	1245
128.0	BRCC3	0.0	1246
94.0	RBBP4	0.0	1247
	PSMB1		1248
113.0	USP16	2.32407953773e+12	1249
113.0	CDK1	2.32407953773e+12	1250
	COPS3		1251
	CDKN1A		1252
498.0	PTPN11	0.0	1253
498.0	PXN	0.0	1254
499.0	COL5A1	0.0	1255
499.0	COL5A3	0.0	1256
28.0	SF3B2	0.0	1257
28.0	SF3A2	0.0	1258
500.0	SEPT2	0.0	1259
500.0	SEPT7	0.0	1260
501.0	PDHA1	0.0	1261
501.0	PDK1	0.0	1262
	RNF7		1263
	INSR		1264
502.0	TNFSF10	2.68971217225e+12	1265
502.0	TNFRSF11B	2.68971217225e+12	1266
	PSMA5		1267
503.0	THOC2	0.0	1268
503.0	DDX39B	0.0	1269
504.0	DMAP1	0.0	1270
504.0	SRCAP	0.0	1271
47.0	CCND3	0.0	1272
47.0	RB1	0.0	1273
	PSMB8		1274
	PSMA2		1275
	CCND1		1276
280.0	HDAC3	0.0	1277
	RPS26		1278
	RPS12		1279
75.0	PAF1	0.0	1280
	KAT5		1281
6.0	ACTL6A	2.43486341944e+12	1282
505.0	RAD51C	2.32407953773e+12	1283
505.0	XRCC2	2.32407953773e+12	1284
506.0	RAD23A	0.0	1285
506.0	XPC	0.0	1286
487.0	UBE2D1	0.0	1287
3.0	CHD3	0.0	1288
	RPS29		1289
507.0	CDC20	2.32407953773e+12	1290
132.0	TAF8	0.0	1291
132.0	TAF10	0.0	1292
493.0	COPG1	0.0	1293
508.0	POLR2J	0.0	1294
508.0	POLR2G	0.0	1295
	PSMB5		1296
509.0	BANF1	0.0	1297
509.0	TMPO	0.0	1298
	KDM1A		1299
89.0	MBD3	0.0	1300
	UBE2E2		1301
	MID1		1302
510.0	FANCG	0.0	1303
510.0	XRCC3	0.0	1304
139.0	IL20RA	0.0	1305
139.0	IL20	0.0	1306
511.0	BCL2L11	0.0	1307
511.0	BAX	0.0	1308
512.0	GUCY2C	0.0	1309
512.0	GUCA2A	0.0	1310
513.0	FGG	0.0	1311
513.0	F13A1	0.0	1312
22.0	SIN3A	0.0	1313
22.0	IKZF3	0.0	1314
30.0	OTUB1	0.0	1315
71.0	RARA	0.0	1316
514.0	ORC4	0.0	1317
514.0	ORC1	0.0	1318
173.0	UBE2D3	0.0	1319
	BIRC3		1320
515.0	AP1M2	0.0	1321
515.0	TGOLN2	0.0	1322
72.0	ACTR1A	0.0	1323
72.0	DCTN2	0.0	1324
516.0	CCNT1	0.0	1325
516.0	SUPT5H	0.0	1326
517.0	SMN1	0.0	1327
517.0	SNRPB2	0.0	1328
114.0	ATG13	0.0	1329
114.0	ULK1	0.0	1330
17.0	KPNB1	0.0	1331
17.0	KPNA6	0.0	1332
	E2F3		1333
	TFDP2		1334
	TSLP		1335
	STAT5A		1336
518.0	MED25	0.0	1337
518.0	MED1	0.0	1338
82.0	F2RL2	0.0	1339
82.0	JAM3	0.0	1340
	RPLP0		1341
329.0	RPLP1	0.0	1342
	COPE		1343
	COPB1		1344
9.0	FEM1B	0.0	1345
9.0	TCEB1	0.0	1346
111.0	NOD2	0.0	1347
111.0	MAP3K7	0.0	1348
3.0	NR0B2	0.0	1349
57.0	EIF2B5	0.0	1350
519.0	WASF1	0.0	1351
519.0	CYFIP2	0.0	1352
32.0	PRKCI	0.0	1353
32.0	CDC42	0.0	1354
56.0	BRCA1	6.97223861319e+12	1355
56.0	MRPL36	6.97223861319e+12	1356
249.0	CTNNB1	0.0	1357
339.0	FBXW11	0.0	1358
19.0	STRN3	0.0	1359
19.0	STK24	0.0	1360
6.0	SKP2	2.43486341944e+12	1361
520.0	PCSK2	0.0	1362
520.0	SCG5	0.0	1363
521.0	SMARCE1	0.0	1364
521.0	SMARCC2	0.0	1365
1.0	DCAF12	2.32407953773e+12	1366
1.0	DDB1	2.32407953773e+12	1367
522.0	G3BP1	0.0	1368
522.0	EIF4G1	0.0	1369
	IRS1		1370
389.0	PIK3CA	0.0	1371
45.0	PPP6C	0.0	1372
45.0	PPP6R3	0.0	1373
507.0	ANAPC2	2.32407953773e+12	1374
	MAD2L1		1375
	SMARCD1		1376
	SMARCB1		1377
117.0	SENP3	0.0	1378
117.0	PELP1	0.0	1379
141.0	PGM5	2.32407953773e+12	1380
141.0	DMD	2.32407953773e+12	1381
42.0	EGFR	0.0	1382
239.0	HSPA4	0.0	1383
	COL1A2		1384
78.0	AMPH	0.0	1385
78.0	SH3GL2	0.0	1386
99.0	PROC	3.71321278548e+12	1387
99.0	THBD	3.71321278548e+12	1388
7.0	CDK2	0.0	1389
183.0	MCM4	7.02500200196e+12	1390
	F2		1391
248.0	SERPINA5	0.0	1392
523.0	SIN3B	0.0	1393
523.0	MAD1L1	0.0	1394
	PSMA4		1395
	PSMB6		1396
	ARPC2		1397
	ARPC5L		1398
21.0	CDK8	0.0	1399
21.0	MED14	0.0	1400
524.0	WWOX	0.0	1401
524.0	ERBB4	0.0	1402
10.0	MST1R	0.0	1403
10.0	CBL	0.0	1404
124.0	CTNNA1	0.0	1405
	APC		1406
525.0	GRIA2	0.0	1407
525.0	GRIP1	0.0	1408
270.0	UBE2I	0.0	1409
129.0	HDAC4	0.0	1410
14.0	TRAF6	0.0	1411
	PSMB4		1412
90.0	PFDN4	0.0	1413
90.0	VBP1	0.0	1414
526.0	DCAF7	0.0	1415
526.0	DYRK1A	0.0	1416
527.0	MTOR	0.0	1417
527.0	DEPTOR	0.0	1418
528.0	E2F4	0.0	1419
528.0	LIN9	0.0	1420
	SF3B3		1421
393.0	TCERG1	0.0	1422
33.0	MFNG	0.0	1423
	PSMD13		1424
529.0	MAGED1	0.0	1425
529.0	MSX2	0.0	1426
93.0	MAPK1	2.32407953773e+12	1427
77.0	SHC1	0.0	1428
	PRKCD		1429
24.0	SUPT16H	0.0	1430
24.0	H2AFX	0.0	1431
29.0	RPS3	0.0	1432
29.0	RPS16	0.0	1433
11.0	MDM2	0.0	1434
309.0	CSNK1A1	0.0	1435
3.0	MXD1	0.0	1436
530.0	LAT	0.0	1437
31.0	HIST1H3A	0.0	1438
31.0	HAT1	0.0	1439
	XIAP		1440
225.0	BBS9	0.0	1441
450.0	SQSTM1	0.0	1442
67.0	KEAP1	0.0	1443
140.0	GTF2H3	0.0	1444
140.0	MNAT1	0.0	1445
3.0	DDX5	0.0	1446
134.0	BCL2L1	0.0	1447
134.0	SIVA1	0.0	1448
51.0	STK3	0.0	1449
202.0	STK4	0.0	1450
	TAF5		1451
	TAF7		1452
48.0	TBP	0.0	1453
48.0	ZNF76	0.0	1454
	EIF3C		1455
57.0	EIF2B4	0.0	1456
57.0	EIF2S2	0.0	1457
135.0	CUL5	0.0	1458
135.0	TCEB2	0.0	1459
	PSMC1		1460
531.0	CNN1	0.0	1461
531.0	ACTA1	0.0	1462
207.0	NCAPH	0.0	1463
	SMC4		1464
236.0	APBA1	0.0	1465
318.0	PSEN1	0.0	1466
532.0	PPBP	0.0	1467
532.0	CTSG	0.0	1468
533.0	KDM2B	0.0	1469
533.0	SKP1	0.0	1470
	EIF3F		1471
	EIF3L		1472
196.0	CSTF2	0.0	1473
	BARD1		1474
	EIF3E		1475
	EIF3B		1476
13.0	UBE2D2	0.0	1477
13.0	RNF115	0.0	1478
	RIPK1		1479
	BIRC2		1480
118.0	CDC5L	0.0	1481
118.0	PRPF19	0.0	1482
534.0	HDAC6	0.0	1483
534.0	TUBB	0.0	1484
535.0	OSM	0.0	1485
535.0	OSMR	0.0	1486
	PSMD8		1487
5.0	POLR2A	0.0	1488
5.0	GTF2H1	0.0	1489
8.0	FBXO7	0.0	1490
8.0	CUL1	0.0	1491
536.0	RBBP7	2.32407953773e+12	1492
536.0	MTA1	2.32407953773e+12	1493
537.0	XRCC4	0.0	1494
537.0	APLF	0.0	1495
227.0	CDK9	0.0	1496
	AFF4		1497
33.0	LFNG	0.0	1498
26.0	CLTC	2.3293366419e+12	1499
26.0	TOM1L1	2.3293366419e+12	1500
224.0	ATM	0.0	1501
229.0	TELO2	0.0	1502
298.0	NEDD8	0.0	1503
125.0	VHL	0.0	1504
293.0	RPS6KA1	2.61418200243e+12	1505
	NFKBIA		1506
	PSMB3		1507
	PSMA3		1508
538.0	VAV2	0.0	1509
538.0	RHOG	0.0	1510
	PSMD7		1511
	PSMD12		1512
54.0	YWHAG	0.0	1513
54.0	CCNY	0.0	1514
138.0	ALG2	0.0	1515
138.0	ANXA11	0.0	1516
3.0	HDAC1	0.0	1517
18.0	EP300	0.0	1518
383.0	YWHAE	0.0	1519
	CDC25C		1520
33.0	NOTCH1	0.0	1521
33.0	DTX1	0.0	1522
61.0	PLCB1	0.0	1523
61.0	GNAQ	0.0	1524
30.0	UBE2N	0.0	1525
30.0	RNF103	0.0	1526
	PSMB2		1527
	PSMA7		1528
539.0	TNFRSF13B	0.0	1529
539.0	CAMLG	0.0	1530
	EP400		1531
	RUVBL1		1532
	NCOR2		1533
	NCOR1		1534
540.0	CCR1	0.0	1535
540.0	CCL1	0.0	1536
426.0	PSMC5	0.0	1537
	PSMD11		1538
541.0	EPHB4	0.0	1539
541.0	EFNB2	0.0	1540
542.0	OPTN	0.0	1541
542.0	TBK1	0.0	1542
530.0	LCP2	0.0	1543
50.0	PTPN6	0.0	1544
290.0	PTPRJ	0.0	1545
	PDGFRB		1546
	CTR9		1547
75.0	RTF1	0.0	1548
6.0	GCN1	2.43486341944e+12	1549
6.0	MYC	2.43486341944e+12	1550
	PSMD2		1551
230.0	PSMD6	0.0	1552
543.0	GNB4	0.0	1553
543.0	GNG13	0.0	1554
55.0	POLR3H	0.0	1555
	POLR2H		1556
391.0	MCL1	0.0	1557
	BAD		1558
25.0	MARS	0.0	1559
410.0	QARS	0.0	1560
39.0	PLCG1	2.33985085024e+12	1561
104.0	LYN	0.0	1562
544.0	BBS2	0.0	1563
544.0	BBS7	0.0	1564
	PSMC3		1565
	USP14		1566
107.0	CYBA	0.0	1567
107.0	CYBB	0.0	1568
127.0	CCT4	0.0	1569
127.0	CCT3	0.0	1570
545.0	AIP	0.0	1571
545.0	PTGES3	0.0	1572
	CCNH		1573
	ERCC3		1574
	COL1A1		1575
	TGFBI		1576
546.0	RPS6KA3	0.0	1577
546.0	HMGN1	0.0	1578
133.0	SRSF6	0.0	1579
133.0	SRPK1	0.0	1580
547.0	MAFF	0.0	1581
547.0	NFE2L2	0.0	1582
3.0	PHF21A	0.0	1583
38.0	HDAC2	0.0	1584
	STXBP1		1585
436.0	USO1	0.0	1586
414.0	TRRAP	0.0	1587
	SUPT3H		1588
