Uniprot GeneSymbol  DOID    Disease Zscore  Confidence  URL
ENSP00000265801	LZTS1	DOID:10283	Prostate cancer	1.339	0.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265801&type2=-26&id2=DOID:10283
ENSP00000265896	SQLE	DOID:10283	Prostate cancer	1.077	0.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265896&type2=-26&id2=DOID:10283
ENSP00000266000	DAXX	DOID:10283	Prostate cancer	1.685	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266000&type2=-26&id2=DOID:10283
ENSP00000266041	ITIH4	DOID:10283	Prostate cancer	1.131	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266041&type2=-26&id2=DOID:10283
ENSP00000266068	GMEB2	DOID:10283	Prostate cancer	1.508	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266068&type2=-26&id2=DOID:10283
ENSP00000266085	TIMP3	DOID:10283	Prostate cancer	2.284	1.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266085&type2=-26&id2=DOID:10283
ENSP00000266557	CD27	DOID:10283	Prostate cancer	2.437	1.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266557&type2=-26&id2=DOID:10283
ENSP00000266594	ANP32D	DOID:10283	Prostate cancer	2.138	1.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266594&type2=-26&id2=DOID:10283
ENSP00000266604	LLPH	DOID:10283	Prostate cancer	1.508	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266604&type2=-26&id2=DOID:10283
ENSP00000266659	GLIPR1	DOID:10283	Prostate cancer	3.376	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266659&type2=-26&id2=DOID:10283
ENSP00000266744	ASCL1	DOID:10283	Prostate cancer	1.230	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266744&type2=-26&id2=DOID:10283
ENSP00000266970	CDK2	DOID:10283	Prostate cancer	3.651	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266970&type2=-26&id2=DOID:10283
ENSP00000266987	TARBP2	DOID:10283	Prostate cancer	1.101	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266987&type2=-26&id2=DOID:10283
ENSP00000266991	DHH	DOID:10283	Prostate cancer	1.428	0.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266991&type2=-26&id2=DOID:10283
ENSP00000267085	CSAD	DOID:10283	Prostate cancer	4.153	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267085&type2=-26&id2=DOID:10283
ENSP00000267101	ERBB3	DOID:10283	Prostate cancer	3.145	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267101&type2=-26&id2=DOID:10283
ENSP00000267163	RB1	DOID:10283	Prostate cancer	2.512	1.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267163&type2=-26&id2=DOID:10283
ENSP00000267260	SRRM4	DOID:10283	Prostate cancer	1.592	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267260&type2=-26&id2=DOID:10283
ENSP00000267377	SSTR1	DOID:10283	Prostate cancer	2.398	1.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267377&type2=-26&id2=DOID:10283
ENSP00000267843	FGF7	DOID:10283	Prostate cancer	3.005	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267843&type2=-26&id2=DOID:10283
ENSP00000267953	BCL2A1	DOID:10283	Prostate cancer	1.185	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267953&type2=-26&id2=DOID:10283
ENSP00000268035	IGF1R	DOID:10283	Prostate cancer	4.176	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268035&type2=-26&id2=DOID:10283
ENSP00000268053	CYP11A1	DOID:10283	Prostate cancer	1.602	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268053&type2=-26&id2=DOID:10283
ENSP00000268489	ZFHX3	DOID:10283	Prostate cancer	2.433	1.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268489&type2=-26&id2=DOID:10283
ENSP00000268603	CDH11	DOID:10283	Prostate cancer	2.588	1.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268603&type2=-26&id2=DOID:10283
ENSP00000268607	MAP1LC3B	DOID:10283	Prostate cancer	2.148	1.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268607&type2=-26&id2=DOID:10283
ENSP00000268712	NCOR1	DOID:10283	Prostate cancer	3.083	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268712&type2=-26&id2=DOID:10283
ENSP00000268802	NOB1	DOID:10283	Prostate cancer	1.788	0.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268802&type2=-26&id2=DOID:10283
ENSP00000269141	CDH2	DOID:10283	Prostate cancer	3.836	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269141&type2=-26&id2=DOID:10283
ENSP00000269260	ARRB2	DOID:10283	Prostate cancer	1.241	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269260&type2=-26&id2=DOID:10283
ENSP00000269305	TP53	DOID:10283	Prostate cancer	5.260	2.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269305&type2=-26&id2=DOID:10283
ENSP00000269466	ELAC1	DOID:10283	Prostate cancer	1.144	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269466&type2=-26&id2=DOID:10283
ENSP00000269571	ERBB2	DOID:10283	Prostate cancer	4.355	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269571&type2=-26&id2=DOID:10283
ENSP00000269576	KRT10	DOID:10283	Prostate cancer	1.201	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269576&type2=-26&id2=DOID:10283
ENSP00000269593	IGFBP4	DOID:10283	Prostate cancer	1.348	0.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269593&type2=-26&id2=DOID:10283
ENSP00000270202	AKT1	DOID:10283	Prostate cancer	5.654	2.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000270202&type2=-26&id2=DOID:10283
ENSP00000270593	ACPT	DOID:10283	Prostate cancer	1.160	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000270593&type2=-26&id2=DOID:10283
ENSP00000271651	CTSK	DOID:10283	Prostate cancer	1.875	0.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000271651&type2=-26&id2=DOID:10283
ENSP00000271688	CERS2	DOID:10283	Prostate cancer	1.204	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000271688&type2=-26&id2=DOID:10283
ENSP00000271889	CREB3L4	DOID:10283	Prostate cancer	1.898	0.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000271889&type2=-26&id2=DOID:10283
ENSP00000272167	EPHX1	DOID:10283	Prostate cancer	1.294	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000272167&type2=-26&id2=DOID:10283
ENSP00000272298	CALM2	DOID:10283	Prostate cancer	1.725	0.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000272298&type2=-26&id2=DOID:10283
ENSP00000272317	RPS27A	DOID:10283	Prostate cancer	2.210	1.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000272317&type2=-26&id2=DOID:10283
ENSP00000272771	TMEFF2	DOID:10283	Prostate cancer	3.217	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000272771&type2=-26&id2=DOID:10283
ENSP00000272928	CXCR7	DOID:10283	Prostate cancer	1.138	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000272928&type2=-26&id2=DOID:10283
ENSP00000272937	HES6	DOID:10283	Prostate cancer	2.608	1.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000272937&type2=-26&id2=DOID:10283
ENSP00000273047	RAB5A	DOID:10283	Prostate cancer	1.026	0.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000273047&type2=-26&id2=DOID:10283
ENSP00000273179	CTDSPL	DOID:10283	Prostate cancer	1.066	0.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000273179&type2=-26&id2=DOID:10283
ENSP00000273482	TRPC1	DOID:10283	Prostate cancer	1.883	0.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000273482&type2=-26&id2=DOID:10283
ENSP00000273668	EAF2	DOID:10283	Prostate cancer	3.056	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000273668&type2=-26&id2=DOID:10283
ENSP00000273857	CORIN	DOID:10283	Prostate cancer	3.705	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000273857&type2=-26&id2=DOID:10283
ENSP00000274026	CCNA2	DOID:10283	Prostate cancer	1.318	0.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000274026&type2=-26&id2=DOID:10283
ENSP00000274063	SFRP2	DOID:10283	Prostate cancer	1.183	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000274063&type2=-26&id2=DOID:10283
ENSP00000274192	SRD5A1	DOID:10283	Prostate cancer	4.067	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000274192&type2=-26&id2=DOID:10283
ENSP00000274255	SKP2	DOID:10283	Prostate cancer	3.346	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000274255&type2=-26&id2=DOID:10283
ENSP00000274335	PIK3R1	DOID:10283	Prostate cancer	1.440	0.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000274335&type2=-26&id2=DOID:10283
ENSP00000274773	TRIM7	DOID:10283	Prostate cancer	1.148	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000274773&type2=-26&id2=DOID:10283
ENSP00000274793	PLA2G7	DOID:10283	Prostate cancer	1.010	0.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000274793&type2=-26&id2=DOID:10283
ENSP00000274979	ANO7	DOID:10283	Prostate cancer	3.229	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000274979&type2=-26&id2=DOID:10283
ENSP00000275300	SLC22A3	DOID:10283	Prostate cancer	2.003	1.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000275300&type2=-26&id2=DOID:10283
ENSP00000275493	EGFR	DOID:10283	Prostate cancer	4.484	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000275493&type2=-26&id2=DOID:10283
ENSP00000275525	IGFBP1	DOID:10283	Prostate cancer	2.686	1.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000275525&type2=-26&id2=DOID:10283
ENSP00000275815	EPHA1	DOID:10283	Prostate cancer	1.301	0.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000275815&type2=-26&id2=DOID:10283
ENSP00000276052	CDK16	DOID:10283	Prostate cancer	1.011	0.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000276052&type2=-26&id2=DOID:10283
ENSP00000276297	DLC1	DOID:10283	Prostate cancer	1.200	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000276297&type2=-26&id2=DOID:10283
ENSP00000276414	GNRH1	DOID:10283	Prostate cancer	4.651	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000276414&type2=-26&id2=DOID:10283
ENSP00000276431	TNFRSF10B	DOID:10283	Prostate cancer	3.275	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000276431&type2=-26&id2=DOID:10283
ENSP00000276651	DPYS	DOID:10283	Prostate cancer	1.749	0.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000276651&type2=-26&id2=DOID:10283
ENSP00000276708	GSDMC	DOID:10283	Prostate cancer	1.871	0.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000276708&type2=-26&id2=DOID:10283
ENSP00000276925	CDKN2B	DOID:10283	Prostate cancer	1.556	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000276925&type2=-26&id2=DOID:10283
ENSP00000276927	IFNA1	DOID:10283	Prostate cancer	1.551	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000276927&type2=-26&id2=DOID:10283
ENSP00000277120	NTRK2	DOID:10283	Prostate cancer	1.131	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000277120&type2=-26&id2=DOID:10283
ENSP00000277541	NOTCH1	DOID:10283	Prostate cancer	2.648	1.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000277541&type2=-26&id2=DOID:10283
ENSP00000278175	ADM	DOID:10283	Prostate cancer	1.341	0.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000278175&type2=-26&id2=DOID:10283
ENSP00000278319	ZNF215	DOID:10283	Prostate cancer	1.539	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000278319&type2=-26&id2=DOID:10283
ENSP00000278353	HSD17B12	DOID:10283	Prostate cancer	1.400	0.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000278353&type2=-26&id2=DOID:10283
ENSP00000278426	SLC43A1	DOID:10283	Prostate cancer	2.245	1.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000278426&type2=-26&id2=DOID:10283
ENSP00000278505	ENDOD1	DOID:10283	Prostate cancer	1.141	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000278505&type2=-26&id2=DOID:10283
ENSP00000278616	ATM	DOID:10283	Prostate cancer	3.162	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000278616&type2=-26&id2=DOID:10283
ENSP00000278715	HMBS	DOID:10283	Prostate cancer	1.154	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000278715&type2=-26&id2=DOID:10283
ENSP00000278742	ST14	DOID:10283	Prostate cancer	3.240	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000278742&type2=-26&id2=DOID:10283
ENSP00000278855	PLAC1L	DOID:10283	Prostate cancer	1.562	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000278855&type2=-26&id2=DOID:10283
ENSP00000278968	TAGLN	DOID:10283	Prostate cancer	2.057	1.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000278968&type2=-26&id2=DOID:10283
ENSP00000280098	SPOPL	DOID:10283	Prostate cancer	1.100	0.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000280098&type2=-26&id2=DOID:10283
ENSP00000280154	PDCD4	DOID:10283	Prostate cancer	1.699	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000280154&type2=-26&id2=DOID:10283
ENSP00000280193	VEGFC	DOID:10283	Prostate cancer	2.494	1.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000280193&type2=-26&id2=DOID:10283
ENSP00000281043	MYCN	DOID:10283	Prostate cancer	1.916	1.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000281043&type2=-26&id2=DOID:10283
ENSP00000282003	RNF219	DOID:10283	Prostate cancer	1.083	0.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000282003&type2=-26&id2=DOID:10283
ENSP00000282026	ARL11	DOID:10283	Prostate cancer	1.663	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000282026&type2=-26&id2=DOID:10283
ENSP00000282091	PTH	DOID:10283	Prostate cancer	1.964	1.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000282091&type2=-26&id2=DOID:10283
ENSP00000282223	SPOCK1	DOID:10283	Prostate cancer	1.394	0.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000282223&type2=-26&id2=DOID:10283
ENSP00000282344	USP12	DOID:10283	Prostate cancer	1.815	0.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000282344&type2=-26&id2=DOID:10283
ENSP00000282369	TRIM36	DOID:10283	Prostate cancer	1.946	1.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000282369&type2=-26&id2=DOID:10283
ENSP00000282397	FLT1	DOID:10283	Prostate cancer	2.763	1.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000282397&type2=-26&id2=DOID:10283
ENSP00000282441	YAP1	DOID:10283	Prostate cancer	1.268	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000282441&type2=-26&id2=DOID:10283
ENSP00000282470	SPARCL1	DOID:10283	Prostate cancer	1.695	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000282470&type2=-26&id2=DOID:10283
ENSP00000282493	PDZD2	DOID:10283	Prostate cancer	3.982	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000282493&type2=-26&id2=DOID:10283
ENSP00000282561	GJA1	DOID:10283	Prostate cancer	2.322	1.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000282561&type2=-26&id2=DOID:10283
ENSP00000282957	CPB1	DOID:10283	Prostate cancer	1.025	0.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000282957&type2=-26&id2=DOID:10283
ENSP00000283131	SMARCA5	DOID:10283	Prostate cancer	1.660	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000283131&type2=-26&id2=DOID:10283
ENSP00000283147	BMP6	DOID:10283	Prostate cancer	2.953	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000283147&type2=-26&id2=DOID:10283
ENSP00000283415	LPCAT1	DOID:10283	Prostate cancer	1.184	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000283415&type2=-26&id2=DOID:10283
ENSP00000283635	CD8A	DOID:10283	Prostate cancer	3.572	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000283635&type2=-26&id2=DOID:10283
ENSP00000283928	JAZF1	DOID:10283	Prostate cancer	2.350	1.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000283928&type2=-26&id2=DOID:10283
ENSP00000284049	CHD1	DOID:10283	Prostate cancer	3.342	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000284049&type2=-26&id2=DOID:10283
ENSP00000284240	THY1	DOID:10283	Prostate cancer	1.631	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000284240&type2=-26&id2=DOID:10283
ENSP00000284523	WNT3A	DOID:10283	Prostate cancer	2.141	1.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000284523&type2=-26&id2=DOID:10283
ENSP00000284617	CCSAP	DOID:10283	Prostate cancer	3.069	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000284617&type2=-26&id2=DOID:10283
ENSP00000284811	TCEB1	DOID:10283	Prostate cancer	1.526	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000284811&type2=-26&id2=DOID:10283
ENSP00000284856	TMSB4Y	DOID:10283	Prostate cancer	1.720	0.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000284856&type2=-26&id2=DOID:10283
ENSP00000284984	ADAMTS1	DOID:10283	Prostate cancer	1.274	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000284984&type2=-26&id2=DOID:10283
ENSP00000285021	XPC	DOID:10283	Prostate cancer	1.301	0.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000285021&type2=-26&id2=DOID:10283
ENSP00000285735	RHOC	DOID:10283	Prostate cancer	2.251	1.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000285735&type2=-26&id2=DOID:10283
ENSP00000286301	CSF1R	DOID:10283	Prostate cancer	1.521	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000286301&type2=-26&id2=DOID:10283
ENSP00000286479	NAT2	DOID:10283	Prostate cancer	1.269	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000286479&type2=-26&id2=DOID:10283
ENSP00000286758	CXCL13	DOID:10283	Prostate cancer	1.415	0.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000286758&type2=-26&id2=DOID:10283
ENSP00000287275	GLYATL2	DOID:10283	Prostate cancer	1.410	0.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000287275&type2=-26&id2=DOID:10283
ENSP00000287394	ATAD2	DOID:10283	Prostate cancer	1.856	0.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000287394&type2=-26&id2=DOID:10283
ENSP00000287598	BUB1B	DOID:10283	Prostate cancer	1.197	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000287598&type2=-26&id2=DOID:10283
ENSP00000287641	SST	DOID:10283	Prostate cancer	3.342	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000287641&type2=-26&id2=DOID:10283
ENSP00000287667	NOMO1	DOID:10283	Prostate cancer	1.168	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000287667&type2=-26&id2=DOID:10283
ENSP00000287727	ZFYVE9	DOID:10283	Prostate cancer	2.044	1.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000287727&type2=-26&id2=DOID:10283
ENSP00000287766	SLC6A1	DOID:10283	Prostate cancer	1.536	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000287766&type2=-26&id2=DOID:10283
ENSP00000287820	PPARG	DOID:10283	Prostate cancer	2.915	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000287820&type2=-26&id2=DOID:10283
ENSP00000287908	STEAP2	DOID:10283	Prostate cancer	2.998	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000287908&type2=-26&id2=DOID:10283
ENSP00000287936	HMGCR	DOID:10283	Prostate cancer	1.566	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000287936&type2=-26&id2=DOID:10283
ENSP00000288071	DDX19B	DOID:10283	Prostate cancer	1.109	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000288071&type2=-26&id2=DOID:10283
ENSP00000288135	KIT	DOID:10283	Prostate cancer	2.283	1.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000288135&type2=-26&id2=DOID:10283
ENSP00000288139	CACNA1D	DOID:10283	Prostate cancer	1.118	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000288139&type2=-26&id2=DOID:10283
ENSP00000288207	CCNB2	DOID:10283	Prostate cancer	1.535	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000288207&type2=-26&id2=DOID:10283
ENSP00000289153	PIK3CB	DOID:10283	Prostate cancer	2.584	1.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000289153&type2=-26&id2=DOID:10283
ENSP00000289352	HIST1H4H	DOID:10283	Prostate cancer	1.133	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000289352&type2=-26&id2=DOID:10283
ENSP00000289373	TMSB15A	DOID:10283	Prostate cancer	1.956	1.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000289373&type2=-26&id2=DOID:10283
ENSP00000289429	CD1A	DOID:10283	Prostate cancer	2.666	1.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000289429&type2=-26&id2=DOID:10283
ENSP00000289575	SLCO2B1	DOID:10283	Prostate cancer	2.076	1.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000289575&type2=-26&id2=DOID:10283
ENSP00000290294	PRAC	DOID:10283	Prostate cancer	1.292	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000290294&type2=-26&id2=DOID:10283
ENSP00000290295	HOXB13	DOID:10283	Prostate cancer	4.841	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000290295&type2=-26&id2=DOID:10283
ENSP00000290399	SIM2	DOID:10283	Prostate cancer	1.783	0.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000290399&type2=-26&id2=DOID:10283
ENSP00000290551	BTG2	DOID:10283	Prostate cancer	1.822	0.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000290551&type2=-26&id2=DOID:10283
ENSP00000290705	MT1A	DOID:10283	Prostate cancer	1.933	1.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000290705&type2=-26&id2=DOID:10283
ENSP00000290866	ACE	DOID:10283	Prostate cancer	1.449	0.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000290866&type2=-26&id2=DOID:10283
ENSP00000290902	SPON2	DOID:10283	Prostate cancer	2.935	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000290902&type2=-26&id2=DOID:10283
ENSP00000290921	CTBP1	DOID:10283	Prostate cancer	1.554	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000290921&type2=-26&id2=DOID:10283
ENSP00000290953	AGRP	DOID:10283	Prostate cancer	1.504	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000290953&type2=-26&id2=DOID:10283
ENSP00000291527	TFF1	DOID:10283	Prostate cancer	1.014	0.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000291527&type2=-26&id2=DOID:10283
ENSP00000291906	PKN3	DOID:10283	Prostate cancer	1.220	0.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000291906&type2=-26&id2=DOID:10283
ENSP00000292174	CXCR5	DOID:10283	Prostate cancer	1.569	0.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000292174&type2=-26&id2=DOID:10283
