__mclCluster	name	PRWP	score
-1	ING3	-1	-1
44.0	ALYREF	0.0	-1
415.0	STX3	0.0	-1
415.0	VAMP3	0.0	-1
416.0	RPS17	0.0	-1
416.0	RPS25	0.0	-1
-1	MARK3	-1	-1
417.0	SMAD4	230634657.581	0.12
417.0	PIAS4	230634657.581	-1
418.0	HMGA1	0.0	-1
418.0	NFKB1	0.0	-1
131.0	PRKCG	0.0	-1
12.0	GNG3	0.0	-1
419.0	STAG1	0.0	-1
419.0	SMC1A	0.0	-1
-1	RPS5	-1	-1
123.0	NOG	0.0	-1
123.0	BMP4	0.0	-1
420.0	WASL	0.0	-1
420.0	PFN1	0.0	-1
421.0	RLN3	0.0	-1
-1	ALK	-1	-1
422.0	F10	230634657.581	-1
423.0	CS	0.0	-1
423.0	MDH2	0.0	-1
20.0	CXCL11	230634657.581	-1
-1	MYB	-1	-1
108.0	IKBKB	0.0	-1
108.0	IKBKE	0.0	-1
424.0	TGFB1I1	0.0	-1
424.0	CRKL	0.0	-1
425.0	MEF2A	0.0	-1
425.0	TEAD1	0.0	-1
32.0	CDC42BPA	0.0	-1
422.0	PROS1	230634657.581	0.12
353.0	XRCC5	0.0	-1
15.0	SATB1	0.0	-1
132.0	TAF3	0.0	-1
-1	BMI1	-1	-1
2.0	MAPT	0.0	-1
2.0	FYN	0.0	-1
-1	PSMB10	-1	-1
22.0	BCL6	0.0	-1
426.0	PAAF1	0.0	-1
427.0	PICK1	0.0	-1
427.0	EPHB2	0.0	-1
428.0	SHANK2	0.0	-1
428.0	SSTR2	0.0	-1
429.0	GPAA1	0.0	-1
429.0	PIGT	0.0	-1
133.0	LBR	0.0	-1
39.0	IRS2	232199755.161	-1
52.0	LATS1	0.0	-1
52.0	MOB1B	0.0	-1
232.0	PER2	0.0	-1
4.0	FAF2	0.0	-1
-1	FOS	-1	-1
101.0	STX2	0.0	-1
101.0	STXBP2	0.0	-1
430.0	ITGB1	0.0	-1
430.0	ITGB1BP2	0.0	-1
27.0	CXCL8	709679921.207	-1
310.0	RNF4	0.0	-1
-1	TCP1	-1	-1
431.0	AURKA	0.0	-1
431.0	INCENP	0.0	-1
432.0	FER	0.0	-1
134.0	PMAIP1	0.0	-1
48.0	TAF6	0.0	-1
433.0	PLEC	0.0	-1
433.0	SPTAN1	0.0	-1
434.0	CDKN1B	0.0	-1
434.0	CKS1B	0.0	-1
-1	APAF1	-1	-1
435.0	EIF2B2	0.0	-1
-1	STX5	-1	-1
436.0	GOSR2	0.0	-1
-1	MORF4L1	-1	-1
-1	TAF9	-1	-1
-1	TAF13	-1	-1
437.0	LIMK1	0.0	-1
437.0	ROCK1	0.0	-1
438.0	SNRNP200	0.0	-1
-1	MCM3	-1	-1
-1	STAT1	-1	-1
323.0	TCF4	0.0	-1
12.0	GNG10	0.0	-1
439.0	PSTPIP1	0.0	-1
439.0	FASLG	0.0	-1
1.0	TRPC4AP	230634657.581	-1
234.0	PARP1	0.0	-1
23.0	AGO4	0.0	-1
23.0	TNRC6A	0.0	-1
61.0	PTGIR	0.0	-1
43.0	RPL19	0.0	-1
43.0	RPL23A	0.0	-1
440.0	POLI	0.0	-1
440.0	POLH	0.0	-1
18.0	SOX9	0.0	-1
-1	LIN54	-1	-1
441.0	CASK	0.0	-1
441.0	KCNJ4	0.0	-1
-1	NRIP1	-1	-1
85.0	LCK	0.0	-1
13.0	TRIM17	0.0	-1
29.0	RPS9	0.0	-1
442.0	CAPZB	0.0	-1
442.0	CAPZA1	0.0	-1
-1	ASAP2	-1	-1
390.0	PSMD14	0.0	-1
-1	PSMD4	-1	-1
15.0	SUMO1	0.0	-1
15.0	SART1	0.0	-1
361.0	NCAPG	230634657.581	-1
50.0	PTPRC	0.0	-1
135.0	ASB1	0.0	-1
3.0	SUDS3	0.0	-1
21.0	MED17	0.0	-1
-1	RBL2	-1	-1
443.0	ATG16L1	0.0	-1
443.0	ATG12	0.0	-1
159.0	HIST3H3	0.0	-1
-1	MED26	-1	-1
136.0	SEH1L	0.0	-1
444.0	MARCKS	0.0	-1
131.0	AXIN1	0.0	-1
445.0	GC	236227386.05	0.122909915723
445.0	ACTC1	236227386.05	-1
435.0	EIF2B3	0.0	-1
55.0	POLR3B	0.0	-1
44.0	THOC1	0.0	-1
25.0	IARS	0.0	-1
175.0	PALB2	414818960.532	-1
53.0	UCHL5	0.0	-1
137.0	AP3S1	0.0	-1
446.0	TRAF5	0.0	-1
446.0	TNFRSF8	0.0	-1
447.0	EIF3M	0.0	-1
-1	ERBB3	-1	0.160315488506
-1	RPS20	-1	-1
119.0	CALR	0.0	-1
119.0	HLA-E	0.0	-1
30.0	TRIM32	0.0	-1
-1	ACTR2	-1	-1
109.0	ATRIP	0.0	-1
109.0	RPA1	0.0	-1
-1	NCAPD2	-1	-1
26.0	OCRL	231156356.774	-1
69.0	BAG1	0.0	-1
448.0	SMAD1	0.0	-1
448.0	WWP1	0.0	-1
16.0	CDH1	230634657.581	-1
-1	TCF3	-1	-1
11.0	NCL	0.0	-1
375.0	NCK1	0.0	-1
24.0	SSRP1	0.0	-1
399.0	SMARCA2	0.0	-1
64.0	CUL3	0.0	-1
296.0	CASP8	0.0	-1
241.0	PRPF8	0.0	-1
5.0	ERCC6	0.0	-1
27.0	PZP	709679921.207	0.12
27.0	MMP9	709679921.207	0.129248886694
55.0	POLR3A	0.0	-1
213.0	SMC3	0.0	-1
-1	PML	-1	-1
106.0	MED10	0.0	-1
106.0	CCNC	0.0	-1
-1	CDK7	-1	0.12
60.0	LSM6	0.0	-1
449.0	CAMK4	0.0	-1
449.0	CAMKK2	0.0	-1
31.0	SETD7	0.0	-1
122.0	GNB2	0.0	-1
12.0	GNG5	0.0	-1
299.0	POLA1	0.0	-1
76.0	PCNA	230634657.581	-1
450.0	GABARAP	0.0	-1
451.0	DHH	0.0	-1
451.0	HHIP	0.0	-1
60.0	LSM2	0.0	-1
60.0	LSM4	0.0	-1
452.0	FAAP24	0.0	-1
452.0	FANCM	0.0	-1
-1	RPS14	-1	-1
372.0	WDR61	0.0	-1
220.0	NCOA2	0.0	-1
453.0	WASF2	0.0	-1
453.0	ACTR3	0.0	-1
138.0	PEF1	0.0	-1
-1	TRIM25	-1	-1
454.0	SCRIB	0.0	-1
454.0	ARHGEF7	0.0	-1
326.0	COPS7A	0.0	-1
438.0	PRPF6	0.0	-1
33.0	DLL4	0.0	-1
1.0	DTL	230634657.581	0.12
174.0	ACIN1	0.0	-1
-1	RNF8	-1	-1
9.0	ASB8	0.0	-1
-1	COPB2	-1	-1
-1	COPG2	-1	-1
9.0	SPSB1	0.0	-1
20.0	CXCL12	230634657.581	-1
6.0	TUBA4A	241628516.529	-1
136.0	SEC13	0.0	-1
136.0	NUP107	0.0	-1
8.0	FBXO31	0.0	-1
455.0	CTBP2	0.0	-1
455.0	HIC1	0.0	-1
456.0	YWHAB	0.0	-1
456.0	RIN1	0.0	-1
355.0	RNF2	0.0	-1
68.0	LRR1	235183987.663	-1
115.0	YWHAQ	0.0	-1
139.0	IL20RB	0.0	-1
-1	DNMT1	-1	-1
-1	PSMA1	-1	-1
457.0	STK11	0.0	-1
457.0	CDC37	0.0	-1
-1	PSMC6	-1	-1
344.0	HDAC5	0.0	-1
-1	MED16	-1	-1
51.0	RASSF6	0.0	-1
458.0	PDCD6IP	0.0	-1
458.0	VPS4B	0.0	-1
79.0	GNAO1	0.0	-1
79.0	ADRA2A	0.0	-1
100.0	UBA1	0.0	-1
100.0	UBE2L3	0.0	-1
459.0	RAMP2	0.0	-1
459.0	CALCRL	0.0	-1
460.0	CCNA1	0.0	-1
460.0	HIST1H1A	0.0	-1
103.0	SIRPA	0.0	-1
103.0	CD47	0.0	-1
21.0	MED23	0.0	-1
461.0	NRAS	0.0	-1
461.0	SHOC2	0.0	-1
-1	DCTN1	-1	-1
4.0	VCPIP1	0.0	-1
462.0	CD2AP	0.0	-1
462.0	MVB12A	0.0	-1
70.0	MCC	0.0	-1
70.0	CSNK1E	0.0	-1
463.0	RUVBL2	0.0	-1
463.0	ACTR8	0.0	-1
-1	SNAI1	-1	-1
432.0	STAT3	0.0	-1
130.0	GSK3B	0.0	-1
130.0	AKAP11	0.0	-1
464.0	NMU	0.0	-1
464.0	NMUR2	0.0	-1
465.0	HAND2	0.0	-1
465.0	HAND1	0.0	-1
466.0	CD247	0.0	-1
466.0	CD3E	0.0	-1
467.0	TEC	0.0	-1
467.0	DOK1	0.0	-1
6.0	PIAS2	241628516.529	-1
59.0	ARF1	0.0	-1
59.0	PIP5K1A	0.0	-1
40.0	CLNS1A	0.0	-1
40.0	SNRPD3	0.0	-1
4.0	ANKZF1	0.0	-1
68.0	CUL2	235183987.663	0.122367031979
41.0	IL1A	262242734.836	-1
468.0	RFX1	0.0	-1
468.0	RFX2	0.0	-1
469.0	FANCA	0.0	-1
469.0	FAAP100	0.0	-1
1.0	WDTC1	230634657.581	-1
4.0	ASPSCR1	0.0	-1
470.0	CFI	0.0	-1
470.0	CFH	0.0	-1
471.0	SLC22A1	0.0	-1
471.0	POU2AF1	0.0	-1
472.0	CREM	0.0	-1
472.0	FHL5	0.0	-1
-1	STUB1	-1	-1
473.0	RAN	0.0	-1
473.0	NXF1	0.0	-1
19.0	STRN	0.0	-1
121.0	TGFBR1	0.0	-1
121.0	SMURF1	0.0	-1
474.0	MBP	0.0	-1
9.0	TCEB3	0.0	-1
475.0	NUP62	0.0	-1
475.0	NUTF2	0.0	-1
46.0	NCOA1	240566030.2	-1
46.0	STAT6	240566030.2	0.125167327091
7.0	FZR1	0.0	-1
-1	CENPA	-1	-1
369.0	AURKB	0.0	-1
476.0	DDX3X	0.0	-1
476.0	EIF4E	0.0	-1
38.0	ZMYM2	0.0	-1
477.0	STXBP3	0.0	-1
477.0	STX4	0.0	-1
140.0	ERCC2	0.0	-1
330.0	RAD50	0.0	-1
124.0	CDH2	0.0	-1
-1	BTRC	-1	-1
478.0	CSF2	0.0	-1
478.0	CSF3R	0.0	-1
479.0	PDS5B	0.0	-1
479.0	RAD21	0.0	-1
343.0	RBX1	0.0	-1
8.0	FBXW8	0.0	-1
-1	TUBA1A	-1	-1
36.0	SYK	273566694.988	-1
36.0	PLCG2	273566694.988	-1
-1	NGFR	-1	-1
-1	RIPK2	-1	-1
-1	ASH2L	-1	-1
-1	HCFC1	-1	-1
16.0	CDC27	230634657.581	-1
16.0	FBXO5	230634657.581	-1
9.0	SPSB4	0.0	-1
137.0	AP3D1	0.0	-1
137.0	AP3B1	0.0	-1
21.0	MED13	0.0	-1
-1	ASB2	-1	-1
-1	PSMA6	-1	-1
480.0	FAS	0.0	-1
480.0	CASP10	0.0	-1
481.0	HRAS	236227386.05	0.122909915723
481.0	PDE6D	236227386.05	-1
1.0	DCAF4	230634657.581	-1
216.0	CASP3	0.0	-1
482.0	ABL1	0.0	-1
482.0	MAP4K1	0.0	-1
-1	E2F2	-1	-1
-1	CDK3	-1	-1
13.0	RNF25	0.0	-1
337.0	SRC	0.0	-1
483.0	TAF1	251578977.091	-1
483.0	HMGB1	251578977.091	0.13089740097
484.0	BCAR1	0.0	-1
484.0	PTPRF	0.0	-1
50.0	IFNAR1	0.0	-1
447.0	EIF3H	0.0	-1
-1	EIF3D	-1	-1
485.0	YY1	230634657.581	0.12
485.0	INO80	230634657.581	-1
486.0	MED12	0.0	-1
486.0	MED4	0.0	-1
444.0	PRKCB	0.0	-1
131.0	GSK3A	0.0	-1
17.0	NUP98	0.0	-1
474.0	MAPK13	0.0	-1
-1	MAPK8IP2	-1	-1
61.0	FFAR1	0.0	-1
407.0	TRIM5	0.0	-1
-1	SMARCC1	-1	0.12
-1	COPS6	-1	-1
-1	COPS2	-1	-1
-1	RPS2	-1	-1
-1	MED21	-1	-1
-1	MED6	-1	-1
47.0	MAPK14	0.0	-1
328.0	E2F1	254690084.31	0.132516120681
487.0	RLIM	0.0	-1
488.0	MZB1	0.0	-1
488.0	CASP2	0.0	-1
7.0	CDC25B	0.0	-1
-1	CBX4	-1	-1
-1	PHC1	-1	-1
129.0	ZBTB16	0.0	-1
8.0	DCUN1D1	0.0	-1
120.0	LRP1	0.0	-1
120.0	APP	0.0	-1
41.0	MYD88	262242734.836	-1
41.0	IL1R1	262242734.836	0.136445790543
81.0	EGLN1	0.0	-1
81.0	FKBP8	0.0	-1
489.0	VWF	0.0	-1
489.0	GP1BA	0.0	-1
307.0	ICAM1	0.0	-1
276.0	ITGAM	0.0	-1
7.0	H1F0	0.0	-1
490.0	POLA2	0.0	-1
490.0	PRIM2	0.0	-1
491.0	DRP2	0.0	-1
491.0	UTRN	0.0	-1
34.0	PRKCA	230634657.581	0.12
34.0	DGKZ	230634657.581	-1
492.0	GIP	0.0	-1
492.0	GIPR	0.0	-1
493.0	COPZ2	0.0	-1
494.0	VIPR1	0.0	-1
494.0	VIP	0.0	-1
495.0	MAP3K1	0.0	-1
495.0	CHUK	0.0	-1
-1	PIN1	-1	0.12
163.0	SMAD3	0.0	-1
141.0	SNTG1	230634657.581	-1
69.0	SIAH1	0.0	-1
8.0	FBXO11	0.0	-1
4.0	VCP	0.0	-1
263.0	AMFR	0.0	-1
20.0	DPP4	230634657.581	0.12
20.0	CXCL10	230634657.581	-1
29.0	RPL11	0.0	-1
-1	CCT6A	-1	-1
12.0	GNB1	0.0	-1
496.0	TRAPPC3	0.0	-1
496.0	TRAPPC8	0.0	-1
58.0	JAK2	0.0	-1
58.0	BCR	0.0	-1
67.0	TSC22D4	0.0	-1
497.0	LLGL2	0.0	-1
497.0	PARD6A	0.0	-1
-1	PCGF1	-1	-1
160.0	RING1	0.0	-1
185.0	RLN2	0.0	-1
421.0	RXFP1	0.0	-1
128.0	FAM175A	0.0	-1
128.0	BRCC3	0.0	-1
94.0	RBBP4	0.0	-1
-1	PSMB1	-1	-1
113.0	USP16	230634657.581	-1
113.0	CDK1	230634657.581	0.12
-1	COPS3	-1	-1
-1	CDKN1A	-1	-1
498.0	PTPN11	0.0	-1
498.0	PXN	0.0	-1
499.0	COL5A1	0.0	-1
499.0	COL5A3	0.0	-1
28.0	SF3B2	0.0	-1
28.0	SF3A2	0.0	-1
500.0	SEPT2	0.0	-1
500.0	SEPT7	0.0	-1
501.0	PDHA1	0.0	-1
501.0	PDK1	0.0	-1
-1	RNF7	-1	-1
-1	INSR	-1	-1
502.0	TNFSF10	266918939.635	-1
502.0	TNFRSF11B	266918939.635	0.13887883587
-1	PSMA5	-1	-1
503.0	THOC2	0.0	-1
503.0	DDX39B	0.0	-1
504.0	DMAP1	0.0	-1
504.0	SRCAP	0.0	-1
47.0	CCND3	0.0	-1
47.0	RB1	0.0	-1
-1	PSMB8	-1	-1
-1	PSMA2	-1	-1
-1	CCND1	-1	-1
280.0	HDAC3	0.0	-1
-1	RPS26	-1	-1
-1	RPS12	-1	-1
75.0	PAF1	0.0	-1
-1	KAT5	-1	-1
6.0	ACTL6A	241628516.529	-1
505.0	RAD51C	230634657.581	-1
505.0	XRCC2	230634657.581	0.12
506.0	RAD23A	0.0	-1
506.0	XPC	0.0	-1
487.0	UBE2D1	0.0	-1
3.0	CHD3	0.0	-1
-1	RPS29	-1	-1
507.0	CDC20	230634657.581	0.12
132.0	TAF8	0.0	-1
132.0	TAF10	0.0	-1
493.0	COPG1	0.0	-1
508.0	POLR2J	0.0	-1
508.0	POLR2G	0.0	-1
-1	PSMB5	-1	-1
509.0	BANF1	0.0	-1
509.0	TMPO	0.0	-1
-1	KDM1A	-1	-1
89.0	MBD3	0.0	-1
-1	UBE2E2	-1	-1
-1	MID1	-1	-1
510.0	FANCG	0.0	-1
510.0	XRCC3	0.0	-1
139.0	IL20RA	0.0	-1
139.0	IL20	0.0	-1
511.0	BCL2L11	0.0	-1
511.0	BAX	0.0	-1
512.0	GUCY2C	0.0	-1
512.0	GUCA2A	0.0	-1
513.0	FGG	0.0	-1
513.0	F13A1	0.0	-1
22.0	SIN3A	0.0	-1
22.0	IKZF3	0.0	-1
30.0	OTUB1	0.0	-1
71.0	RARA	0.0	-1
514.0	ORC4	0.0	-1
514.0	ORC1	0.0	-1
173.0	UBE2D3	0.0	-1
-1	BIRC3	-1	-1
515.0	AP1M2	0.0	-1
515.0	TGOLN2	0.0	-1
72.0	ACTR1A	0.0	-1
72.0	DCTN2	0.0	-1
516.0	CCNT1	0.0	-1
516.0	SUPT5H	0.0	-1
517.0	SMN1	0.0	-1
517.0	SNRPB2	0.0	-1
114.0	ATG13	0.0	-1
114.0	ULK1	0.0	-1
17.0	KPNB1	0.0	-1
17.0	KPNA6	0.0	-1
-1	E2F3	-1	-1
-1	TFDP2	-1	-1
-1	TSLP	-1	-1
-1	STAT5A	-1	-1
518.0	MED25	0.0	-1
518.0	MED1	0.0	-1
82.0	F2RL2	0.0	-1
82.0	JAM3	0.0	-1
-1	RPLP0	-1	-1
329.0	RPLP1	0.0	-1
-1	COPE	-1	-1
-1	COPB1	-1	-1
9.0	FEM1B	0.0	-1
9.0	TCEB1	0.0	-1
111.0	NOD2	0.0	-1
111.0	MAP3K7	0.0	-1
3.0	NR0B2	0.0	-1
57.0	EIF2B5	0.0	-1
519.0	WASF1	0.0	-1
519.0	CYFIP2	0.0	-1
32.0	PRKCI	0.0	-1
32.0	CDC42	0.0	-1
56.0	BRCA1	691903972.743	0.36
56.0	MRPL36	691903972.743	-1
249.0	CTNNB1	0.0	-1
339.0	FBXW11	0.0	-1
19.0	STRN3	0.0	-1
19.0	STK24	0.0	-1
6.0	SKP2	241628516.529	-1
520.0	PCSK2	0.0	-1
520.0	SCG5	0.0	-1
521.0	SMARCE1	0.0	-1
521.0	SMARCC2	0.0	-1
1.0	DCAF12	230634657.581	-1
1.0	DDB1	230634657.581	-1
522.0	G3BP1	0.0	-1
522.0	EIF4G1	0.0	-1
-1	IRS1	-1	-1
389.0	PIK3CA	0.0	-1
45.0	PPP6C	0.0	-1
45.0	PPP6R3	0.0	-1
507.0	ANAPC2	230634657.581	-1
-1	MAD2L1	-1	-1
-1	SMARCD1	-1	-1
-1	SMARCB1	-1	-1
117.0	SENP3	0.0	-1
117.0	PELP1	0.0	-1
141.0	PGM5	230634657.581	0.12
141.0	DMD	230634657.581	-1
42.0	EGFR	0.0	-1
239.0	HSPA4	0.0	-1
-1	COL1A2	-1	-1
78.0	AMPH	0.0	-1
78.0	SH3GL2	0.0	-1
99.0	PROC	368488059.638	-1
99.0	THBD	368488059.638	-1
7.0	CDK2	0.0	-1
183.0	MCM4	697140052.62	0.24
-1	F2	-1	-1
248.0	SERPINA5	0.0	-1
523.0	SIN3B	0.0	-1
523.0	MAD1L1	0.0	-1
-1	PSMA4	-1	-1
-1	PSMB6	-1	-1
-1	ARPC2	-1	-1
-1	ARPC5L	-1	-1
21.0	CDK8	0.0	-1
21.0	MED14	0.0	-1
524.0	WWOX	0.0	-1
524.0	ERBB4	0.0	-1
10.0	MST1R	0.0	-1
10.0	CBL	0.0	-1
124.0	CTNNA1	0.0	-1
-1	APC	-1	0.146022200936
525.0	GRIA2	0.0	-1
525.0	GRIP1	0.0	-1
270.0	UBE2I	0.0	-1
129.0	HDAC4	0.0	-1
14.0	TRAF6	0.0	-1
-1	PSMB4	-1	-1
90.0	PFDN4	0.0	-1
90.0	VBP1	0.0	-1
526.0	DCAF7	0.0	-1
526.0	DYRK1A	0.0	-1
527.0	MTOR	0.0	-1
527.0	DEPTOR	0.0	-1
528.0	E2F4	0.0	-1
528.0	LIN9	0.0	-1
-1	SF3B3	-1	-1
393.0	TCERG1	0.0	-1
33.0	MFNG	0.0	-1
-1	PSMD13	-1	-1
529.0	MAGED1	0.0	-1
529.0	MSX2	0.0	-1
93.0	MAPK1	230634657.581	-1
77.0	SHC1	0.0	-1
-1	PRKCD	-1	-1
24.0	SUPT16H	0.0	-1
24.0	H2AFX	0.0	-1
29.0	RPS3	0.0	-1
29.0	RPS16	0.0	-1
11.0	MDM2	0.0	-1
309.0	CSNK1A1	0.0	-1
3.0	MXD1	0.0	-1
530.0	LAT	0.0	-1
31.0	HIST1H3A	0.0	-1
31.0	HAT1	0.0	-1
-1	XIAP	-1	-1
225.0	BBS9	0.0	-1
450.0	SQSTM1	0.0	-1
67.0	KEAP1	0.0	-1
140.0	GTF2H3	0.0	-1
140.0	MNAT1	0.0	-1
3.0	DDX5	0.0	-1
134.0	BCL2L1	0.0	-1
134.0	SIVA1	0.0	-1
51.0	STK3	0.0	-1
202.0	STK4	0.0	-1
-1	TAF5	-1	-1
-1	TAF7	-1	-1
48.0	TBP	0.0	-1
48.0	ZNF76	0.0	-1
-1	EIF3C	-1	-1
57.0	EIF2B4	0.0	-1
57.0	EIF2S2	0.0	-1
135.0	CUL5	0.0	-1
135.0	TCEB2	0.0	-1
-1	PSMC1	-1	-1
531.0	CNN1	0.0	-1
531.0	ACTA1	0.0	-1
207.0	NCAPH	0.0	-1
-1	SMC4	-1	0.12
236.0	APBA1	0.0	-1
318.0	PSEN1	0.0	-1
532.0	PPBP	0.0	-1
532.0	CTSG	0.0	-1
533.0	KDM2B	0.0	-1
533.0	SKP1	0.0	-1
-1	EIF3F	-1	-1
-1	EIF3L	-1	-1
196.0	CSTF2	0.0	-1
-1	BARD1	-1	-1
-1	EIF3E	-1	-1
-1	EIF3B	-1	-1
13.0	UBE2D2	0.0	-1
13.0	RNF115	0.0	-1
-1	RIPK1	-1	-1
-1	BIRC2	-1	-1
118.0	CDC5L	0.0	-1
118.0	PRPF19	0.0	-1
534.0	HDAC6	0.0	-1
534.0	TUBB	0.0	-1
535.0	OSM	0.0	-1
535.0	OSMR	0.0	-1
-1	PSMD8	-1	-1
5.0	POLR2A	0.0	-1
5.0	GTF2H1	0.0	-1
8.0	FBXO7	0.0	-1
8.0	CUL1	0.0	-1
536.0	RBBP7	230634657.581	-1
536.0	MTA1	230634657.581	0.12
537.0	XRCC4	0.0	-1
537.0	APLF	0.0	-1
227.0	CDK9	0.0	-1
-1	AFF4	-1	-1
33.0	LFNG	0.0	-1
26.0	CLTC	231156356.774	0.120271441872
26.0	TOM1L1	231156356.774	-1
224.0	ATM	0.0	-1
229.0	TELO2	0.0	-1
298.0	NEDD8	0.0	-1
125.0	VHL	0.0	-1
293.0	RPS6KA1	259423552.936	-1
-1	NFKBIA	-1	-1
-1	PSMB3	-1	-1
-1	PSMA3	-1	-1
538.0	VAV2	0.0	-1
538.0	RHOG	0.0	-1
-1	PSMD7	-1	-1
-1	PSMD12	-1	-1
54.0	YWHAG	0.0	-1
54.0	CCNY	0.0	-1
138.0	ALG2	0.0	-1
138.0	ANXA11	0.0	-1
3.0	HDAC1	0.0	-1
18.0	EP300	0.0	-1
383.0	YWHAE	0.0	-1
-1	CDC25C	-1	-1
33.0	NOTCH1	0.0	-1
33.0	DTX1	0.0	-1
61.0	PLCB1	0.0	-1
61.0	GNAQ	0.0	-1
30.0	UBE2N	0.0	-1
30.0	RNF103	0.0	-1
-1	PSMB2	-1	-1
-1	PSMA7	-1	-1
539.0	TNFRSF13B	0.0	-1
539.0	CAMLG	0.0	-1
-1	EP400	-1	-1
-1	RUVBL1	-1	-1
-1	NCOR2	-1	-1
-1	NCOR1	-1	-1
540.0	CCR1	0.0	-1
540.0	CCL1	0.0	-1
426.0	PSMC5	0.0	-1
-1	PSMD11	-1	-1
541.0	EPHB4	0.0	-1
541.0	EFNB2	0.0	-1
542.0	OPTN	0.0	-1
542.0	TBK1	0.0	-1
530.0	LCP2	0.0	-1
50.0	PTPN6	0.0	-1
290.0	PTPRJ	0.0	-1
-1	PDGFRB	-1	-1
-1	CTR9	-1	-1
75.0	RTF1	0.0	-1
6.0	GCN1	241628516.529	-1
6.0	MYC	241628516.529	0.125720142357
-1	PSMD2	-1	-1
230.0	PSMD6	0.0	-1
543.0	GNB4	0.0	-1
543.0	GNG13	0.0	-1
55.0	POLR3H	0.0	-1
-1	POLR2H	-1	-1
391.0	MCL1	0.0	-1
-1	BAD	-1	-1
25.0	MARS	0.0	-1
410.0	QARS	0.0	-1
39.0	PLCG1	232199755.161	0.120814325616
104.0	LYN	0.0	-1
544.0	BBS2	0.0	-1
544.0	BBS7	0.0	-1
-1	PSMC3	-1	-1
-1	USP14	-1	-1
107.0	CYBA	0.0	-1
107.0	CYBB	0.0	-1
127.0	CCT4	0.0	-1
127.0	CCT3	0.0	-1
545.0	AIP	0.0	-1
545.0	PTGES3	0.0	-1
-1	CCNH	-1	-1
-1	ERCC3	-1	-1
-1	COL1A1	-1	0.12
-1	TGFBI	-1	-1
546.0	RPS6KA3	0.0	-1
546.0	HMGN1	0.0	-1
133.0	SRSF6	0.0	-1
133.0	SRPK1	0.0	-1
547.0	MAFF	0.0	-1
547.0	NFE2L2	0.0	-1
3.0	PHF21A	0.0	-1
38.0	HDAC2	0.0	-1
-1	STXBP1	-1	-1
436.0	USO1	0.0	-1
414.0	TRRAP	0.0	-1
-1	SUPT3H	-1	-1
