__mclCluster	name	PRWP	score
303.0	GRAP2	0.0	-1
-1	PTPN23	-1	-1
236.0	LRRIQ1	0.0	-1
193.0	CDC16	0.0	-1
1511.0	CTR9	0.0	-1
1512.0	TBR1	0.0	-1
-1	RRP1B	-1	-1
-1	ATP5O	-1	-1
598.0	EZH2	0.515814656682	0.145604919671
131.0	PRDX3	0.0	-1
922.0	RAB22A	0.0	-1
1221.0	SOCS7	0.0	-1
599.0	XRCC1	0.576021971335	0.125448700485
-1	WDR82	-1	-1
113.0	SETD1B	0.0	-1
383.0	N4BP1	0.0	-1
1513.0	PLXND1	0.0	-1
20.0	PHACTR2	0.0635711040892	-1
923.0	HSPA9	0.0	-1
10.0	PRX	0.0693435225945	-1
158.0	SHQ1	0.0	-1
-1	SLIRP	-1	-1
585.0	DLX5	0.0	-1
924.0	ID4	0.307955364106	-1
-1	GTF2F1	-1	-1
600.0	MAP2K7	0.0	-1
600.0	WDR62	0.0	-1
-1	CAPZA1	-1	-1
601.0	NEB	0.0	-1
-1	RAB2A	-1	-1
1.0	RPS18	0.0154488437312	-1
602.0	CLIP3	0.230445252323	-1
530.0	UBA3	0.0	-1
1514.0	TIMM50	0.0	-1
598.0	H2AFY2	0.515814656682	-1
-1	VASN	-1	-1
156.0	PSEN1	0.117838516074	-1
172.0	PPFIA3	0.0	-1
330.0	SNAPC4	0.0	-1
153.0	HSPA6	0.0	-1
1.0	KLHL22	0.0154488437312	-1
501.0	PFKM	0.0	-1
7.0	HERC1	0.0	-1
1515.0	MCMBP	0.0	-1
66.0	TECPR1	0.0	-1
1516.0	OAZ1	0.0	-1
109.0	CHD6	0.0	-1
1470.0	PPP1CB	0.0	-1
925.0	CTNNA1	0.0	-1
925.0	CDH24	0.0	-1
1495.0	ZDHHC3	0.0	-1
-1	SARS	-1	-1
1.0	BTBD1	0.0154488437312	-1
-1	BAZ1B	-1	-1
-1	ERCC6	-1	-1
926.0	COL7A1	0.0	-1
603.0	LAMA1	0.0	-1
604.0	UCHL3	0.0	-1
495.0	SHANK2	0.230445252323	-1
152.0	ERP29	0.115222626162	0.12
1517.0	PDIA3	0.460890504647	0.12
1517.0	ERP27	0.460890504647	-1
1.0	RPS3	0.0154488437312	-1
241.0	MPP6	0.0	-1
1518.0	ZNF467	0.0	-1
1518.0	STAT4	0.0	-1
725.0	ASNA1	0.0	-1
20.0	APOL5	0.0635711040892	-1
1.0	DDX50	0.0154488437312	-1
605.0	PDCD1	0.0	-1
1519.0	BSND	0.0	-1
1377.0	ARL3	0.0	-1
877.0	AKT3	0.0	-1
927.0	AFG3L2	0.0	-1
173.0	CYP3A4	0.556439415678	0.122995792115
1520.0	NRIP1	0.0	-1
-1	BRD1	-1	-1
99.0	C1orf52	0.0	-1
1521.0	SPG7	0.0	-1
490.0	ATG4C	0.0	-1
1496.0	RB1CC1	0.0	-1
-1	PIK3R4	-1	-1
31.0	ESCO1	0.0	-1
196.0	DHX38	0.0	-1
17.0	CCDC58	0.0	-1
77.0	SLC22A11	0.0803029373248	-1
1522.0	TRIB3	0.0	-1
-1	DNAJA1	-1	-1
384.0	RBL2	0.0	-1
129.0	PTPRH	0.0	-1
20.0	FANCA	0.0635711040892	-1
38.0	RUNX3	0.0695859313965	-1
372.0	PTPRR	0.0	-1
269.0	CNOT8	0.0	-1
269.0	PUM1	0.0	-1
1523.0	RCC1	0.0	-1
61.0	TFPT	0.0	-1
928.0	PPP2R5A	0.0	-1
1524.0	SGO2	0.0	-1
929.0	PAX5	0.0	-1
-1	RNF11	-1	-1
-1	C19orf70	-1	-1
776.0	GAP43	0.0	-1
177.0	SH2D1A	0.0	-1
-1	GBP1	-1	-1
-1	FNTB	-1	-1
131.0	SV2A	0.0	-1
98.0	EPB41L3	0.0	-1
34.0	ZNRF2	0.0	-1
1.0	CUL3	0.0154488437312	-1
-1	CLU	-1	0.216888985199
486.0	NUP160	0.0	-1
776.0	MKI67	0.0	-1
118.0	LIMCH1	0.0	-1
817.0	CHFR	0.314236042864	-1
1149.0	AKAP1	0.0	-1
200.0	FLII	0.0	-1
930.0	EGLN1	0.0	-1
606.0	SMNDC1	0.0	-1
1525.0	NINL	0.0	-1
715.0	RASSF4	0.0	-1
556.0	ELMOD2	0.0	-1
711.0	IMMT	0.0	-1
95.0	KLHL23	0.0	-1
1526.0	CCDC6	0.0	-1
1.0	RPS17	0.0154488437312	-1
841.0	PTPN3	0.0	-1
533.0	N4BP2	0.0	-1
156.0	DAG1	0.117838516074	0.122724350242
34.0	ABCE1	0.0	-1
-1	ATIC	-1	-1
1527.0	PHYH	0.0	-1
1528.0	PTH2R	0.0	-1
98.0	NCF4	0.0	-1
303.0	PKD1	0.0	-1
931.0	TXNL4A	0.0	-1
176.0	FANCE	0.131683001328	-1
385.0	FANCM	0.0	-1
532.0	IGF2BP2	0.0	-1
932.0	PIAS4	0.0	-1
228.0	ATRAID	0.153630168216	-1
10.0	SNX12	0.0693435225945	-1
114.0	CITED1	0.102420112144	-1
14.0	PHLDA1	0.110663727135	-1
386.0	CSDE1	0.188541625718	-1
595.0	GATA6	0.0	-1
1529.0	XPO6	0.0	-1
1368.0	GTF3C3	0.0	-1
1530.0	CTBP1	0.0	-1
69.0	EMC8	0.0	-1
387.0	WDR6	0.0	-1
387.0	STK11	0.0	-1
388.0	NMI	0.0	-1
12.0	RPL29	0.0249130002512	-1
-1	SPTA1	-1	-1
-1	SLC25A10	-1	-1
108.0	NPY5R	0.0	-1
108.0	PYY	0.0	-1
933.0	SHB	0.328882483406	-1
933.0	SLC39A1	0.328882483406	0.128444492599
729.0	SUFU	0.0	-1
934.0	SEPT4	0.0	-1
251.0	GOT1	0.153630168216	-1
444.0	CAD	0.0	-1
935.0	TRAPPC3	0.0	-1
357.0	COL4A6	0.0	-1
936.0	AP1M2	0.0	-1
607.0	GAK	0.0	-1
-1	RAD50	-1	-1
1328.0	CALR3	0.0	-1
937.0	GGA3	0.0	-1
937.0	TGOLN2	0.0	-1
-1	EXOC2	-1	-1
311.0	PCGF6	0.0	-1
229.0	NSMAF	0.0	-1
369.0	ERAP1	0.184356201859	-1
207.0	NCKIPSD	0.0	-1
549.0	SYNGAP1	0.0	-1
938.0	FZD3	0.0	-1
938.0	GIPC2	0.0	-1
145.0	SUPT6H	0.0	-1
608.0	DPYSL5	0.0	-1
608.0	DPYS	0.0	-1
279.0	MARK4	0.0	-1
279.0	PARD6G	0.0	-1
-1	LONP1	-1	-1
73.0	LAMTOR5	0.0	-1
939.0	DAAM1	0.0	-1
1531.0	ARHGEF19	0.0	-1
20.0	DLX4	0.0635711040892	-1
1425.0	MMP14	0.460890504647	-1
179.0	SEC24A	0.0	-1
93.0	OPTN	0.0	-1
93.0	SLF2	0.0	-1
1345.0	DBT	0.0	-1
-1	GOT2	-1	-1
6.0	BAG3	0.0147623939316	-1
35.0	KBTBD6	0.0	-1
2.0	PIM1	0.0157030193608	0.123267233987
389.0	MTERF1	0.0	-1
2.0	GSG2	0.0157030193608	-1
20.0	EPX	0.0635711040892	-1
940.0	TICAM1	0.307260336431	-1
390.0	SCG5	0.0	-1
390.0	PSTPIP1	0.0	-1
824.0	HOXD1	0.0	-1
-1	GNA12	-1	-1
609.0	IGHA2	0.0	-1
609.0	CDK14	0.0	-1
1532.0	PHPT1	0.0	-1
22.0	POLR2I	0.0667378322835	-1
-1	ZBTB7B	-1	-1
-1	EIF5	-1	-1
244.0	CCDC88A	0.0	-1
-1	TUFM	-1	-1
1533.0	LIMA1	0.0	-1
64.0	PRRC2C	0.0817661218224	-1
1534.0	CSRP2	0.0	-1
-1	CCR5	-1	-1
10.0	NPVF	0.0693435225945	-1
824.0	ELAVL2	0.0	-1
1535.0	WFS1	0.0	-1
610.0	UCN2	0.0	-1
610.0	IL10RB	0.0	-1
606.0	IFT88	0.0	-1
309.0	GLYATL3	0.0	-1
1536.0	EPHA4	0.0	-1
366.0	COL8A2	0.188541625718	-1
546.0	PITX3	0.0	-1
130.0	NUPL2	0.0	-1
611.0	GDI1	0.0	-1
-1	PGK1	-1	-1
273.0	HNRNPH2	0.0	-1
905.0	STAT3	0.353979768754	0.138246194559
905.0	STAT2	0.353979768754	-1
275.0	HTR4	0.157118021432	-1
446.0	SIKE1	0.0	-1
941.0	RHOXF2	0.0	-1
612.0	STAM	0.0	-1
942.0	SCRIB	0.0	-1
-1	SNRPC	-1	-1
928.0	MAP3K3	0.0	-1
165.0	SUMF1	0.0	-1
165.0	HSD17B10	0.0	-1
598.0	H2AFY	0.515814656682	-1
-1	HIST1H2BB	-1	-1
1537.0	KCTD12	0.0	-1
75.0	MT-ATP6	0.0	-1
850.0	CHMP4B	0.0	-1
261.0	MYO9A	0.0	-1
-1	MAP4K1	-1	-1
133.0	PHF14	0.0	-1
4.0	MRPS14	0.0	-1
375.0	MCIDAS	0.0	-1
76.0	BTG1	0.0	-1
1538.0	PLCB4	0.0	-1
1538.0	GRIN1	0.0	-1
15.0	FANCD2	0.0	-1
35.0	TECPR2	0.0	-1
391.0	FAM110A	0.0	-1
613.0	CCR2	0.0	-1
860.0	GRIP1	0.307955364106	-1
714.0	CMPK1	0.0	-1
1229.0	OAT	0.0	-1
943.0	MMP1	0.0	-1
225.0	C2orf47	0.0	-1
800.0	PPA1	0.0	-1
1539.0	MAPK13	0.0	-1
-1	PRKD1	-1	-1
23.0	LNX1	0.0691323785524	-1
944.0	SNRPB	0.31575372531	-1
60.0	ZNHIT6	0.0	-1
1540.0	SF3A2	0.0	-1
96.0	U2SURP	0.0	-1
945.0	NRF1	0.0	-1
189.0	NOC3L	0.0	-1
59.0	ALS2CR12	0.0	-1
892.0	SMARCD1	0.0	-1
175.0	ERC1	0.0	-1
-1	EPB42	-1	-1
1541.0	BLOC1S4	0.0	-1
1389.0	ADAM15	0.0	-1
-1	PPP1R2	-1	-1
30.0	HSPB3	0.0401227630785	-1
381.0	EIF4A2	0.0	-1
1542.0	DEAF1	0.0	-1
1257.0	SREK1	0.0	-1
181.0	RELN	0.0	-1
1543.0	CLEC4M	0.0	-1
1543.0	CEACAM1	0.0	-1
571.0	DIP2A	0.0	-1
227.0	TMEM41B	0.0	-1
-1	RAI1	-1	-1
14.0	HEATR3	0.110663727135	-1
1544.0	PMVK	0.0	-1
1544.0	RASGRF2	0.0	-1
110.0	E4F1	0.0	-1
-1	HRAS	-1	-1
614.0	RAMP2	0.0	-1
614.0	SLC31A2	0.0	-1
64.0	FAM135A	0.0817661218224	-1
-1	HIST1H2AA	-1	-1
367.0	HBEGF	0.188541625718	-1
-1	GSK3A	-1	-1
206.0	LRSAM1	0.0	-1
553.0	TCTEX1D4	0.0	-1
-1	PRPF8	-1	-1
1545.0	AKAP3	0.0	-1
1545.0	ROPN1B	0.0	-1
722.0	COPS8	0.0	-1
129.0	GRAP	0.0	-1
-1	LGALS3BP	-1	-1
-1	VAT1	-1	-1
132.0	CLTA	0.0	-1
946.0	LMCD1	0.0	-1
597.0	MYZAP	0.0	-1
-1	TUBB4B	-1	-1
743.0	CDH3	0.0	-1
499.0	CC2D1A	0.0	-1
499.0	CHMP4C	0.0	-1
-1	WHSC1	-1	-1
128.0	MCM10	0.0	-1
927.0	RNF167	0.0	-1
-1	UBE2M	-1	-1
1365.0	DLGAP4	0.0	-1
132.0	KLHL11	0.0	-1
30.0	GSTM4	0.0401227630785	-1
1546.0	RAB25	0.0	-1
1546.0	D2HGDH	0.0	-1
1547.0	SERPINE1	0.472396605811	0.122995792115
339.0	TCEAL4	0.0	-1
1548.0	KPNA3	0.475194400232	-1
1548.0	MDM4	0.475194400232	0.123724241339
1375.0	MOAP1	0.0	-1
-1	CDK8	-1	-1
-1	ERCC2	-1	0.125091382221
615.0	BRAF	0.0	-1
691.0	CNKSR1	0.0	-1
1549.0	PSMD13	0.0	-1
-1	EIF3E	-1	-1
-1	PELO	-1	-1
1550.0	TUBGCP3	0.0	-1
1550.0	TUBG2	0.0	-1
54.0	KIAA0930	0.0658415006638	-1
513.0	TRPM6	0.230445252323	-1
4.0	MRPL28	0.0	-1
448.0	NUF2	0.0	-1
1551.0	LZTS1	0.472396605811	0.122995792115
1551.0	CDC25C	0.472396605811	-1
392.0	TMED9	0.0	-1
684.0	TRIP11	0.307260336431	-1
29.0	IDS	0.0402587467539	-1
439.0	VTI1A	0.0	-1
273.0	C19orf25	0.0	-1
173.0	CYP17A1	0.556439415678	0.133535874821
121.0	FMR1	0.102420112144	-1
611.0	RAB24	0.0	-1
947.0	PKN1	0.0	-1
947.0	ZFAND6	0.0	-1
784.0	TDP1	0.0	-1
257.0	ICA1	0.153630168216	-1
-1	NUCKS1	-1	-1
-1	POLR3C	-1	-1
1552.0	GTF3C2	0.0	-1
-1	CXCR2	-1	-1
185.0	HUNK	0.0	-1
218.0	GRM8	0.0	-1
948.0	HUWE1	0.0	-1
1553.0	DOK1	0.0	-1
9.0	IGF2BP1	0.0	-1
9.0	ELAVL4	0.0	-1
713.0	GRK1	0.0	-1
1554.0	SNCG	0.0	-1
527.0	NUP153	0.0	-1
1555.0	NOXA1	0.0	-1
1555.0	RHOU	0.0	-1
-1	MRTO4	-1	-1
1556.0	GPR151	0.0	-1
1556.0	GAL	0.0	-1
386.0	JUP	0.188541625718	0.122724350242
48.0	NMU	0.0	-1
4.0	MRPL2	0.0	-1
1444.0	CCR6	0.460890504647	-1
385.0	APITD1	0.0	-1
53.0	OGN	0.0	-1
-1	SEC24C	-1	-1
84.0	ASUN	0.0	-1
1557.0	ATXN2	0.0	-1
280.0	NKD1	0.0	-1
280.0	DVL3	0.0	-1
57.0	ZNF133	0.0756340805191	-1
-1	DNMT1	-1	0.121497896057
949.0	PLXNB3	0.0	-1
123.0	STAG3	0.250575864028	-1
-1	VARS	-1	-1
1558.0	GSTO1	1.0	0.12
616.0	PRKACG	0.0	-1
616.0	TNP1	0.0	-1
-1	BUB3	-1	-1
950.0	BMI1	0.0	-1
951.0	RAN	0.0	-1
557.0	SPAG8	0.0	-1
1559.0	SPOP	0.461933046158	0.120271441872
573.0	ITSN1	0.0	-1
356.0	GOSR1	0.0	-1
1560.0	NQO1	0.472396605811	0.122995792115
30.0	KLK10	0.0401227630785	-1
40.0	SYNPO	0.0	-1
952.0	SEC24D	0.0	-1
952.0	CDK16	0.0	-1
-1	MAP3K5	-1	-1
-1	GSTP1	-1	0.184435216378
953.0	DPM1	0.0	-1
295.0	SNX33	0.0	-1
-1	TNNI3	-1	-1
134.0	CERS2	0.0	-1
242.0	ZRANB1	0.0	-1
-1	PGAM5	-1	-1
459.0	TPST1	0.0	-1
105.0	MYH8	0.200757456952	-1
1561.0	PDHA1	0.460890504647	0.12
893.0	RAB9A	0.0	-1
-1	HEXA	-1	-1
697.0	CLNS1A	0.0	-1
1197.0	CCL26	0.0	-1
208.0	UBE2D4	0.131980870331	-1
34.0	ZNRF1	0.0	-1
-1	RANBP2	-1	-1
954.0	SERPINB5	0.0	-1
954.0	PRSS21	0.0	-1
891.0	FTCD	0.0	-1
209.0	TNKS2	0.0	-1
1562.0	FCHSD1	0.0	-1
427.0	SRF	0.0	-1
-1	ACAT2	-1	-1
1563.0	CABIN1	0.0	-1
1563.0	PPP3CC	0.0	-1
1564.0	CLPTM1L	0.460890504647	0.12
-1	PIK3C3	-1	-1
955.0	NCOA6	0.0	-1
135.0	BBS7	0.0	-1
-1	FLOT1	-1	-1
1565.0	TOP1	0.0	-1
-1	SIAH1	-1	-1
-1	RAB5B	-1	-1
32.0	DDX24	0.0	-1
924.0	HES1	0.307955364106	-1
475.0	SLC18A2	0.0	-1
1566.0	ATP6V1D	0.0	-1
1523.0	HIST2H2AA4	0.0	-1
-1	PRMT5	-1	-1
501.0	C7orf25	0.0	-1
218.0	HRH2	0.0	-1
382.0	TALDO1	0.0	-1
464.0	UNC13B	0.0	-1
185.0	NRK	0.0	-1
1266.0	RPL36A	0.0	-1
181.0	ENPP1	0.0	-1
1.0	KLHL8	0.0154488437312	-1
608.0	DPYSL4	0.0	-1
1532.0	KCNN4	0.0	-1
1.0	RPS11	0.0154488437312	-1
721.0	CCNL1	0.0	-1
1423.0	HRG	0.0	-1
393.0	UBQLN1	0.0	-1
1567.0	CCNB1	0.0	-1
-1	HOXA10	-1	-1
29.0	RBM6	0.0402587467539	-1
1461.0	MUC2	0.0	-1
856.0	MRAS	0.307260336431	-1
793.0	PIM2	0.0	-1
902.0	ACTL7A	0.0	-1
1431.0	ATRIP	0.0	-1
-1	USF1	-1	-1
140.0	MTFP1	0.115222626162	-1
-1	CDK3	-1	-1
1568.0	KIR3DL1	0.0	-1
-1	RPN1	-1	-1
1569.0	SUPT5H	0.0	-1
601.0	STYXL1	0.0	-1
22.0	MED7	0.0667378322835	-1
394.0	ZMPSTE24	0.0	-1
956.0	CACNA1I	0.0	-1
956.0	CATSPER1	0.0	-1
118.0	OSBPL8	0.0	-1
440.0	HPCAL1	0.0	-1
532.0	ITGA4	0.0	-1
302.0	CKAP4	0.412219450925	-1
957.0	SHD	0.0	-1
957.0	TRIP4	0.0	-1
1570.0	NDUFAF2	0.0	-1
17.0	BTF3	0.0	-1
-1	ARPC5	-1	-1
958.0	XRCC3	0.0	-1
958.0	ZNHIT3	0.0	-1
1571.0	LETM1	0.0	-1
-1	CEP97	-1	-1
1572.0	MYL2	0.0	-1
1572.0	PPP1R12C	0.0	-1
162.0	WDFY3	0.0	-1
1573.0	GRID2IP	0.0	-1
1573.0	GRID2	0.0	-1
1574.0	FOSL1	0.0	-1
20.0	GLTSCR1	0.0635711040892	-1
87.0	CD81	0.0860798449677	-1
606.0	WWC3	0.0	-1
1575.0	MNT	0.460890504647	-1
461.0	STK24	0.0	-1
80.0	PTPRB	0.0837982735722	-1
76.0	FBXL3	0.0	-1
343.0	HNRNPU	0.0	-1
1185.0	ATG3	0.0	-1
-1	HCK	-1	-1
143.0	UNC45A	0.0	-1
94.0	SLC25A23	0.188541625719	-1
1.0	RPL27	0.0154488437312	-1
710.0	MZT2B	0.0	-1
-1	SLPI	-1	-1
245.0	VPREB1	0.0	-1
-1	LGALS1	-1	-1
42.0	PFKFB2	0.0	-1
959.0	MAP4K3	0.0	-1
960.0	STK39	0.0	-1
883.0	ATG14	0.0	-1
1539.0	FPR1	0.0	-1
876.0	EFNB2	0.0	-1
876.0	PECAM1	0.0	-1
10.0	SLC22A3	0.0693435225945	0.138876479763
-1	DNAJA2	-1	-1
190.0	CHM	0.131683001328	-1
-1	NUP155	-1	-1
156.0	PLXDC2	0.117838516074	-1
105.0	TMEM131	0.200757456952	-1
69.0	GMPPB	0.0	-1
961.0	FLT3	0.0	-1
193.0	CDC26	0.0	-1
-1	ATP1A1	-1	-1
61.0	ACTR8	0.0	-1
-1	SNRPA1	-1	-1
617.0	CIDEA	0.0	-1
617.0	NR1H2	0.0	-1
476.0	OPN4	0.0	-1
30.0	PSG9	0.0401227630785	-1
159.0	AHI1	0.0	-1
383.0	AZI2	0.0	-1
166.0	CALCOCO2	0.0	-1
149.0	CLPP	0.0	-1
308.0	RBP2	0.0	-1
-1	ZBTB7A	-1	0.12
1576.0	ADSL	0.0	-1
1577.0	ONECUT1	0.472396605811	-1
1578.0	TCF21	0.0	-1
327.0	TRA2A	0.368712403718	-1
1549.0	PSMD8	0.0	-1
-1	GCLM	-1	-1
949.0	RIT2	0.0	-1
962.0	ARPC1A	0.0	-1
962.0	HACD3	0.0	-1
963.0	CTGF	0.0	-1
844.0	TTC4	0.0	-1
89.0	PTBP2	0.0837982735722	-1
777.0	ITGAL	0.0	-1
951.0	SNUPN	0.0	-1
1579.0	TBC1D4	0.0	-1
20.0	DTNBP1	0.0635711040892	-1
373.0	SAE1	0.0	-1
232.0	RNF2	0.0	-1
25.0	SOX2	0.0	-1
281.0	DHX40	0.0	-1
-1	ATF7IP	-1	-1
926.0	MIA3	0.0	-1
84.0	INTS12	0.0	-1
61.0	TTI2	0.0	-1
1580.0	EPHA2	0.0	-1
28.0	OR10J1	0.116094589466	-1
964.0	LRP6	0.0	-1
964.0	MESDC2	0.0	-1
-1	MCTS1	-1	-1
1581.0	ITIH3	0.0	-1
1581.0	SPINT2	0.0	-1
264.0	TMEM256	0.0	-1
-1	CDC42BPA	-1	-1
1355.0	EIF3K	0.0	-1
965.0	AMY1C	0.0	-1
540.0	FAM162A	0.0	-1
966.0	KRT6A	0.0	-1
966.0	TCHP	0.0	-1
1578.0	HOXB6	0.0	-1
967.0	EIF4G2	0.0	-1
49.0	ABRA	0.0	-1
1582.0	ACTC1	0.0	-1
348.0	ISG15	0.0	-1
1583.0	OTUD7B	0.0	-1
314.0	PLRG1	0.0	-1
1584.0	DNMBP	0.0	-1
1585.0	WIPF3	0.0	-1
133.0	C1D	0.0	-1
1586.0	ADRA1B	0.0	-1
17.0	HSDL2	0.0	-1
1587.0	MAFB	0.0	-1
-1	EIF2S3	-1	-1
-1	UBR5	-1	-1
1588.0	ASB4	0.0	-1
99.0	ISG20	0.0	-1
-1	PSMA2	-1	-1
9.0	ZFP91	0.0	-1
-1	BRD7	-1	-1
-1	HIST1H2BA	-1	-1
1589.0	CD47	0.0	-1
1183.0	COL4A3	0.0	-1
-1	WASF1	-1	-1
231.0	MBD4	0.0	-1
1.0	RPL24	0.0154488437312	-1
1.0	PRPF6	0.0154488437312	-1
234.0	CLPX	0.0	-1
266.0	ANKRD2	0.0	-1
395.0	CDC20	0.279036402415	-1
968.0	SMC5	0.0	-1
87.0	ICAM1	0.0860798449677	0.123267233987
1.0	RPL4	0.0154488437312	-1
1590.0	WEE1	0.0	-1
1591.0	PPM1A	0.0	-1
1591.0	SGO1	0.0	-1
363.0	MTHFD1L	0.0	-1
496.0	UQCRC2	0.0	-1
180.0	GLS	0.0	-1
-1	EHMT2	-1	-1
618.0	ENKD1	0.0	-1
-1	UBE2B	-1	-1
2.0	CAMK2D	0.0157030193608	-1
-1	PPP4R2	-1	-1
588.0	CSN2	0.0	-1
588.0	CELA1	0.0	-1
334.0	ABL2	0.0	-1
29.0	PPM1B	0.0402587467539	-1
619.0	SSBP2	0.235677032148	0.122724350242
-1	BDKRB2	-1	-1
222.0	TRPV5	0.0	-1
884.0	SPRED1	0.0	-1
-1	SMS	-1	-1
-1	CCDC59	-1	-1
344.0	CEBPE	0.0	-1
-1	LCP2	-1	-1
561.0	LRP8	0.0	-1
1592.0	SS18	0.0	-1
461.0	MATR3	0.0	-1
174.0	PPIH	0.0	-1
570.0	HBZ	0.0	-1
-1	NAA15	-1	-1
19.0	TERF2IP	0.0	-1
470.0	MCPH1	0.0	-1
1593.0	RAD51D	0.0	-1
380.0	EFHD2	0.0	-1
1.0	RPS16	0.0154488437312	-1
-1	KRT8	-1	-1
1374.0	SSX3	0.0	-1
123.0	SYCP3	0.250575864028	-1
396.0	RRM2	0.0	-1
493.0	PDRG1	0.0	-1
1594.0	ACAP1	0.0	-1
1595.0	PTRH2	0.460890504647	0.12
29.0	ANP32E	0.0402587467539	-1
549.0	SLC9A3R2	0.0	-1
620.0	DHX16	0.0	-1
1155.0	FBXO4	0.831644910381	-1
-1	TCEB3	-1	-1
-1	IRF5	-1	-1
274.0	IRF7	0.0	-1
969.0	PRKAR2A	0.0	-1
483.0	FNTA	0.0	-1
479.0	DDX3Y	0.0	-1
208.0	ZNFX1	0.131980870331	-1
554.0	GAST	0.230445252323	-1
100.0	SRSF6	0.0	-1
1596.0	MTSS1	0.0	-1
882.0	LRRC40	0.0	-1
316.0	ABCF3	0.0	-1
517.0	CDKN1C	0.230445252323	-1
970.0	ADAM10	0.0	-1
971.0	RPSA	0.0	-1
42.0	KRT34	0.0	-1
1597.0	TRIM5	0.0	-1
125.0	BTN1A1	0.213437661962	-1
72.0	FCGR2A	0.0	-1
-1	PPP2R2A	-1	-1
-1	SRSF5	-1	-1
1598.0	TXNL1	0.0	-1
366.0	COCH	0.188541625718	-1
964.0	MESDC1	0.0	-1
621.0	PTX3	0.241951353486	-1
621.0	FGF2	0.241951353486	0.125991584229
448.0	BUB1	0.0	-1
1561.0	NCDN	0.460890504647	-1
475.0	EIF2B5	0.0	-1
1599.0	SPARC	0.0	-1
16.0	COPS4	0.0	-1
544.0	HOXD9	0.0	-1
526.0	SPARCL1	0.0	-1
1600.0	STRN4	0.0	-1
1600.0	SPRN	0.0	-1
551.0	SLC6A12	0.0	-1
163.0	RFXAP	0.0	-1
1577.0	FOXA1	0.472396605811	0.122995792115
22.0	MED13L	0.0667378322835	-1
22.0	MED13	0.0667378322835	-1
1.0	RPLP0	0.0154488437312	-1
41.0	ESF1	0.0	-1
210.0	FURIN	0.0	-1
-1	MST1R	-1	-1
-1	RARS	-1	-1
622.0	GNAO1	0.0	-1
521.0	CFHR4	0.0	-1
521.0	CRP	0.0	-1
1601.0	CIT	0.0	-1
1602.0	TRIP6	0.0	-1
1603.0	WWP1	0.0	-1
210.0	DSG3	0.0	-1
1604.0	AP4M1	0.0	-1
-1	NUMA1	-1	-1
126.0	IKZF5	0.0	-1
933.0	SLC39A2	0.328882483406	-1
623.0	CD40LG	0.0	-1
65.0	HPR	0.0	-1
966.0	KRT16	0.0	-1
282.0	CCDC158	0.0	-1
624.0	PCSK7	0.0	-1
625.0	CEP55	0.0	-1
862.0	CASC3	0.0	-1
277.0	CFAP57	0.0	-1
626.0	CRTAP	0.0	-1
397.0	AKR1B1	0.0	-1
1605.0	ITGAM	0.0	-1
1605.0	CEACAM8	0.0	-1
66.0	TRAPPC10	0.0	-1
1606.0	RHOBTB3	0.0	-1
569.0	WARS	0.0	-1
569.0	CDH5	0.0	-1
-1	PFKL	-1	-1
222.0	IGHG2	0.0	-1
924.0	ID3	0.307955364106	0.120271441872
508.0	BARHL1	0.0	-1
74.0	CTSG	0.0	-1
54.0	TPD52L1	0.0658415006638	0.12
1607.0	FZD4	0.0	-1
593.0	MYH2	0.0	-1
1472.0	PTK2B	0.0	-1
627.0	WFIKKN2	0.0	-1
627.0	GDF11	0.0	-1
-1	MAP2	-1	-1
149.0	NUP93	0.0	-1
308.0	ING3	0.0	-1
1608.0	OPRD1	0.0	-1
972.0	KLHL3	0.0	-1
1.0	RPS8	0.0154488437312	-1
1609.0	EEF1E1	0.0	-1
1610.0	C5AR2	0.0	-1
331.0	CORO2A	0.0	-1
-1	VAPA	-1	-1
1611.0	MAP2K4	0.0	-1
-1	MAP3K11	-1	-1
1612.0	VPS35	0.0	-1
189.0	TRMT10C	0.0	-1
-1	NLRP10	-1	-1
1613.0	DAPK1	0.0	-1
398.0	FRG1	0.0	-1
1614.0	UBE2E2	0.0	-1
622.0	GRM6	0.0	-1
973.0	GPAA1	0.0	-1
628.0	PIGS	0.0	-1
399.0	RPP38	0.0	-1
399.0	RPP40	0.0	-1
182.0	CHL1	0.0	-1
-1	SF3A3	-1	-1
4.0	MRPS27	0.0	-1
516.0	CCK	0.0	-1
136.0	ARNT2	0.0	-1
-1	CEBPG	-1	-1
243.0	MAP7D3	0.0	-1
306.0	ARG1	0.188541625718	-1
7.0	ASB7	0.0	-1
1615.0	S1PR5	0.0	-1
1616.0	VAC14	0.0	-1
106.0	DZIP3	0.0921781009294	-1
1617.0	MC5R	0.0	-1
1.0	SLC25A22	0.0154488437312	-1
1618.0	PACS2	0.0	-1
581.0	ZW10	0.0	-1
208.0	ALDH1A2	0.131980870331	0.120271441872
1619.0	CTSC	0.0	-1
1619.0	CST7	0.0	-1
1620.0	TFDP1	0.0	-1
16.0	FEM1B	0.0	-1
1562.0	SBK1	0.0	-1
35.0	ANKFY1	0.0	-1
378.0	INTS4	0.184356201859	0.12
400.0	VCPIP1	0.0	-1
712.0	PRIM1	0.0	-1
117.0	PKP4	0.0	-1
1621.0	SCN10A	0.0	-1
1621.0	SCLT1	0.0	-1
1359.0	RAB35	0.0	-1
4.0	MRPL57	0.0	-1
