"SUID","__mclCluster","MAA","name","score","selected","shared name"
"933","152","0.0","CD47",,"false","CD47"
"934","152","0.0","SIRPA",,"false","SIRPA"
"938","485","0.5472972972972974","HIST1H1A",,"false","HIST1H1A"
"939","485","0.5472972972972974","CCNA1","1","false","CCNA1"
"941","484","0.0","CALCRL",,"false","CALCRL"
"942","484","0.0","RAMP2",,"false","RAMP2"
"944","149","0.0","UBE2L3",,"false","UBE2L3"
"945","149","0.0","UBA1",,"false","UBA1"
"947","122","0.0","ADRA2A",,"false","ADRA2A"
"948","122","0.0","GNAO1",,"false","GNAO1"
"950","483","0.0","VPS4B",,"false","VPS4B"
"951","483","0.0","PDCD6IP",,"false","PDCD6IP"
"954","25","0.0","RASSF6",,"false","RASSF6"
"956","6","0.0","MED16",,"false","MED16"
"958","383","0.5472972972972974","HDAC5",,"false","HDAC5"
"960","4","0.0","PSMC6",,"false","PSMC6"
"962","482","0.0","CDC37",,"false","CDC37"
"963","482","0.0","STK11",,"false","STK11"
"965","30","0.0","PSMA1",,"false","PSMA1"
"967",,,"DNMT1","1","false","DNMT1"
"969","199","0.0","IL20RB",,"false","IL20RB"
"971","166","0.0","YWHAQ",,"false","YWHAQ"
"973","109","0.0","LRR1",,"false","LRR1"
"976","393","0.0","RNF2",,"false","RNF2"
"978","189","0.0","RIN1",,"false","RIN1"
"979","189","0.0","YWHAB",,"false","YWHAB"
"981","481","0.0","HIC1",,"false","HIC1"
"982","481","0.0","CTBP2",,"false","CTBP2"
"984","17","0.1778409575160929","FBXO31",,"false","FBXO31"
"986","193","0.0","NUP107",,"false","NUP107"
"987","193","0.0","SEC13",,"false","SEC13"
"989","1","0.5080838231883259","TUBA4A",,"false","TUBA4A"
"992","27","0.4290540540540541","CXCL12","1","false","CXCL12"
"994","13","0.0","SPSB1",,"false","SPSB1"
"996","78","0.0","COPG2",,"false","COPG2"
"997","78","0.0","COPB2",,"false","COPB2"
"1000","13","0.0","ASB8",,"false","ASB8"
"1003","198","0.0","RNF8",,"false","RNF8"
"1006","233","0.0","ACIN1",,"false","ACIN1"
"1008","3","0.0","DTL",,"false","DTL"
"1010","49","0.17513513513513518","DLL4",,"false","DLL4"
"1013","465","0.0","PRPF6",,"false","PRPF6"
"1015","86","0.0","COPS7A",,"false","COPS7A"
"1017","480","0.0","ARHGEF7",,"false","ARHGEF7"
"1018","480","0.0","SCRIB",,"false","SCRIB"
"1020","55","0.0","TRIM25",,"false","TRIM25"
"1022","197","0.0","PEF1",,"false","PEF1"
"1024","176","0.0","ACTR3",,"false","ACTR3"
"1025","176","0.0","WASF2",,"false","WASF2"
"1027","67","0.8237964527027027","NCOA2","1","false","NCOA2"
"1029","408","0.0","WDR61",,"false","WDR61"
"1031","2","0.0","RPS14",,"false","RPS14"
"1033","39","0.0","FANCM",,"false","FANCM"
"1034","39","0.0","FAAP24",,"false","FAAP24"
"1036","91","0.0","LSM4",,"false","LSM4"
"1037","91","0.0","LSM2",,"false","LSM2"
"1039","479","0.0","HHIP",,"false","HHIP"
"1040","479","0.0","DHH",,"false","DHH"
"1042","478","0.0","GABARAP",,"false","GABARAP"
"1044","117","0.0","PCNA",,"false","PCNA"
"1045","345","0.0","POLA1",,"false","POLA1"
"1048","28","0.0","GNG5",,"false","GNG5"
"1049","28","0.0","GNB2",,"false","GNB2"
"1051","54","0.22804054054054057","SETD7",,"false","SETD7"
"1054","477","0.0","CAMKK2",,"false","CAMKK2"
"1055","477","0.0","CAMK4",,"false","CAMK4"
"1057","91","0.0","LSM6",,"false","LSM6"
"1059","196","0.0","CDK7",,"false","CDK7"
"1061","156","0.0","CCNC",,"false","CCNC"
"1062","156","0.0","MED10",,"false","MED10"
"1064","147","0.32432432432432434","PML","1","false","PML"
"1066","269","0.0","SMC3",,"false","SMC3"
"1068","43","0.0","POLR3A",,"false","POLR3A"
"1070","37","0.39814054054054066","MMP9","1","false","MMP9"
"1071","37","0.39814054054054066","PZP",,"false","PZP"
"1073","12","0.0","ERCC6",,"false","ERCC6"
"1075","294","0.3648648648648649","PRPF8","1","false","PRPF8"
"1077","344","0.0","CASP8",,"false","CASP8"
"1080","104","0.0","CUL3",,"false","CUL3"
"1082","430","0.3648648648648649","SMARCA2","1","false","SMARCA2"
"1084","34","0.0","SSRP1",,"false","SSRP1"
"1086","411","0.0","NCK1",,"false","NCK1"
"1088","15","0.0","NCL",,"false","NCL"
"1090","47","0.0","TCF3",,"false","TCF3"
"1092","21","0.16554054054054054","CDH1","1","false","CDH1"
"1094","476","0.0","WWP1",,"false","WWP1"
"1095","476","0.0","SMAD1",,"false","SMAD1"
"1098","110","0.32432432432432434","BAG1","1","false","BAG1"
"1100","36","0.0","OCRL",,"false","OCRL"
"1102","90","0.0","NCAPD2",,"false","NCAPD2"
"1104","46","0.2101621621621622","RPA1",,"false","RPA1"
"1105","46","0.2101621621621622","ATRIP",,"false","ATRIP"
"1107",,,"ACTR2",,"false","ACTR2"
"1109","44","0.0","TRIM32",,"false","TRIM32"
"1111","171","0.0","HLA-E",,"false","HLA-E"
"1112","171","0.0","CALR",,"false","CALR"
"1114","2","0.0","RPS20",,"false","RPS20"
"1116","195","1.0","ERBB3","1","false","ERBB3"
"1120","10","0.1525683586345071","EIF3M",,"false","EIF3M"
"1122","475","0.0","TNFRSF8",,"false","TNFRSF8"
"1123","475","0.0","TRAF5",,"false","TRAF5"
"1125","194","0.0","AP3S1",,"false","AP3S1"
"1127","75","0.0","UCHL5",,"false","UCHL5"
"1129","114","0.24324324324324326","PALB2","1","false","PALB2"
"1131","35","0.0","IARS",,"false","IARS"
"1133","26","0.0","THOC1",,"false","THOC1"
"1135","43","0.0","POLR3B",,"false","POLR3B"
"1137","463","0.0","EIF2B3",,"false","EIF2B3"
"1139","474","0.5472972972972974","ACTC1",,"false","ACTC1"
"1140","474","0.5472972972972974","GC","1","false","GC"
"1142","190","0.0","AXIN1",,"false","AXIN1"
"1144","473","0.0","MARCKS",,"false","MARCKS"
"1146","193","0.0","SEH1L",,"false","SEH1L"
"1148","472","0.0","MED26",,"false","MED26"
"1150","54","0.22804054054054057","HIST3H3","1","false","HIST3H3"
"1152","471","0.0","ATG12",,"false","ATG12"
"1153","471","0.0","ATG16L1",,"false","ATG16L1"
"1155","5","0.3574907774513514","RBL2","1","false","RBL2"
"1157","6","0.0","MED17",,"false","MED17"
"1159","19","0.25985794207368557","SUDS3",,"false","SUDS3"
"1161","98","0.0","ASB1",,"false","ASB1"
"1163","71","0.0","PTPRC",,"false","PTPRC"
"1165","90","0.0","NCAPG",,"false","NCAPG"
"1167","33","0.42732972972972977","SART1",,"false","SART1"
"1168","33","0.42732972972972977","SUMO1","1","false","SUMO1"
"1171","470","0.0","PSMD4",,"false","PSMD4"
"1173","4","0.0","PSMD14",,"false","PSMD14"
"1175","105","0.0","ASAP2",,"false","ASAP2"
"1177","469","0.0","CAPZA1",,"false","CAPZA1"
"1178","469","0.0","CAPZB",,"false","CAPZB"
"1181","2","0.0","RPS9",,"false","RPS9"
"1183","18","0.23228206695979478","TRIM17",,"false","TRIM17"
"1185","129","0.0","LCK",,"false","LCK"
"1187","67","0.8237964527027027","NRIP1",,"false","NRIP1"
"1189","468","0.0","KCNJ4",,"false","KCNJ4"
"1190","468","0.0","CASK",,"false","CASK"
"1192","5","0.3574907774513514","LIN54",,"false","LIN54"
"1194","23","0.26351351351351354","SOX9","1","false","SOX9"
"1196","467","0.0","POLH",,"false","POLH"
"1197","467","0.0","POLI",,"false","POLI"
"1199","65","0.22804054054054057","RPL23A",,"false","RPL23A"
"1200","65","0.22804054054054057","RPL19","1","false","RPL19"
"1202","97","0.0","PTGIR",,"false","PTGIR"
"1205","32","0.0","TNRC6A",,"false","TNRC6A"
"1206","32","0.0","AGO4",,"false","AGO4"
"1208","288","0.0","PARP1",,"false","PARP1"
"1212","3","0.0","TRPC4AP",,"false","TRPC4AP"
"1214","466","0.0","FASLG",,"false","FASLG"
"1215","466","0.0","PSTPIP1",,"false","PSTPIP1"
"1217","28","0.0","GNG10",,"false","GNG10"
"1219","47","0.0","TCF4",,"false","TCF4"
"1221",,,"STAT1","1","false","STAT1"
"1222","115","0.43243243243243246","MCM3",,"false","MCM3"
"1225","465","0.0","SNRNP200",,"false","SNRNP200"
"1227","464","0.5472972972972974","ROCK1",,"false","ROCK1"
"1228","464","0.5472972972972974","LIMK1","1","false","LIMK1"
"1230","96","0.0","TAF13",,"false","TAF13"
"1231","96","0.0","TAF9",,"false","TAF9"
"1233","114","0.24324324324324326","MORF4L1",,"false","MORF4L1"
"1235","192","0.0","GOSR2",,"false","GOSR2"
"1236","192","0.0","STX5",,"false","STX5"
"1238","463","0.0","EIF2B2",,"false","EIF2B2"
"1240","95","0.22804054054054057","APAF1",,"false","APAF1"
"1242","462","0.5472972972972974","CKS1B",,"false","CKS1B"
"1243","462","0.5472972972972974","CDKN1B","1","false","CDKN1B"
"1245","461","0.0","SPTAN1",,"false","SPTAN1"
"1246","461","0.0","PLEC",,"false","PLEC"
"1248","68","0.0","TAF6",,"false","TAF6"
"1250","95","0.22804054054054057","PMAIP1",,"false","PMAIP1"
"1252","460","0.3648648648648649","FER",,"false","FER"
"1255","459","0.0","INCENP",,"false","INCENP"
"1256","459","0.0","AURKA",,"false","AURKA"
"1258","29","0.0","TCP1",,"false","TCP1"
"1260","355","0.0","RNF4",,"false","RNF4"
"1262","37","0.39814054054054066","CXCL8",,"false","CXCL8"
"1264","89","0.22804054054054057","ITGB1BP2",,"false","ITGB1BP2"
"1265","89","0.22804054054054057","ITGB1","1","false","ITGB1"
"1267","150","0.0","STXBP2",,"false","STXBP2"
"1268","150","0.0","STX2",,"false","STX2"
"1270","74","0.5387457770270271","FOS",,"false","FOS"
"1272","7","0.0","FAF2",,"false","FAF2"
"1274","286","0.0","PER2",,"false","PER2"
"1276","72","0.0","MOB1B",,"false","MOB1B"
"1277","72","0.0","LATS1",,"false","LATS1"
"1279","58","0.3563133445945946","IRS2",,"false","IRS2"
"1281","191","0.0","LBR",,"false","LBR"
"1283","458","0.0","PIGT",,"false","PIGT"
"1284","458","0.0","GPAA1",,"false","GPAA1"
"1286","457","0.3648648648648649","SSTR2","1","false","SSTR2"
"1287","457","0.3648648648648649","SHANK2",,"false","SHANK2"
"1289","456","0.0","EPHB2",,"false","EPHB2"
"1290","456","0.0","PICK1",,"false","PICK1"
"1292","455","0.0","PAAF1",,"false","PAAF1"
"1294","9","0.0900900900900901","BCL6",,"false","BCL6"
"1296","30","0.0","PSMB10",,"false","PSMB10"
"1298","8","0.08108108108108109","FYN","1","false","FYN"
"1299","8","0.08108108108108109","MAPT",,"false","MAPT"
"1301","179","0.32432432432432434","BMI1","1","false","BMI1"
"1303","88","0.0","TAF3",,"false","TAF3"
"1305","33","0.42732972972972977","SATB1",,"false","SATB1"
"1308","391","0.5472972972972974","XRCC5",,"false","XRCC5"
"1310","452","0.3648648648648649","PROS1","1","false","PROS1"
"1312","48","0.0","CDC42BPA",,"false","CDC42BPA"
"1315","133","0.0","TEAD1",,"false","TEAD1"
"1316","133","0.0","MEF2A",,"false","MEF2A"
"1322","454","0.5472972972972974","CRKL",,"false","CRKL"
"1323","454","0.5472972972972974","TGFB1I1","1","false","TGFB1I1"
"1325","80","0.46748310810810817","IKBKE",,"false","IKBKE"
"1326","80","0.46748310810810817","IKBKB","1","false","IKBKB"
"1328","185","0.32432432432432434","MYB",,"false","MYB"
"1331","27","0.4290540540540541","CXCL11",,"false","CXCL11"
"1333","453","0.0","MDH2",,"false","MDH2"
"1334","453","0.0","CS",,"false","CS"
"1336","452","0.3648648648648649","F10",,"false","F10"
"1338","82","0.2850506756756757","ALK",,"false","ALK"
"1340","451","0.0","RLN3",,"false","RLN3"
"1342","450","0.0","PFN1",,"false","PFN1"
"1343","450","0.0","WASL",,"false","WASL"
"1345","175","0.24324324324324326","BMP4","1","false","BMP4"
"1346","175","0.24324324324324326","NOG",,"false","NOG"
"1348","2","0.0","RPS5",,"false","RPS5"
"1351","449","0.0","SMC1A",,"false","SMC1A"
"1352","449","0.0","STAG1",,"false","STAG1"
"1354","28","0.0","GNG3",,"false","GNG3"
"1356","190","0.0","PRKCG",,"false","PRKCG"
"1358","448","0.3648648648648649","NFKB1","1","false","NFKB1"
"1359","448","0.3648648648648649","HMGA1",,"false","HMGA1"
"1361","447","0.5472972972972974","PIAS4",,"false","PIAS4"
"1362","447","0.5472972972972974","SMAD4","1","false","SMAD4"
"1365","189","0.0","MARK3",,"false","MARK3"
"1367","446","0.0","RPS25",,"false","RPS25"
"1368","446","0.0","RPS17",,"false","RPS17"
"1373","188","0.0","VAMP3",,"false","VAMP3"
"1374","188","0.0","STX3",,"false","STX3"
"1377","26","0.0","ALYREF",,"false","ALYREF"
"1380","187","0.0","ING3",,"false","ING3"
"1382","4","0.0","PSMC2",,"false","PSMC2"
"1384","445","0.0","USP22",,"false","USP22"
"1386","139","0.32432432432432434","CHAF1A","1","false","CHAF1A"
"1389","444","0.0","ZKSCAN7",,"false","ZKSCAN7"
"1390","444","0.0","TCEANC",,"false","TCEANC"
"1392","443","0.0","SNX9",,"false","SNX9"
"1393","443","0.0","SNX33",,"false","SNX33"
"1396","442","0.0","MED18",,"false","MED18"
"1397","442","0.0","MED31",,"false","MED31"
"1399","214","0.5472972972972974","HSPA8",,"false","HSPA8"
"1400","208","0.0","HNRNPD",,"false","HNRNPD"
"1402","181","0.0","GOSR1",,"false","GOSR1"
"1404","441","0.0","AIMP2",,"false","AIMP2"
"1406","440","0.0","SRSF2",,"false","SRSF2"
"1407","440","0.0","SREK1",,"false","SREK1"
"1411","186","0.32432432432432434","AXIN2",,"false","AXIN2"
"1413","60","0.0","SNRPD2",,"false","SNRPD2"
"1416","439","0.3648648648648649","SIRT1","1","false","SIRT1"
"1417","439","0.3648648648648649","BRINP1",,"false","BRINP1"
"1419",,,"BTK",,"false","BTK"
"1421","438","0.0","TRIM6",,"false","TRIM6"
"1424","75","0.0","INO80E",,"false","INO80E"
"1426","160","0.0","KPNA2",,"false","KPNA2"
"1427","160","0.0","RAG1",,"false","RAG1"
"1431","437","0.0","SLC3A2",,"false","SLC3A2"
"1432","437","0.0","SLC7A11",,"false","SLC7A11"
"1434","72","0.0","HTRA2",,"false","HTRA2"
"1436","436","0.0","PRKDC",,"false","PRKDC"
"1437","436","0.0","ILF3",,"false","ILF3"
"1439","94","0.410472972972973","SNCA",,"false","SNCA"
"1442","93","0.3563133445945946","KLC1",,"false","KLC1"
"1443","93","0.3563133445945946","KIF5A",,"false","KIF5A"
"1445","435","0.0","ARPC3",,"false","ARPC3"
"1447","276","0.0","PFDN5",,"false","PFDN5"
"1450","180","0.0","PPP4R3A",,"false","PPP4R3A"
"1451","180","0.0","PPP4C",,"false","PPP4C"
"1454","434","0.0","TOMM20",,"false","TOMM20"
"1455","434","0.0","PINK1",,"false","PINK1"
"1457","9","0.0900900900900901","PGR",,"false","PGR"
"1459","433","0.9121621621621623","BMPR1B","1","false","BMPR1B"
"1460","433","0.9121621621621623","BMP6","1","false","BMP6"
"1464","25","0.0","RASSF5",,"false","RASSF5"
"1467","14","0.23228206695979478","ITSN1",,"false","ITSN1"
"1471","13","0.0","SPSB2",,"false","SPSB2"
"1473","432","0.0","SUZ12",,"false","SUZ12"
"1474","432","0.0","EZH1",,"false","EZH1"
"1476","23","0.26351351351351354","MEF2D",,"false","MEF2D"
"1478","431","0.0","FBXW5",,"false","FBXW5"
"1479","431","0.0","CUL4A",,"false","CUL4A"
"1481","144","0.43243243243243246","KDR",,"false","KDR"
"1483","430","0.3648648648648649","ARID1A",,"false","ARID1A"
"1486","429","0.0","KCNJ8",,"false","KCNJ8"
"1487","429","0.0","ABCC9",,"false","ABCC9"
"1489","293","0.0","VPS35",,"false","VPS35"
"1490","271","0.0","VPS26A",,"false","VPS26A"
"1494","428","0.0","PARK2",,"false","PARK2"
"1495","428","0.0","DNAJA1",,"false","DNAJA1"
"1497","417","0.5472972972972974","KAT2B",,"false","KAT2B"
"1499","427","0.0","RALA",,"false","RALA"
"1500","427","0.0","PLD1",,"false","PLD1"
"1502","185","0.32432432432432434","AR","1","false","AR"
"1503","185","0.32432432432432434","MYBBP1A",,"false","MYBBP1A"
"1505","426","0.0","OS9",,"false","OS9"
"1506","426","0.0","SEL1L",,"false","SEL1L"
"1509","184","0.0","SFPQ",,"false","SFPQ"
"1512","183","0.7567567567567568","SFN","1","false","SFN"
"1514","79","0.22804054054054057","TOPBP1",,"false","TOPBP1"
"1516","178","0.32432432432432434","PRKCZ","1","false","PRKCZ"
"1519","425","0.0","PKN2",,"false","PKN2"
"1520","425","0.0","MAP3K2",,"false","MAP3K2"
"1522","94","0.410472972972973","USP9X",,"false","USP9X"
"1524","8","0.08108108108108109","SKAP2",,"false","SKAP2"
"1526","5","0.3574907774513514","CCNK",,"false","CCNK"
"1528","4","0.0","PSMD10",,"false","PSMD10"
"1530","182","0.0","UIMC1",,"false","UIMC1"
"1533","424","0.0","PIK3R2",,"false","PIK3R2"
"1536","423","0.0","FADD",,"false","FADD"
"1537","423","0.0","RIPK3",,"false","RIPK3"
"1539","29","0.0","CCT7",,"false","CCT7"
"1541","422","0.0","BYSL",,"false","BYSL"
"1542","422","0.0","PNO1",,"false","PNO1"
"1544","421","0.5472972972972974","ACTN2",,"false","ACTN2"
"1545","421","0.5472972972972974","ACTN4","1","false","ACTN4"
"1550","46","0.2101621621621622","TP53BP1","1","false","TP53BP1"
"1553","338","0.0","TJP1",,"false","TJP1"
"1554",,,"CTTN",,"false","CTTN"
"1556",,,"PCGF2",,"false","PCGF2"
"1558","420","0.0","MLLT3",,"false","MLLT3"
"1560","181","0.0","NAPA",,"false","NAPA"
"1561","181","0.0","VAMP2",,"false","VAMP2"
"1563","65","0.22804054054054057","RPL35",,"false","RPL35"
"1566","419","0.0","COL2A1",,"false","COL2A1"
"1567","419","0.0","FN1",,"false","FN1"
"1569","38","0.0","SF3B1",,"false","SF3B1"
"1571","84","0.2850506756756757","STAT5B","1","false","STAT5B"
"1573","93","0.3563133445945946","MAP3K11",,"false","MAP3K11"
"1575","418","0.0","ARAF",,"false","ARAF"
"1579","10","0.1525683586345071","EIF3K",,"false","EIF3K"
"1581","417","0.5472972972972974","BRCA2","1","false","BRCA2"
"1583","2","0.0","RPS11",,"false","RPS11"
"1585","416","0.3648648648648649","TNF","1","false","TNF"
"1586","416","0.3648648648648649","TRAF2",,"false","TRAF2"
"1588","48","0.0","ARHGAP32",,"false","ARHGAP32"
"1590","154","0.0","POLR3C",,"false","POLR3C"
"1591","154","0.0","POLR3F",,"false","POLR3F"
"1593","415","0.0","NPR3",,"false","NPR3"
"1594","415","0.0","NPPB",,"false","NPPB"
"1596","28","0.0","GNG12",,"false","GNG12"
"1598","414","0.0","SART3",,"false","SART3"
"1599","414","0.0","PRPF3",,"false","PRPF3"
"1602","413","0.0","HDAC7",,"false","HDAC7"
"1603","413","0.0","MEF2C",,"false","MEF2C"
"1605","412","0.0","CKMT1A",,"false","CKMT1A"
"1606","412","0.0","VDAC1",,"false","VDAC1"
"1608","45","0.2101621621621622","SERPINB13",,"false","SERPINB13"
"1609","45","0.2101621621621622","CTSL",,"false","CTSL"
"1611","360","0.0","CAMK2G",,"false","CAMK2G"
"1614","74","0.5387457770270271","NTRK3",,"false","NTRK3"
"1616","180","0.0","TIPRL",,"false","TIPRL"
"1620","2","0.0","RPS15",,"false","RPS15"
"1622","117","0.0","KIAA0101",,"false","KIAA0101"
"1624","42","0.0","PLAT",,"false","PLAT"
"1625","42","0.0","FGA",,"false","FGA"
"1629","179","0.32432432432432434","CBX2",,"false","CBX2"
"1631","93","0.3563133445945946","MAPK8IP1","1","false","MAPK8IP1"
"1633","411","0.0","NCKAP1",,"false","NCKAP1"
"1635","410","0.3648648648648649","RND3","1","false","RND3"
"1636","410","0.3648648648648649","PLXNB1",,"false","PLXNB1"
"1638","409","0.5472972972972974","BORA",,"false","BORA"
"1639","409","0.5472972972972974","PLK1","1","false","PLK1"
"1641","408","0.0","CDC73",,"false","CDC73"
"1643","407","0.0","BECN1",,"false","BECN1"
"1644","407","0.0","ZWINT",,"false","ZWINT"
"1646","406","0.0","TLN1",,"false","TLN1"
"1647","406","0.0","ITGB2",,"false","ITGB2"
"1650","8","0.08108108108108109","DLG4",,"false","DLG4"
"1652","92","0.3563133445945946","CDCA8",,"false","CDCA8"
"1654","143","0.24324324324324326","CREBBP","1","false","CREBBP"
"1657","5","0.3574907774513514","CDT1",,"false","CDT1"
"1659","405","0.0","TMED10",,"false","TMED10"
"1660","405","0.0","TMED9",,"false","TMED9"
"1662","92","0.3563133445945946","NPM1","1","false","NPM1"
"1664","178","0.32432432432432434","HNRNPA2B1",,"false","HNRNPA2B1"
"1666","404","0.0","PAFAH1B1",,"false","PAFAH1B1"
"1667","404","0.0","NUDC",,"false","NUDC"
"1669","144","0.43243243243243246","NRP1",,"false","NRP1"
"1672","403","0.0","TRAF1",,"false","TRAF1"
"1673","403","0.0","TICAM1",,"false","TICAM1"
"1675","63","0.46748310810810817","PRDX1",,"false","PRDX1"
"1678","91","0.0","LSM3",,"false","LSM3"
"1680","48","0.0","CDC42EP5",,"false","CDC42EP5"
"1682","22","0.19313063063063063","PTHLH","1","false","PTHLH"
"1687","402","0.5472972972972974","ATF1",,"false","ATF1"
"1688","402","0.5472972972972974","CREB1","1","false","CREB1"
"1690","70","0.0","PSMD1",,"false","PSMD1"
"1694","401","0.0","GNAI1",,"false","GNAI1"
"1695","401","0.0","RGS19",,"false","RGS19"
"1697","400","0.0","CHRNB4",,"false","CHRNB4"
"1698","400","0.0","CHRNA3",,"false","CHRNA3"
"1700","385","0.0","AP1M1",,"false","AP1M1"
"1703","87","0.0","CYTH1",,"false","CYTH1"
"1705","56","0.22804054054054057","TRIM24",,"false","TRIM24"
"1707","89","0.22804054054054057","CD81",,"false","CD81"
"1709","399","0.0","IL2RG",,"false","IL2RG"
"1710","399","0.0","IL15RA",,"false","IL15RA"
"1713","22","0.19313063063063063","RANBP2",,"false","RANBP2"
"1715","29","0.0","CCT2",,"false","CCT2"
"1717","321","0.5472972972972974","HSP90AB1",,"false","HSP90AB1"
"1719","90","0.0","SMC2",,"false","SMC2"
"1723","45","0.2101621621621622","CTSB","1","false","CTSB"
"1724","45","0.2101621621621622","CST7",,"false","CST7"
"1727","89","0.22804054054054057","CD19",,"false","CD19"
"1729","8","0.08108108108108109","GRIN2A",,"false","GRIN2A"
"1731","398","0.5472972972972974","CTSS",,"false","CTSS"
"1732","398","0.5472972972972974","CST3","1","false","CST3"
"1737","82","0.2850506756756757","JAK3",,"false","JAK3"
"1738","82","0.2850506756756757","CD40","1","false","CD40"
"1740","397","0.0","NUMB",,"false","NUMB"
"1741","397","0.0","LNX2",,"false","LNX2"
"1743","396","0.0","DRD1",,"false","DRD1"
"1744","396","0.0","FLNA",,"false","FLNA"
"1747","395","0.0","ABCA1",,"false","ABCA1"
"1748","395","0.0","SNTA1",,"false","SNTA1"
"1750","153","0.0","RASA1",,"false","RASA1"
"1752","394","0.0","RAD18",,"false","RAD18"
"1753","394","0.0","HLTF",,"false","HLTF"
"1755","393","0.0","USP7",,"false","USP7"
"1757","392","0.0","TAF11",,"false","TAF11"
"1758","392","0.0","TAF12",,"false","TAF12"
"1762","85","0.0","PRMT5",,"false","PRMT5"
"1764","66","0.0","PPP6R1",,"false","PPP6R1"
"1766","247","0.0","SUMO2",,"false","SUMO2"
"1768","267","0.0","ITGA4",,"false","ITGA4"
"1770","20","0.0","MAP3K3",,"false","MAP3K3"
"1774","145","0.0","VAV1",,"false","VAV1"
"1775","145","0.0","CBLB",,"false","CBLB"
"1777","9","0.0900900900900901","KLF11",,"false","KLF11"
"1779",,,"NEDD4",,"false","NEDD4"
"1782","26","0.0","THOC5",,"false","THOC5"
"1784","391","0.5472972972972974","TERT","1","false","TERT"
"1786","41","0.5312432432432432","CCND2",,"false","CCND2"
"1791","177","0.32432432432432434","CDH3",,"false","CDH3"
"1794","40","0.3561081081081081","JUN","1","false","JUN"
"1796","390","0.0","RHOT1",,"false","RHOT1"
"1797","390","0.0","TRAK1",,"false","TRAK1"
"1799","126","0.32432432432432434","SLX4",,"false","SLX4"
"1800","126","0.32432432432432434","ERCC1","1","false","ERCC1"
"1803","9","0.0900900900900901","KLF16",,"false","KLF16"
"1805","389","0.0","PRLHR",,"false","PRLHR"
"1806","389","0.0","PRLH",,"false","PRLH"
"1808","388","0.0","NPPC",,"false","NPPC"
"1809","388","0.0","NPR2",,"false","NPR2"
"1814","78","0.0","COPA",,"false","COPA"
"1816","35","0.0","AIMP1",,"false","AIMP1"
"1818","55","0.0","DDX58",,"false","DDX58"
"1821","387","0.9121621621621623","KLK3","1","false","KLK3"
"1822","387","0.9121621621621623","IGFBP3","1","false","IGFBP3"
"1824","386","0.0","ROM1",,"false","ROM1"
"1825","386","0.0","PRPH2",,"false","PRPH2"
"1828","77","0.18243243243243246","A2M","1","false","A2M"
"1829","77","0.18243243243243246","IL1B",,"false","IL1B"
"1831","69","0.2850506756756757","MSH6",,"false","MSH6"
"1832","69","0.2850506756756757","MLH1",,"false","MLH1"
"1834","385","0.0","AP1G1",,"false","AP1G1"
"1836","384","0.0","MAP1LC3A",,"false","MAP1LC3A"
"1837","384","0.0","ATG3",,"false","ATG3"
"1839","176","0.0","ARPC5",,"false","ARPC5"
"1841","88","0.0","TAF4",,"false","TAF4"
"1843","166","0.0","KRT18",,"false","KRT18"
"1845","142","0.6756756756756757","DNMT3A","1","false","DNMT3A"
"1846","54","0.22804054054054057","CBX5",,"false","CBX5"
"1848","128","0.0","RAB7A",,"false","RAB7A"
"1849","128","0.0","RAB5A",,"false","RAB5A"
"1851","383","0.5472972972972974","PRKD1","1","false","PRKD1"
"1854","3","0.0","DCAF1",,"false","DCAF1"
"1856","76","0.0","PNN",,"false","PNN"
"1858","175","0.24324324324324326","BMP8B",,"false","BMP8B"
"1861","7","0.0","UBXN4",,"false","UBXN4"
"1865","174","0.0","FBXW7",,"false","FBXW7"
"1870","55","0.0","IRF3",,"false","IRF3"
"1873","382","0.0","KEL",,"false","KEL"
"1874","382","0.0","XK",,"false","XK"
"1876","381","0.0","CASQ2",,"false","CASQ2"
"1877","381","0.0","TRDN",,"false","TRDN"
"1883","380","0.0","RNF40",,"false","RNF40"
"1884","380","0.0","RNF20",,"false","RNF20"
"1886","70","0.0","PSMD3",,"false","PSMD3"
"1889","15","0.0","GNL3",,"false","GNL3"
"1892","379","0.0","NFKB2",,"false","NFKB2"
"1894","5","0.3574907774513514","MYBL2",,"false","MYBL2"
"1899","141","0.0","IGBP1",,"false","IGBP1"
"1900","141","0.0","MID2",,"false","MID2"
"1902","28","0.0","GNG7",,"false","GNG7"
"1904","378","0.3648648648648649","CBLC",,"false","CBLC"
"1906","7","0.0","NPLOC4",,"false","NPLOC4"
"1908","377","0.5472972972972974","CDK5RAP3",,"false","CDK5RAP3"
"1909","377","0.5472972972972974","CDK5R1","1","false","CDK5R1"
"1913","107","0.0","NHP2",,"false","NHP2"
"1914","107","0.0","DKC1",,"false","DKC1"
"1917","143","0.24324324324324326","CDX2",,"false","CDX2"
"1922","142","0.6756756756756757","UHRF1",,"false","UHRF1"
"1925","69","0.2850506756756757","MSH2","1","false","MSH2"
"1927","163","0.0","POLR2E",,"false","POLR2E"
"1928","163","0.0","POLR1A",,"false","POLR1A"
"1931","129","0.0","FCGR3A",,"false","FCGR3A"
"1933","173","0.0","TGFBRAP1",,"false","TGFBRAP1"
"1935","376","0.0","CD48",,"false","CD48"
"1936","376","0.0","CD244",,"false","CD244"
"1943","375","0.0","ICAM3",,"false","ICAM3"
"1944","375","0.0","CD209",,"false","CD209"
