clusters	score	genes
576	0.112751456901	CCL13:0.0,TIMP4:0.122995792115,MMP1:0.0,CXCL6:0.0
664	0.112751456901	LIPC:0.0,LPL:0.122995792115,PNLIP:0.0,LMF1:0.0
533	0.112502623456	IFNAR2:0.0,IL10:0.122724350242,IL22:0.0,IL10RA:0.0
551	0.112502623456	RPA4:0.0,KATNB1:0.0,MSH3:0.122724350242,RAD1:0.0
579	0.112502623456	HBEGF:0.0,HDX:0.0,ZBTB16:0.122724350242,ATP6AP2:0.0
669	0.111995852245	ZNF398:0.0,C1orf109:0.0,KIFC3:0.0,ZBED1:0.122171534977
176	0.111111111111	MCL1:0.272714418721,PRR14L:0.0,PPFIA1:0.0,PPP2CB:0.0,STRIP2:0.0,ANKLE2:0.0,MYLPF:0.0,PRR14:0.0,ZRANB1:0.0
177	0.111111111111	CDKN1B:0.0,CCNF:0.0,HINT1:0.0,FBXO7:0.0,GPS1:0.0,ABTB2:0.0,CCND2:0.0,RBX1:0.0,CCND3:0.272714418721
181	0.111111111111	ATP5J:0.0,CCL22:0.0,SPTAN1:0.0,INTS3:0.0,CCL11:0.0,JAKMIP1:0.0,ISG20:0.0,PLS3:0.0,NFKB1:0.272714418721
186	0.111111111111	HINFP:0.0,SREBF2:0.272714418721,NPAT:0.0,ZNHIT1:0.0,CDYL2:0.0,TRIM44:0.0,NPDC1:0.0,TTF2:0.0,THAP7:0.0
188	0.111111111111	GALNT12:0.0,STATH:0.0,PRR4:0.0,PRH2:0.0,LAMA5:0.272714418721,PRDX3:0.0,SV2A:0.0,MUC7:0.0,SMR3B:0.0
191	0.111111111111	CCR5:0.272714418721,GNAO1:0.0,RGS19:0.0,GRM6:0.0,KLHL3:0.0,GDE1:0.0,PDE6H:0.0,RGS1:0.0,PDE6G:0.0
193	0.111111111111	ADAMTS1:0.0,FURIN:0.0,SORCS1:0.0,ZP4:0.0,NAGPA:0.0,MMP28:0.0,COL23A1:0.0,DSG3:0.0,VCAN:0.272714418721
102	0.110847390196	RABGGTA:0.0,BMPR2:0.272714418721,OC90:0.0,MERTK:0.0,C4BPA:0.0,CES3:0.0,FOXL1:0.0,SULT1E1:0.120271441872,CCDC89:0.0,FRS3:0.0,GCGR:0.0,PMPCA:0.0,NBEA:0.0
107	0.11077082606	LIN54:0.0,TNF:0.272714418721,ATP2A2:0.0,EED:0.0,ERICH2:0.0,NT5DC3:0.0,SPOCK1:0.12,OPRD1:0.0,SEC16A:0.0,SCG2:0.0,MMP17:0.0,PDIK1L:0.0,SPARCL1:0.0
662	0.110751685025	BACE1:0.0,SPSB4:0.0,PAWR:0.120814325616,SPSB2:0.0
509	0.110254018137	EPHB2:0.120271441872,TMEM33:0.0,RBL1:0.0,CD320:0.0
560	0.110254018137	IL24:0.120271441872,IL19:0.0,IL20RB:0.0,RUNX1T1:0.0
494	0.110005184694	TRIP11:0.0,SEC22A:0.0,CEP68:0.0,USO1:0.12
531	0.110005184694	TSC22D2:0.0,KEAP1:0.12,SESN2:0.0,NEIL2:0.0
543	0.110005184694	CDYL:0.0,H2AFB1:0.0,CBX1:0.12,ZNF382:0.0
546	0.110005184694	CDKN1C:0.0,DIABLO:0.12,MAPK10:0.0,MYT1:0.0
569	0.110005184694	MBTPS1:0.12,BDNF:0.0,CPE:0.0,GAST:0.0
580	0.110005184694	BAIAP2L1:0.12,IQSEC2:0.0,GRID2IP:0.0,SHANK2:0.0
587	0.110005184694	WBP2:0.0,UPP1:0.0,WDR45B:0.0,UCK2:0.12
591	0.110005184694	SEC22B:0.0,MPST:0.0,HPDL:0.0,TST:0.12
603	0.110005184694	CLIP3:0.0,NSD1:0.0,TNFRSF21:0.12,WASH2P:0.0
652	0.110005184694	ASXL1:0.0,RARB:0.0,ZNF423:0.0,EBF2:0.12
665	0.110005184694	KIF15:0.0,KRT73:0.0,INPPL1:0.0,PLEK2:0.12
59	0.105263157895	TAF13:0.0,TAF12:0.0,TAF11:0.0,PFKL:0.0,TAF3:0.0,ESCO2:0.0,TAF1L:0.0,JADE3:0.0,TBPL1:0.0,ERCC1:0.272714418721,TAF7:0.0,TAF9B:0.0,TAF4:0.0,PHF21A:0.0,ING5:0.0,KAT6B:0.0,TAF5:0.0,HIST3H3:0.272714418721,TAF8:0.0
62	0.105263157895	KRT15:0.0,INO80E:0.0,C12orf45:0.0,PFDN4:0.0,RUVBL2:0.0,RUVBL1:0.272714418721,INO80C:0.0,ING3:0.0,YY1:0.272714418721,TFPT:0.0,PIH1D1:0.0,CCDC87:0.0,TELO2:0.0,INO80B:0.0,ACTR5:0.0,ACTR8:0.0,INO80:0.0,TTI1:0.0,TTI2:0.0
34	0.10133344066	LTBP1:0.0,TBRG1:0.0,MLF1:0.0,IRGQ:0.0,ULBP2:0.0,ZNF510:0.0,CYP19A1:0.133264432948,ACYP2:0.0,ADAMTS10:0.0,DNMT3B:0.122724350242,ANO6:0.0,CNTNAP5:0.0,ING4:0.0,IGSF22:0.0,FRAT1:0.0,DNAJC18:0.0,POU1F1:0.0,TMBIM6:0.272714418721,BCOR:0.0,GPD1L:0.0,ALOX5AP:0.0,CEBPD:0.272714418721,OMA1:0.0,MALT1:0.0,BFAR:0.0,MAP3K11:0.0,ZNF721:0.0,EHMT2:0.0,TXNDC11:0.0
144	0.1	ATP5I:0.0,MBP:0.0,RXRB:0.272714418721,TMEM57:0.0,KLHL11:0.0,RGPD6:0.0,CLTA:0.0,DNAJB14:0.0,MCFD2:0.0,PCSK6:0.0
150	0.1	FCHSD2:0.0,ZNF136:0.0,CCDC116:0.0,CEP44:0.0,MTUS2:0.0,KIF2C:0.0,LPXN:0.272714418721,PLSCR4:0.0,ZC2HC1C:0.0,ZNF439:0.0
151	0.1	TGS1:0.0,ABCF2:0.0,ANKRD26:0.0,HNRNPR:0.0,PPP6R2:0.0,ANKRD28:0.0,ANKRD50:0.0,DOCK1:0.0,PPP6R3:0.0,CD164:0.272714418721
158	0.1	DYRK1A:0.0,BNC2:0.0,HOXB2:0.0,RBP2:0.0,GSR:0.0,AP1AR:0.0,TROAP:0.0,MAPRE3:0.0,RB1:0.272714418721,DYRK1B:0.0
190	0.0984459422446	MXI1:0.241628651232,MAML3:0.0,CUEDC2:0.0,FZR1:0.0,NINL:0.0,CDC20:0.0,RNF34:0.0,ANAPC2:0.0,TAS2R13:0.0
448	0.0959959517974	ITPK1:0.0,LMO3:0.0,SIRT1:0.13089740097,NHLH2:0.0,NMNAT1:0.0
467	0.0957339060532	KLK3:0.130540082706,SLPI:0.0,CDK10:0.0,SEMG2:0.0,PZP:0.0
55	0.0952380952381	PFN1:0.0,ACTB:0.0,CORO1A:0.0,VSNL1:0.0,NCF4:0.0,MYO1G:0.0,FPR1:0.0,PDIA6:0.0,MAPK13:0.0,HSD17B4:0.0,PRKCQ:0.0,EPB41L3:0.0,ICAM3:0.0,NLRP10:0.0,CDK5R2:0.0,PCYT1A:0.0,PHACTR4:0.0,S100A13:0.0,ANXA2:0.272714418721,LMOD1:0.0,ALOX5:0.272714418721
417	0.0932118635546	ETF1:0.0,ZMAT3:0.0,TNRC6B:0.127101095936,TNRC6A:0.0,AGO2:0.0
391	0.0923981832863	PECAM1:0.0,XBP1:0.0,URGCP:0.0,BCAS3:0.0,VIM:0.125991584229
131	0.0909090909091	ETS1:0.272714418721,LAS1L:0.0,ACAD8:0.0,C1orf52:0.0,ELP2:0.0,PHF14:0.0,TCEAL3:0.0,WDR17:0.0,SLIT2:0.0,NOMO2:0.0,TTC3:0.0
133	0.0909090909091	CAPN1:0.272714418721,CTSA:0.0,G6PD:0.0,MVD:0.0,CNDP2:0.0,GNS:0.0,GLS:0.0,GBP2:0.0,GLA:0.0,NAMPT:0.0,ZNF622:0.0
134	0.0909090909091	E4F1:0.0,MAPK9:0.0,LNX2:0.0,PIK3R3:0.0,PEG10:0.0,PDZRN3:0.0,MAP2K5:0.272714418721,MDGA1:0.0,SHISA2:0.0,PTCD3:0.0,MSRB3:0.0
136	0.0909090909091	SERPINB4:0.0,ALAS2:0.0,FCGRT:0.0,CCL15:0.0,AZU1:0.0,SERPIND1:0.0,ELANE:0.0,N4BP2L2:0.0,IL33:0.0,CTSG:0.0,CHIT1:0.272714418721
405	0.0902011655209	NFATC1:0.0,IL2:0.122995792115,DGKA:0.0,EGR4:0.0,SREK1:0.0
460	0.0900020987651	GJB1:0.0,SLC25A44:0.0,JUP:0.122724350242,PDE3A:0.0,CSDE1:0.0
148	0.0888721003883	MAP2K2:0.0,GABRR1:0.0,MAPK1:0.0,LIFR:0.122367031979,CD19:0.0,PRKG1:0.0,CMTM3:0.0,DUSP22:0.0,WDR83:0.0,ACPP:0.12
428	0.0886013480201	PARG:0.0,PARP10:0.0,PARP1:0.120814325616,OARD1:0.0,POLB:0.0
404	0.0880041477548	SLC15A2:0.0,SSTR5:0.0,GUCY2C:0.0,FARP2:0.12,PDZK1:0.0
430	0.0880041477548	NOTCH4:0.12,NOTCH3:0.0,MAML2:0.0,NOTCH2:0.0,MAML1:0.0
432	0.0880041477548	NDRG2:0.0,RAB4B:0.12,RAB7A:0.0,RAB17:0.0,RABAC1:0.0
438	0.0880041477548	APEX1:0.12,CCDC124:0.0,HOXB6:0.0,ANP32C:0.0,TCF21:0.0
475	0.0880041477548	ATF7:0.0,ACHE:0.12,URI1:0.0,MITD1:0.0,TAOK3:0.0
484	0.0880041477548	ZFAND5:0.12,WIPF2:0.0,SRP19:0.0,UBLCP1:0.0,ZNF830:0.0
50	0.0869565217391	DPP8:0.0,IL21R:0.0,IL12A:0.0,CXCL11:0.0,KIR3DL1:0.0,ERAP2:0.0,IFNB1:0.272714418721,IRF2:0.0,IRF1:0.0,OGN:0.0,HLA-G:0.0,IL12B:0.0,IRF5:0.0,IRF7:0.0,BTN3A3:0.0,CXCL10:0.272714418721,IFNA14:0.0,IL7:0.0,IFI6:0.0,IFNA2:0.0,MED23:0.0,FOXP3:0.0,EVL:0.0
75	0.086510026045	PTGER4:0.0,ALS2CR12:0.0,STAP2:0.0,FEM1A:0.0,FHIT:0.128358616208,ZNF658B:0.0,SH2D2A:0.0,SRC:0.272714418721,ADGRE5:0.0,PPM1F:0.0,RHOQ:0.0,KCNQ5:0.0,LCP2:0.0,OCLN:0.0,CENPV:0.0,TXK:0.0,LCT:0.0
17	0.0853850142072	HABP4:0.0,CCDC106:0.0,RFC5:0.0,MAP3K3:0.0,PSG9:0.0,ETHE1:0.0,BRMS1:0.0,GIT1:0.0,PAEP:0.0,MPHOSPH6:0.0,TRDMT1:0.272714418721,GSTM4:0.0,PQBP1:0.0,KLHL20:0.0,EPPK1:0.0,SGO2:0.0,ANKRD24:0.0,RIF1:0.0,HSPB3:0.0,SERPINB9:0.0,MAD2L1BP:0.0,NRBP1:0.0,CNKSR1:0.0,DDIT4:0.272714418721,GPC1:0.0,NEFL:0.0,PPP2R5D:0.0,MRPS12:0.0,DZIP1:0.0,PLEKHA4:0.0,FXR1:0.0,FAS:0.272714418721,PCDHA4:0.0,CKMT2:0.0,MRPS6:0.0,SUPT5H:0.0,PPP2R5A:0.0,RHOH:0.0,AKR1C3:0.12,RBM5:0.0,CETN3:0.0,CEP126:0.0,CRCT1:0.0,HLA-DQA1:0.0,SIK2:0.0,GC:0.272714418721,KLK10:0.0,CRADD:0.0,HSPBP1:0.0,WDR62:0.0,ARID4B:0.0,TDGF1:0.0
76	0.0847071022808	SAMD4A:0.0,NBPF15:0.0,ILDR2:0.0,C1orf106:0.0,SHROOM1:0.0,TPD52L1:0.12,CDC42BPG:0.0,REEP4:0.0,PACS2:0.0,REL:0.0,KIAA0930:0.0,FAM53B:0.0,FAM117B:0.0,WDR37:0.0,REEP3:0.0,PDZD11:0.0,SFN:0.272714418721
86	0.0843769675925	GIF:0.0,HSD3B2:0.122724350242,SLC9A7:0.0,CPD:0.0,ATP4A:0.0,SCAMP2:0.0,SCAMP5:0.0,LMAN2:0.0,KCNE2:0.0,MRC1:0.0,ACSL1:0.0,SLC12A2:0.12,VAMP5:0.0,AOC3:0.0,MAL2:0.0,AGR2:0.125448700485
111	0.0833333333333	STS:0.272714418721,ACTG2:0.0,CBL:0.0,LAT2:0.0,TCN1:0.0,CD38:0.0,UBASH3B:0.0,KRT6C:0.0,CDKL2:0.0,KRT79:0.0,SPRED2:0.0,GAB1:0.0
294	0.0766667081468	EZR:0.125448700485,UBR7:0.0,FKBP9:0.0,GTF3C4:0.0,LIMD1:0.0,CROCC:0.0
320	0.0764483366933	GTF2H1:0.0,ERCC2:0.125091382221,GTF2H3:0.0,CDK7:0.0,GTF2H5:0.0,GTF2H4:0.0
60	0.0762997683623	PLA2G4B:0.0,GOLGA3:0.0,SYF2:0.0,CASP3:0.0,WNK3:0.0,TSNAX:0.0,STAMBP:0.0,PDE10A:0.0,CASP9:0.122638473851,ATG4D:0.0,CASP6:0.0,CASP7:0.0,SPP1:0.272714418721,AFP:0.0,CASP8:0.0,PANX1:0.0,TNS4:0.0,CALB1:0.0,MYL3:0.0
238	0.076080460477	NAF1:0.0,AVEN:0.0,BLID:0.0,BCL2:0.145237669885,AGO1:0.0,CISD2:0.0,MEX3D:0.0
10	0.0740346675006	ELK1:0.272714418721,TLE3:0.0,SUDS3:0.0,TRMT61A:0.0,ID3:0.0,ZNF516:0.0,ACTN4:0.272714418721,MIER2:0.0,HELLS:0.0,EID2:0.0,OVOL1:0.0,MBD3L1:0.0,KDM5A:0.0,ZNF335:0.0,HES1:0.0,MAD2L2:0.0,SAP30:0.0,ZFPM2:0.0,HSD11B2:0.0,HDAC3:0.0,MKX:0.0,ELMSAN1:0.0,EMSY:0.0,C16orf87:0.0,EID3:0.0,ESCO1:0.0,EID1:0.0,DEC1:0.0,SMYD1:0.0,TMEM54:0.0,PAAF1:0.0,SIX4:0.0,TSC22D3:0.0,ZNF395:0.0,GATAD2B:0.0,HDAC1:0.272714418721,MTA1:0.272714418721,PRDM4:0.0,TRERF1:0.0,WHSC1:0.0,PARP14:0.0,HMG20A:0.0,SMARCC1:0.0,NKX3-2:0.0,EID2B:0.0,SNAI2:0.272714418721,ID4:0.0,SATB2:0.0,LARP7:0.0,DNMT1:0.120271441872,TAL1:0.0,MTA2:0.0,DDX53:0.0,RABEP2:0.0,NKX2-5:0.0,SNAI3:0.0,BAHD1:0.0,NUP54:0.0,MAGEB1:0.0,MBD4:0.0,KCTD11:0.0,SUZ12:0.0,ID2:0.272714418721,HOXA11:0.0,NKX2-2:0.0,TBL1XR1:0.0,ZNF217:0.0,SMARCD1:0.0,INSM1:0.0,PADI4:0.0,MAGEC2:0.0,NR2E1:0.0,GLI3:0.0,MAGEH1:0.0,WISP2:0.0,KLF1:0.0,CORO2A:0.0,ZNF461:0.0,PPP4R2:0.0,SIX3:0.0,ING2:0.0,RAI1:0.0,ABTB1:0.0,HDAC2:0.0,RCOR2:0.0,CCDC6:0.0,DNTTIP1:0.0
304	0.0735026787583	IL17A:0.0,IL17RA:0.0,IL17F:0.0,IL17RC:0.120271441872,IL17RE:0.0,IL17RD:0.0
292	0.0733367897957	PAICS:0.0,PDK2:0.0,PDHA1:0.12,PPIAL4D:0.0,CBR3:0.0,SGK1:0.0
293	0.0733367897957	CSGALNACT1:0.0,VPS52:0.12,VAMP3:0.0,NAPB:0.0,MARCH2:0.0,STX6:0.0
316	0.0733367897957	TPPP:0.0,FAT1:0.0,BDH1:0.0,SLC6A3:0.0,TUBA8:0.0,HDAC6:0.12
328	0.0733367897957	PDCD10:0.0,ERP44:0.12,PLD3:0.0,TRAF3IP3:0.0,NUDCD1:0.0,FGFR1OP2:0.0
331	0.0733367897957	CENPJ:0.0,PLK2:0.0,CEP152:0.12,STIL:0.0,PLK4:0.0,CEP135:0.0
332	0.0733367897957	ZNF580:0.0,PAX9:0.0,HMG20B:0.0,TRAF1:0.12,SSX4B:0.0,ZNF440:0.0
338	0.0733367897957	BGLAP:0.0,PROCR:0.0,CTSB:0.12,SRPX2:0.0,CTSS:0.0,AMBP:0.0
344	0.0733367897957	EPS8L3:0.12,CD3E:0.0,EPS8:0.0,JAK3:0.0,EPS8L1:0.0,EPS8L2:0.0
19	0.0723924341603	PSMA3:0.0,PRPSAP1:0.0,TRAF6:0.0,PAK2:0.272714418721,BCAR3:0.0,TICAM1:0.0,MYDGF:0.0,GOT2:0.0,TARSL2:0.0,ESD:0.0,TIRAP:0.12,ATP5J2:0.0,LRRC59:0.0,BPNT1:0.0,TRAF5:0.0,PSPH:0.0,TNFRSF17:0.0,SAE1:0.0,BCL10:0.0,TFE3:0.0,MEDAG:0.0,ETFA:0.0,MPG:0.0,EIF1AX:0.0,DCXR:0.122724350242,GDI2:0.0,NDUFAF1:0.0,AHCY:0.0,CTAGE5:0.0,OR10J1:0.0,GCN1:0.0,TMEM109:0.0,NUDT11:0.0,NAA50:0.0,ACTR2:0.0,SEC11A:0.0,CFLAR:0.272714418721,OAT:0.0,TRAM1:0.0,SEPT9:0.0,HIST2H2AA4:0.0,DUPD1:0.0,GXYLT1:0.0,RHPN2:0.0,AHCYL2:0.12,CYB5B:0.0
94	0.0714285714286	SLMAP:0.0,VWF:0.0,ZNF711:0.0,KANSL1L:0.0,ZNF426:0.0,ZMAT2:0.0,SUGP2:0.0,SLF2:0.0,HGF:0.272714418721,OPTN:0.0,ATP1A1:0.0,NDUFAF2:0.0,ZNF181:0.0,ZNF302:0.0
98	0.0714285714286	CHRNA5:0.0,ZNRF4:0.0,UBIAD1:0.272714418721,CANX:0.0,BSCL2:0.0,UBXN4:0.0,RNASE1:0.0,HMGCR:0.0,TRPV4:0.0,BCAP31:0.0,KSR1:0.0,YIPF3:0.0,SOAT1:0.0,PRAF2:0.0
101	0.0714285714286	POSTN:0.0,TRAPPC6B:0.0,TRAPPC5:0.0,TRAPPC1:0.0,TECPR1:0.0,REPS2:0.272714418721,SPATA22:0.0,TRAPPC4:0.0,TRAPPC2L:0.0,TRAPPC8:0.0,TRAPPC3L:0.0,TRAPPC11:0.0,TRAPPC10:0.0,TRAPPC12:0.0
31	0.0700287379316	CHKB:0.0,SETX:0.0,ZNF292:0.0,CLCA2:0.0,TTPAL:0.0,SCAF1:0.0,OR2T6:0.0,ALB:0.0,GJC2:0.0,PLA2G4F:0.0,LMNA:0.0,ZIM2:0.0,FAM71E2:0.0,APOC2:0.0,SERPINE1:0.122995792115,SLC9A8:0.0,PDE4B:0.0,ST13:0.0,CFB:0.0,CST3:0.272714418721,MYL4:0.0,NPHS1:0.0,OR3A2:0.0,NLRC4:0.0,SLA2:0.0,IGDCC4:0.0,SPATA31A7:0.0,AGA:0.0,PTPN23:0.0,PF4V1:0.0,GRAP2:0.0,QTRT2:0.0,OR8D2:0.0,CDCP1:0.272714418721,MYLK3:0.0
91	0.0666666666667	PLEKHA6:0.0,FBXL12:0.0,ANKH:0.0,FOXG1:0.0,HTRA1:0.0,MID1IP1:0.0,APOE:0.272714418721,FXYD7:0.0,HP:0.0,ZNF558:0.0,C19orf52:0.0,IFIT5:0.0,LONP1:0.0,LCAT:0.0,TMCC2:0.0
23	0.0652697754325	CDH9:0.0,NEURL2:0.0,DOT1L:0.0,FERMT2:0.0,CDH18:0.0,VEZT:0.0,TCF4:0.0,FCER1G:0.0,TACC3:0.0,JRK:0.0,TCF7:0.0,ZBTB33:0.0,BCCIP:0.0,SOX1:0.0,CDH7:0.0,FGF20:0.0,BCL9:0.0,CTNND2:0.0,SOX17:0.0,GRIP1:0.0,PTPRM:0.0,RUNX3:0.0,CDH15:0.0,CTNNB1:0.202171534977,CDH17:0.0,AHCTF1:0.0,PRPF38B:0.0,RBM39:0.0,RPL41:0.0,USP33:0.0,PHC2:0.0,CDH12:0.0,PTK7:0.0,L3MBTL3:0.0,ERMN:0.0,HIC1:0.0,IGFBP2:0.272714418721,PTN:0.272714418721,CDH6:0.0,RAB8B:0.0,CDH10:0.0,CLEC4C:0.0
246	0.0644294039435	MEF2C:0.0,HIPK2:0.0,BARHL1:0.0,ONECUT1:0.0,TLE1:0.0,FOXA1:0.122995792115,AHR:0.0
255	0.0642872134037	PSEN1:0.0,PLXDC2:0.0,HTRA2:0.0,DNER:0.0,NCSTN:0.0,DSG2:0.0,DAG1:0.122724350242
270	0.0642872134037	BMPR1A:0.0,LRG1:0.0,FKBP1B:0.0,TGFBR1:0.0,ACVRL1:0.0,IGSF1:0.0,BMPR1B:0.122724350242
244	0.0632866771572	HIP1:0.120814325616,ZNF385A:0.0,AP2B1:0.0,EDAR:0.0,UBB:0.0,NEDD4:0.0,ITCH:0.0
267	0.0631444866179	TCF19:0.0,SALL2:0.0,NTF3:0.0,KIDINS220:0.0,NSMCE3:0.0,NGFR:0.120542883744,BEX1:0.0
240	0.0628601055392	PPP4R3A:0.0,SLTM:0.0,DNTTIP2:0.0,NEXN:0.0,NOL10:0.12,NELL1:0.0,ATRAID:0.0
254	0.0628601055392	MYH9:0.0,MYH10:0.0,OVGP1:0.0,AKAP10:0.0,TRPM6:0.0,MYH14:0.12,LLGL1:0.0
271	0.0628601055392	ANKRD27:0.0,KIF5A:0.0,TRAK1:0.0,GOLGA4:0.12,KIF5C:0.0,RHOT1:0.0,NDN:0.0
80	0.0625	CD74:0.272714418721,GUCY1A3:0.0,CST9:0.0,DHX58:0.0,ETV6:0.0,CTBS:0.0,GUCY1B3:0.0,NF1:0.0,CST5:0.0,CHRNA1:0.0,GPR18:0.0,CHST11:0.0,BANK1:0.0,LY86:0.0,CDKN2AIP:0.0,IRF8:0.0
85	0.0625	OR8B2:0.0,ZKSCAN8:0.0,ZSWIM7:0.0,KIF21A:0.0,SLC4A1AP:0.0,ZNF24:0.0,ZNF638:0.0,ADGRB3:0.0,ZNF174:0.0,RLF:0.0,ADGRL3:0.0,ZNHIT3:0.0,XRCC3:0.0,SEC62:0.272714418721,R3HDM1:0.0,ZNF165:0.0
2	0.0612798880114	ANXA11:0.0,VPS33B:0.0,DLX6:0.0,RGS7:0.0,ZBED4:0.0,TSSK3:0.0,RPS6KL1:0.0,SH3RF1:0.0,ICK:0.0,KSR2:0.0,C18orf8:0.0,HIPK4:0.0,ALPK1:0.0,CEP164:0.0,KBTBD4:0.0,WSB2:0.0,DCLK2:0.0,KLHL10:0.0,HOMER3:0.0,KCNS3:0.0,GSK3A:0.0,KAT5:0.0,ZC3H7B:0.0,PRKCH:0.0,FBXO34:0.0,STK33:0.0,SHANK1:0.0,BBX:0.0,ACVR2B:0.0,KCTD8:0.0,FBXO4:0.0,CDK15:0.0,DET1:0.0,CLK3:0.0,GAB2:0.0,IBTK:0.0,PRDM1:0.0,CHEK1:0.272714418721,NR1I2:0.0,FOXD4L6:0.0,EIF2AK1:0.0,NTRK3:0.0,RGS9:0.0,ZNF74:0.0,KLHL1:0.0,CAMKMT:0.0,AMHR2:0.0,SYNJ1:0.0,FBXL14:0.0,TRIM73:0.0,CAMK4:0.0,NR1I3:0.0,GPKOW:0.0,FBXO38:0.0,ACVR1C:0.0,SREBF1:0.272714418721,NFRKB:0.0,MOS:0.0,FLT4:0.272714418721,RAPSN:0.0,KLHL38:0.0,TADA2A:0.0,FBXL13:0.0,PIM3:0.0,VRK2:0.0,STAT2:0.0,PARK2:0.0,TESK2:0.0,MINK1:0.0,CDK18:0.0,KLHL13:0.0,KLHL29:0.0,HERC4:0.0,UTP20:0.0,IRAK3:0.0,TRIM36:0.0,SEC24D:0.0,BAMBI:0.0,TRIM8:0.12,FBXW7:0.0,RNF149:0.0,KLHL14:0.0,MYLK4:0.0,CAMK2G:0.0,SPRR2A:0.0,SH3RF2:0.0,NR3C2:0.0,RPS6KA2:0.0,HSPA8:0.0,FNTB:0.0,MAP2K4:0.0,TNK1:0.0,RPS6KB1:0.0,RPS6KA5:0.0,KLHL6:0.0,CAMKK1:0.0,HERC6:0.0,GRK4:0.0,MAP4K2:0.0,KRT7:0.0,DYRK4:0.0,MAPK4:0.0,BTRC:0.272714418721,RGS6:0.0,STIP1:0.0,CDK11A:0.0,ASB17:0.0,PRKY:0.0,C20orf194:0.0,DYRK2:0.0,ISX:0.0,NEK11:0.0,CAMK2D:0.0,FBXO18:0.0,TRIM74:0.0,MDM4:0.123724241339,FBXO25:0.0,BTG1:0.0,PREB:0.0,HLA-DRB3:0.0,MS4A1:0.0,VPS41:0.0,FBXO10:0.0,ASB2:0.0,KCNA6:0.0,FBXL2:0.0,NPR2:0.0,ZBTB20:0.0,EPHA1:0.0,FES:0.0,PPARD:0.0,ARMC5:0.0,RCBTB2:0.272714418721,SPSB3:0.0,FBXO27:0.0,SIM2:0.0,AATF:0.0,KCNG1:0.0,FBXL18:0.0,ZBTB49:0.0,STYK1:0.0,RGS11:0.0,ACVR1B:0.0,DMRTA1:0.0,MAP3K12:0.0,CDC7:0.0,FBXL8:0.0,SGK2:0.0,REST:0.0,ZNF215:0.0,SPSB1:0.0,MYO3B:0.0,RAP2A:0.272714418721,TYK2:0.0,TIE1:0.0,SKP1:0.0,PAK6:0.122995792115,HSP90AB1:0.12,LIMK2:0.0,EIF4G1:0.0,FBXO40:0.0,GRK7:0.0,ECD:0.0,TFDP3:0.0,SRPK3:0.0,XRCC4:0.0,IARS2:0.0,TCF25:0.0,KLHL36:0.0,RAG1:0.0,KLHL32:0.0,GTF2IRD2:0.0,FASTK:0.0,GAN:0.0,TBX22:0.0,G2E3:0.0,GSG2:0.0,FER:0.0,TRIM7:0.0,AURKC:0.0,POGK:0.0,KLHL34:0.0,EPHA4:0.0,TNK2:0.272714418721,HLA-DRB5:0.0,RHOC:0.0,NTRK2:0.0,PIM1:0.123267233987,PDK1:0.0,PRKCA:0.272714418721,CXXC1:0.0,FBXO3:0.0,SGK3:0.0,MAP4K4:0.0,PTK6:0.0,BMX:0.272714418721,PSKH2:0.0,FOXP2:0.0,STK32B:0.0,FBXW11:0.0,ARAF:0.0,INSRR:0.0,AXL:0.0,CAMKV:0.0,KLHL25:0.0,THAP4:0.0,PRKX:0.0,ERBB3:0.133621751212,CORO1C:0.0,BRAF:0.272714418721,DLG4:0.0,TRIM17:0.0,IRS4:0.0,NUAK2:0.0,RPS6KC1:0.0,MAP3K15:0.0,AREL1:0.0,BAG2:0.0,ASB3:0.0,MAP3K9:0.0,PIM2:0.272714418721,TRIM49:0.0,FBXO9:0.0,KRT27:0.0
18	0.0602297201328	AKR1A1:0.0,MT1X:0.0,VGLL4:0.0,CALML3:0.0,AK1:0.0,AKR1B10:0.0,PNMT:0.0,NUDT14:0.0,WDR70:0.0,AKR7A3:0.0,PGLS:0.0,RECQL4:0.0,HAGH:0.0,ADA:0.0,IDO1:0.0,HAAO:0.0,MT3:0.272714418721,IFNG:0.272714418721,NXNL1:0.0,SCRN2:0.0,NUDT18:0.0,NAIF1:0.0,IFNGR1:0.0,PCNP:0.0,MEF2A:0.0,CRYBB1:0.0,XAGE2:0.0,HDAC7:0.0,C1orf174:0.0,PCP4:0.0,TERF2IP:0.0,MCPH1:0.0,CPNE3:0.122724350242,RBBP9:0.0,OCM2:0.0,FAM122A:0.0,HMGN4:0.0,GAGE5:0.0,CRYGS:0.0,LGALSL:0.0,ZNF146:0.0,YRDC:0.0,RNF8:0.0,GNMT:0.120271441872,GAMT:0.0,TSSC4:0.0,ZNF414:0.0,ANXA8L1:0.0
87	0.060001399177	PSD3:0.0,NDFIP2:0.0,SPERT:0.0,MLH1:0.125448700485,ATAD5:0.0,SLC25A23:0.0,RAD9A:0.0,HSD17B3:0.12,CPVL:0.0,TPRG1L:0.0,NONO:0.0,PTP4A2:0.0,RRBP1:0.0,PLPP2:0.0,CLIC1:0.0
