__mclCluster	name	PRWP
291.0	NCOA2	0.0
290.0	WASF2	0.0
290.0	ACTR3	0.0
67.0	PEF1	0.0
	TRIM25	
289.0	SCRIB	0.0
289.0	ARHGEF7	0.0
288.0	COPS7A	0.0
287.0	PRPF6	0.0
25.0	DLL4	0.0
1.0	DTL	2.32407953773e+12
286.0	ACIN1	0.0
	RNF8	
9.0	ASB8	0.0
	COPB2	
	COPG2	
9.0	SPSB1	0.0
20.0	CXCL12	2.32407953773e+12
4.0	TUBA4A	2.43486341944e+12
107.0	SEC13	0.0
107.0	NUP107	0.0
8.0	FBXO31	0.0
285.0	CTBP2	0.0
285.0	HIC1	0.0
284.0	YWHAB	0.0
284.0	RIN1	0.0
283.0	RNF2	0.0
100.0	LRR1	2.36992262595e+12
106.0	YWHAQ	0.0
88.0	IL20RB	0.0
	DNMT1	
	PSMA1	
282.0	STK11	0.0
282.0	CDC37	0.0
	PSMC6	
281.0	HDAC5	0.0
	MED16	
42.0	RASSF6	0.0
280.0	PDCD6IP	0.0
280.0	VPS4B	0.0
105.0	GNAO1	0.0
105.0	ADRA2A	0.0
104.0	UBA1	0.0
104.0	UBE2L3	0.0
279.0	RAMP2	0.0
279.0	CALCRL	0.0
278.0	CCNA1	0.0
278.0	HIST1H1A	0.0
103.0	SIRPA	0.0
103.0	CD47	0.0
16.0	MED23	0.0
277.0	NRAS	0.0
277.0	SHOC2	0.0
	DCTN1	
7.0	VCPIP1	0.0
276.0	CD2AP	0.0
276.0	MVB12A	0.0
102.0	MCC	0.0
102.0	CSNK1E	0.0
275.0	RUVBL2	0.0
275.0	ACTR8	0.0
	SNAI1	
274.0	STAT3	0.0
101.0	GSK3B	0.0
101.0	AKAP11	0.0
273.0	NMU	0.0
273.0	NMUR2	0.0
272.0	HAND2	0.0
272.0	HAND1	0.0
271.0	CD247	0.0
271.0	CD3E	0.0
270.0	TEC	0.0
270.0	DOK1	0.0
4.0	PIAS2	2.43486341944e+12
53.0	ARF1	0.0
53.0	PIP5K1A	0.0
52.0	CLNS1A	0.0
52.0	SNRPD3	0.0
7.0	ANKZF1	0.0
100.0	CUL2	2.36992262595e+12
49.0	IL1A	2.64259058176e+12
269.0	RFX1	0.0
269.0	RFX2	0.0
268.0	FANCA	0.0
268.0	FAAP100	0.0
1.0	WDTC1	2.32407953773e+12
7.0	ASPSCR1	0.0
267.0	CFI	0.0
267.0	CFH	0.0
266.0	SLC22A1	0.0
266.0	POU2AF1	0.0
265.0	CREM	0.0
265.0	FHL5	0.0
	STUB1	
264.0	RAN	0.0
264.0	NXF1	0.0
17.0	STRN	0.0
99.0	TGFBR1	0.0
99.0	SMURF1	0.0
244.0	MBP	0.0
9.0	TCEB3	0.0
263.0	NUP62	0.0
263.0	NUTF2	0.0
51.0	NCOA1	2.42415686404e+12
51.0	STAT6	2.42415686404e+12
6.0	FZR1	0.0
	CENPA	
262.0	AURKB	0.0
261.0	DDX3X	0.0
261.0	EIF4E	0.0
34.0	ZMYM2	0.0
260.0	STXBP3	0.0
260.0	STX4	0.0
72.0	ERCC2	0.0
259.0	RAD50	0.0
78.0	CDH2	0.0
	BTRC	
258.0	CSF2	0.0
258.0	CSF3R	0.0
257.0	PDS5B	0.0
257.0	RAD21	0.0
256.0	RBX1	0.0
8.0	FBXW8	0.0
	TUBA1A	
50.0	SYK	2.75670085621e+12
50.0	PLCG2	2.75670085621e+12
	NGFR	
	RIPK2	
	ASH2L	
	HCFC1	
21.0	CDC27	2.32407953773e+12
21.0	FBXO5	2.32407953773e+12
9.0	SPSB4	0.0
98.0	AP3D1	0.0
98.0	AP3B1	0.0
16.0	MED13	0.0
	ASB2	
	PSMA6	
255.0	FAS	0.0
255.0	CASP10	0.0
254.0	HRAS	2.38043683429e+12
254.0	PDE6D	2.38043683429e+12
1.0	DCAF4	2.32407953773e+12
253.0	CASP3	0.0
252.0	ABL1	0.0
252.0	MAP4K1	0.0
	E2F2	
	CDK3	
10.0	RNF25	0.0
251.0	SRC	0.0
250.0	TAF1	2.5351330928e+12
250.0	HMGB1	2.5351330928e+12
249.0	BCAR1	0.0
249.0	PTPRF	0.0
37.0	IFNAR1	0.0
248.0	EIF3H	0.0
	EIF3D	
247.0	YY1	2.32407953773e+12
247.0	INO80	2.32407953773e+12
246.0	MED12	0.0
246.0	MED4	0.0
245.0	PRKCB	0.0
97.0	GSK3A	0.0
18.0	NUP98	0.0
244.0	MAPK13	0.0
	MAPK8IP2	
38.0	FFAR1	0.0
243.0	TRIM5	0.0
	SMARCC1	
	COPS6	
	COPS2	
	RPS2	
	MED21	
	MED6	
46.0	MAPK14	0.0
242.0	E2F1	2.56648337078e+12
215.0	RLIM	0.0
241.0	MZB1	0.0
241.0	CASP2	0.0
6.0	CDC25B	0.0
	CBX4	
	PHC1	
77.0	ZBTB16	0.0
8.0	DCUN1D1	0.0
96.0	LRP1	0.0
96.0	APP	0.0
49.0	MYD88	2.64259058176e+12
49.0	IL1R1	2.64259058176e+12
95.0	EGLN1	0.0
95.0	FKBP8	0.0
240.0	VWF	0.0
240.0	GP1BA	0.0
239.0	ICAM1	0.0
238.0	ITGAM	0.0
6.0	H1F0	0.0
237.0	POLA2	0.0
237.0	PRIM2	0.0
236.0	DRP2	0.0
236.0	UTRN	0.0
48.0	PRKCA	2.32407953773e+12
48.0	DGKZ	2.32407953773e+12
235.0	GIP	0.0
235.0	GIPR	0.0
214.0	COPZ2	0.0
234.0	VIPR1	0.0
234.0	VIP	0.0
233.0	MAP3K1	0.0
233.0	CHUK	0.0
	PIN1	
232.0	SMAD3	0.0
81.0	SNTG1	2.32407953773e+12
94.0	SIAH1	0.0
8.0	FBXO11	0.0
7.0	VCP	0.0
231.0	AMFR	0.0
20.0	DPP4	2.32407953773e+12
20.0	CXCL10	2.32407953773e+12
28.0	RPL11	0.0
	CCT6A	
13.0	GNB1	0.0
230.0	TRAPPC3	0.0
230.0	TRAPPC8	0.0
47.0	JAK2	0.0
47.0	BCR	0.0
73.0	TSC22D4	0.0
229.0	LLGL2	0.0
229.0	PARD6A	0.0
	PCGF1	
228.0	RING1	0.0
227.0	RLN2	0.0
226.0	RXFP1	0.0
93.0	FAM175A	0.0
93.0	BRCC3	0.0
92.0	RBBP4	0.0
	PSMB1	
91.0	USP16	2.32407953773e+12
91.0	CDK1	2.32407953773e+12
	COPS3	
	CDKN1A	
225.0	PTPN11	0.0
225.0	PXN	0.0
224.0	COL5A1	0.0
224.0	COL5A3	0.0
31.0	SF3B2	0.0
31.0	SF3A2	0.0
223.0	SEPT2	0.0
223.0	SEPT7	0.0
222.0	PDHA1	0.0
222.0	PDK1	0.0
	RNF7	
	INSR	
221.0	TNFSF10	2.68971217225e+12
221.0	TNFRSF11B	2.68971217225e+12
	PSMA5	
220.0	THOC2	0.0
220.0	DDX39B	0.0
219.0	DMAP1	0.0
219.0	SRCAP	0.0
46.0	CCND3	0.0
46.0	RB1	0.0
	PSMB8	
	PSMA2	
	CCND1	
218.0	HDAC3	0.0
	RPS26	
	RPS12	
66.0	PAF1	0.0
	KAT5	
4.0	ACTL6A	2.43486341944e+12
217.0	RAD51C	2.32407953773e+12
217.0	XRCC2	2.32407953773e+12
216.0	RAD23A	0.0
216.0	XPC	0.0
215.0	UBE2D1	0.0
3.0	CHD3	0.0
	RPS29	
193.0	CDC20	2.32407953773e+12
90.0	TAF8	0.0
90.0	TAF10	0.0
214.0	COPG1	0.0
213.0	POLR2J	0.0
213.0	POLR2G	0.0
	PSMB5	
212.0	BANF1	0.0
212.0	TMPO	0.0
	KDM1A	
89.0	MBD3	0.0
	UBE2E2	
	MID1	
211.0	FANCG	0.0
211.0	XRCC3	0.0
88.0	IL20RA	0.0
88.0	IL20	0.0
210.0	BCL2L11	0.0
210.0	BAX	0.0
209.0	GUCY2C	0.0
209.0	GUCA2A	0.0
208.0	FGG	0.0
208.0	F13A1	0.0
19.0	SIN3A	0.0
19.0	IKZF3	0.0
24.0	OTUB1	0.0
87.0	RARA	0.0
207.0	ORC4	0.0
207.0	ORC1	0.0
206.0	UBE2D3	0.0
	BIRC3	
205.0	AP1M2	0.0
205.0	TGOLN2	0.0
86.0	ACTR1A	0.0
86.0	DCTN2	0.0
204.0	CCNT1	0.0
204.0	SUPT5H	0.0
203.0	SMN1	0.0
203.0	SNRPB2	0.0
85.0	ATG13	0.0
85.0	ULK1	0.0
18.0	KPNB1	0.0
18.0	KPNA6	0.0
	E2F3	
	TFDP2	
	TSLP	
	STAT5A	
202.0	MED25	0.0
202.0	MED1	0.0
84.0	F2RL2	0.0
84.0	JAM3	0.0
	RPLP0	
201.0	RPLP1	0.0
	COPE	
	COPB1	
9.0	FEM1B	0.0
9.0	TCEB1	0.0
83.0	NOD2	0.0
83.0	MAP3K7	0.0
3.0	NR0B2	0.0
40.0	EIF2B5	0.0
200.0	WASF1	0.0
200.0	CYFIP2	0.0
30.0	PRKCI	0.0
30.0	CDC42	0.0
45.0	BRCA1	6.97223861319e+12
45.0	MRPL36	6.97223861319e+12
199.0	CTNNB1	0.0
198.0	FBXW11	0.0
17.0	STRN3	0.0
17.0	STK24	0.0
4.0	SKP2	2.43486341944e+12
197.0	PCSK2	0.0
197.0	SCG5	0.0
196.0	SMARCE1	0.0
196.0	SMARCC2	0.0
1.0	DCAF12	2.32407953773e+12
1.0	DDB1	2.32407953773e+12
195.0	G3BP1	0.0
195.0	EIF4G1	0.0
	IRS1	
194.0	PIK3CA	0.0
44.0	PPP6C	0.0
44.0	PPP6R3	0.0
193.0	ANAPC2	2.32407953773e+12
	MAD2L1	
	SMARCD1	
	SMARCB1	
82.0	SENP3	0.0
82.0	PELP1	0.0
81.0	PGM5	2.32407953773e+12
81.0	DMD	2.32407953773e+12
43.0	EGFR	0.0
192.0	HSPA4	0.0
	COL1A2	
80.0	AMPH	0.0
80.0	SH3GL2	0.0
79.0	PROC	3.71321278548e+12
79.0	THBD	3.71321278548e+12
6.0	CDK2	0.0
191.0	MCM4	7.02500200196e+12
	F2	
190.0	SERPINA5	0.0
189.0	SIN3B	0.0
189.0	MAD1L1	0.0
	PSMA4	
	PSMB6	
	ARPC2	
	ARPC5L	
16.0	CDK8	0.0
16.0	MED14	0.0
188.0	WWOX	0.0
188.0	ERBB4	0.0
12.0	MST1R	0.0
12.0	CBL	0.0
78.0	CTNNA1	0.0
	APC	
187.0	GRIA2	0.0
187.0	GRIP1	0.0
186.0	UBE2I	0.0
77.0	HDAC4	0.0
15.0	TRAF6	0.0
	PSMB4	
76.0	PFDN4	0.0
76.0	VBP1	0.0
185.0	DCAF7	0.0
185.0	DYRK1A	0.0
184.0	MTOR	0.0
184.0	DEPTOR	0.0
183.0	E2F4	0.0
183.0	LIN9	0.0
	SF3B3	
182.0	TCERG1	0.0
25.0	MFNG	0.0
	PSMD13	
181.0	MAGED1	0.0
181.0	MSX2	0.0
75.0	MAPK1	2.32407953773e+12
74.0	SHC1	0.0
	PRKCD	
29.0	SUPT16H	0.0
29.0	H2AFX	0.0
28.0	RPS3	0.0
28.0	RPS16	0.0
11.0	MDM2	0.0
180.0	CSNK1A1	0.0
3.0	MXD1	0.0
153.0	LAT	0.0
27.0	HIST1H3A	0.0
27.0	HAT1	0.0
	XIAP	
179.0	BBS9	0.0
178.0	SQSTM1	0.0
73.0	KEAP1	0.0
72.0	GTF2H3	0.0
72.0	MNAT1	0.0
3.0	DDX5	0.0
71.0	BCL2L1	0.0
71.0	SIVA1	0.0
42.0	STK3	0.0
177.0	STK4	0.0
	TAF5	
	TAF7	
41.0	TBP	0.0
41.0	ZNF76	0.0
	EIF3C	
40.0	EIF2B4	0.0
40.0	EIF2S2	0.0
70.0	CUL5	0.0
70.0	TCEB2	0.0
	PSMC1	
176.0	CNN1	0.0
176.0	ACTA1	0.0
175.0	NCAPH	0.0
	SMC4	
174.0	APBA1	0.0
173.0	PSEN1	0.0
172.0	PPBP	0.0
172.0	CTSG	0.0
171.0	KDM2B	0.0
171.0	SKP1	0.0
	EIF3F	
	EIF3L	
170.0	CSTF2	0.0
	BARD1	
	EIF3E	
	EIF3B	
10.0	UBE2D2	0.0
10.0	RNF115	0.0
	RIPK1	
	BIRC2	
69.0	CDC5L	0.0
69.0	PRPF19	0.0
169.0	HDAC6	0.0
169.0	TUBB	0.0
168.0	OSM	0.0
168.0	OSMR	0.0
	PSMD8	
5.0	POLR2A	0.0
5.0	GTF2H1	0.0
8.0	FBXO7	0.0
8.0	CUL1	0.0
167.0	RBBP7	2.32407953773e+12
167.0	MTA1	2.32407953773e+12
166.0	XRCC4	0.0
166.0	APLF	0.0
165.0	CDK9	0.0
	AFF4	
25.0	LFNG	0.0
26.0	CLTC	2.3293366419e+12
26.0	TOM1L1	2.3293366419e+12
164.0	ATM	0.0
163.0	TELO2	0.0
162.0	NEDD8	0.0
68.0	VHL	0.0
161.0	RPS6KA1	2.61418200243e+12
	NFKBIA	
	PSMB3	
	PSMA3	
160.0	VAV2	0.0
160.0	RHOG	0.0
	PSMD7	
	PSMD12	
39.0	YWHAG	0.0
39.0	CCNY	0.0
67.0	ALG2	0.0
67.0	ANXA11	0.0
3.0	HDAC1	0.0
14.0	EP300	0.0
159.0	YWHAE	0.0
	CDC25C	
25.0	NOTCH1	0.0
25.0	DTX1	0.0
38.0	PLCB1	0.0
38.0	GNAQ	0.0
24.0	UBE2N	0.0
24.0	RNF103	0.0
	PSMB2	
	PSMA7	
158.0	TNFRSF13B	0.0
158.0	CAMLG	0.0
	EP400	
	RUVBL1	
	NCOR2	
	NCOR1	
157.0	CCR1	0.0
157.0	CCL1	0.0
156.0	PSMC5	0.0
	PSMD11	
155.0	EPHB4	0.0
155.0	EFNB2	0.0
154.0	OPTN	0.0
154.0	TBK1	0.0
153.0	LCP2	0.0
37.0	PTPN6	0.0
152.0	PTPRJ	0.0
	PDGFRB	
	CTR9	
66.0	RTF1	0.0
4.0	GCN1	2.43486341944e+12
4.0	MYC	2.43486341944e+12
	PSMD2	
151.0	PSMD6	0.0
150.0	GNB4	0.0
150.0	GNG13	0.0
36.0	POLR3H	0.0
	POLR2H	
149.0	MCL1	0.0
	BAD	
23.0	MARS	0.0
148.0	QARS	0.0
35.0	PLCG1	2.33985085024e+12
65.0	LYN	0.0
147.0	BBS2	0.0
147.0	BBS7	0.0
	PSMC3	
	USP14	
64.0	CYBA	0.0
64.0	CYBB	0.0
63.0	CCT4	0.0
63.0	CCT3	0.0
146.0	AIP	0.0
146.0	PTGES3	0.0
	CCNH	
	ERCC3	
	COL1A1	
	TGFBI	
145.0	RPS6KA3	0.0
145.0	HMGN1	0.0
62.0	SRSF6	0.0
62.0	SRPK1	0.0
144.0	MAFF	0.0
144.0	NFE2L2	0.0
3.0	PHF21A	0.0
34.0	HDAC2	0.0
	STXBP1	
143.0	USO1	0.0
142.0	TRRAP	0.0
	SUPT3H	
