clusters	score	genes
1	0.0800585832155	ATAD3B:0.0,CDC42BPB:0.0,KLHL17:0.0,XAB2:0.0,LUC7L3:0.0,EPHX1:0.12,RPL11:0.0,DYNLRB1:0.0,AKAP8:0.0,RPL21:0.0,NAP1L2:0.0,SUCLG2:0.0,CRY2:0.0,KCTD13:0.0,GFPT2:0.0,COPS6:0.0,POLRMT:0.0,KPNA6:0.0,RPS17:0.0,MSMO1:0.0,ABCA10:0.0,RPS6KA1:0.0,DCAF12L2:0.0,USP25:0.0,RPS10:0.0,SRSF9:0.0,EIF3E:0.0,KRT24:0.0,DCAF11:0.0,RPL35:0.0,BTBD2:0.0,PPM1G:0.0,TMEM165:0.0,IGSF8:0.272714418721,SLC25A43:0.0,TNFAIP1:0.0,C20orf196:0.0,RPL14:0.0,LRRC42:0.0,RIT1:0.0,PRAME:0.0,REV3L:0.0,USP45:0.0,RPL18A:0.0,COPS4:0.0,HNRNPCL1:0.0,EIF3A:0.12,LRIG3:0.0,PABPN1:0.0,SNRPB2:0.0,KRT5:0.0,BTBD8:0.0,NUP155:0.0,SNRPC:0.0,CMTR1:0.0,SNRPA1:0.0,SNRPD1:0.0,SNRPE:0.0,DMWD:0.0,GPRASP2:0.0,IFIT1:0.0,KRT84:0.0,FTSJ3:0.0,CCDC146:0.0,KBTBD2:0.0,RRP1B:0.0,FAM114A2:0.0,FBXO30:0.0,KRT10:0.0,FLG2:0.0,RPL24:0.0,EEF1B2:0.0,STK25:0.0,XPO5:0.0,PANK4:0.0,STOM:0.0,DARS:0.0,EIF3B:0.0,NACA2:0.0,MARS:0.0,MTFR2:0.0,RPL15:0.0,TP53RK:0.0,ZNF326:0.0,OGFR:0.0,KRT6A:0.0,RIOK2:0.0,BDKRB2:0.0,CCT4:0.0,FARSB:0.0,DCUN1D2:0.0,HIST1H2BH:0.0,GALK1:0.0,FBXL3:0.0,KIF1BP:0.0,STRBP:0.0,TTC7B:0.0,YAE1D1:0.0,CDT1:0.0,RPS6KB2:0.0,GTF3C1:0.0,IGF2BP2:0.0,FASN:0.272714418721,SCARA5:0.0,RARS:0.0,MYO10:0.0,GAR1:0.0,PYM1:0.0,RPL30:0.0,RPL6:0.0,DDX50:0.0,MRPS26:0.0,RHOBTB1:0.0,IK:0.0,SF3B3:0.0,SNRNP70:0.0,CBWD2:0.0,CUL2:0.0,PPP2R2D:0.0,POLA1:0.0,RPLP0:0.0,RHOT2:0.0,DDX24:0.0,HNRNPUL2:0.0,KLHL22:0.0,FIGN:0.0,KCTD18:0.0,GTPBP1:0.0,LARS:0.0,RCBTB1:0.0,FBL:0.0,GRK3:0.0,PRPF19:0.0,CAND1:0.0,TPRKB:0.0,FARS2:0.0,NOP56:0.0,FAM199X:0.0,STK10:0.0,EIF2A:0.0,C12orf10:0.0,RPS9:0.0,CALR3:0.0,MAGOH:0.0,PINK1:0.0,PBDC1:0.0,RPS3A:0.0,CLTCL1:0.0,RPS25:0.0,FBXO17:0.0,TRPM8:0.272714418721,TSR1:0.0,HP1BP3:0.0,RBM25:0.0,NTPCR:0.0,PLOD2:0.0,DYNLT3:0.0,MOB2:0.0,SNRPD3:0.0,USP43:0.0,RPL12:0.12,PSMD9:0.0,MOB4:0.0,SERPINB3:0.0,RBM4B:0.0,TRMT10C:0.0,NUDT7:0.0,KBTBD8:0.0,BAG1:0.272714418721,RPS27L:0.0,RRP15:0.0,CYB5D1:0.0,RPGR:0.0,PRPF39:0.0,RNMT:0.0,CLCC1:0.0,SRSF6:0.0,NAALADL2:0.0,CWC15:0.0,HIST1H2BM:0.0,DPAGT1:0.0,DCAF7:0.0,TAGLN2:0.0,SRSF5:0.0,RPS12:0.0,SLC25A22:0.0,VWA7:0.0,UFM1:0.0,RPL19:0.0,GPATCH1:0.0,DNAH2:0.0,H1F0:0.0,ATP9A:0.0,STRAP:0.0,SNX22:0.0,RPL10L:0.0,FAM103A1:0.0,KNDC1:0.0,DCUN1D5:0.0,RPS13:0.0,HNRNPM:0.0,EIF5A2:0.0,LIN28B:0.0,TMOD2:0.0,GINS4:0.0,EEF1A1:0.0,IFIT2:0.0,CCT2:0.0,RPS11:0.0,RANGAP1:0.0,RPLP2:0.0,BORA:0.0,TFB2M:0.0,HIST1H1D:0.0,NOSIP:0.0,KPNA3:0.0,EIF3CL:0.0,PSMD13:0.0,RAB5B:0.0,PSMA2:0.0,SNRPA:0.0,HIST1H2BJ:0.0,ICAM1:0.123267233987,EIF3D:0.0,GNA15:0.0,HNRNPL:0.0,KDELC1:0.0,ENAH:0.0,DDX55:0.0,DEFB127:0.0,CDK9:0.0,RPL23:0.0,RPS7:0.0,SPATA21:0.0,RPL36:0.0,TUBB4B:0.0,LPAR2:0.0,ZCCHC11:0.0,ZNF699:0.0,KRT8:0.0,LSM12:0.0,RPL8:0.0,RPS26:0.0,ATP1A4:0.0,RPL29:0.0,KCTD6:0.0,EEF2:0.0,PHAX:0.0,ZNF570:0.0,PA2G4:0.272714418721,RPL10A:0.0,CCDC39:0.0,RPSA:0.0,ZC3H18:0.0,KCTD21:0.0,RBMX:0.0,KRT2:0.0,KLHDC2:0.0,BTBD1:0.0,STRN:0.0,NCDN:0.0,DCHS2:0.0,BUB3:0.0,DCUN1D3:0.0,VASN:0.0,C19orf70:0.0,POP1:0.0,SLC7A9:0.0,EIF5B:0.0,DYNC1LI1:0.0,DDX23:0.0,TOE1:0.0,IARS:0.0,HNRNPH1:0.0,C19orf43:0.0,SAMHD1:0.0,UBXN7:0.0,KRT71:0.0,TMC1:0.0,EIF4B:0.0,DBT:0.0,KRT76:0.0,POF1B:0.0,UQCRC2:0.0,HIST1H2AD:0.0,SF3B5:0.0,PDPR:0.0,BCKDHB:0.0,GARS:0.0,EIF2S3:0.0,LBP:0.0,FLII:0.0,SMU1:0.0,ASB4:0.0,FAM110B:0.0,DPY19L4:0.0,NOP58:0.0,FAM114A1:0.0,C7orf50:0.0,STK4:0.0,KPNA1:0.0,NIFK:0.0,FN3KRP:0.0,APPBP2:0.0,CSNK1E:0.0,VRK1:0.0,CPNE7:0.0,DYNC1I2:0.0,KLHL12:0.0,DNAJA1:0.0,ATP5O:0.0,MRPS34:0.0,DCD:0.272714418721,ATG4C:0.0,RPL7L1:0.0,ATP6V0A2:0.0,MAN1B1:0.0,SPIN2A:0.0,FEM1B:0.0,KLHL26:0.0,TIMM13:0.0,ACSBG2:0.0,DHX30:0.0,GRK2:0.0,SRP14:0.0,RPS14:0.0,MRPS15:0.0,ADAMTS17:0.0,UBQLN2:0.0,RPLP1:0.0,KCTD2:0.0,KBTBD13:0.0,CTNNBL1:0.0,RBM19:0.0,TEFM:0.0,PPP1R12B:0.0,RPL27:0.0,RAB40B:0.0,NOP16:0.0,PDHA2:0.0,NDUFA5:0.0,PBK:0.0,APEH:0.0,CCDC68:0.0,ZNF846:0.0,MRPS21:0.0,LANCL1:0.0,BRSK1:0.0,EPB41L1:0.0,SRSF10:0.0,PRPF8:0.272714418721,KRT78:0.0,POTEJ:0.0,KRT16:0.0,CUL1:0.0,DDX21:0.0,RPS3:0.0,EIF4A3:0.0,RPS29:0.0,TPR:0.0,EEF1G:0.0,TNFSF10:0.0,KLHDC10:0.0,LAMB4:0.0,COPS7A:0.0,NEDD8:0.0,ZNF346:0.0,RPS4Y1:0.0,PLOD3:0.0,S100A6:0.0,HSPH1:0.0,AKAP8L:0.0,DCUN1D1:0.0,NYAP1:0.0,MCCC1:0.0,GNL3:0.0,PPIH:0.0,OSGEP:0.0,ZRANB3:0.0,RPL35A:0.0,TRMT6:0.0,RPS23:0.0,THRAP3:0.0,PRPS1L1:0.0,S100A9:0.0,STK38L:0.0,TUBE1:0.0,YBX2:0.0,RPL4:0.0,RPS18:0.0,RAD52:0.0,NARS:0.0,PRKAA1:0.0,RPS2:0.0,DCAF8:0.0,PPP1R15A:0.0,ACTR3:0.0,RPL22:0.0,RPS8:0.0,C10orf55:0.0,RBM42:0.0,AIFM1:0.272714418721,TKT:0.0,RBM3:0.0,PSMD8:0.0,RPL23A:0.0,LRRC14:0.0,TRMT112:0.0,CAPZB:0.0,PCK1:0.0,ILVBL:0.0,RPL13A:0.0,EFL1:0.0,COPS3:0.0,RPL27A:0.0,ASPRV1:0.0,TRA2A:0.0,RBM22:0.0,MNX1:0.0,CUL3:0.0,TAP1:0.0,PURB:0.0,ATP6V1B2:0.0,ZCCHC8:0.0,DNAJA2:0.0,FAF1:0.0,SURF4:0.12,SFSWAP:0.0,NUP88:0.0,RWDD4:0.0,RPL37A:0.0,COL19A1:0.0,MTMR9:0.0,FAM83B:0.0,CLPB:0.0,KLHL21:0.0,KRT3:0.0,SSR1:0.0,PRUNE2:0.0,KLHL18:0.0,HNRNPA3:0.0,PDXK:0.0,SLC25A5:0.0,ARIH2OS:0.0,CCDC184:0.0,CIRBP:0.0,TRNAU1AP:0.0,STRIP1:0.0,SNU13:0.0,SEC24C:0.0,COPS5:0.0,LDHD:0.0,KCTD20:0.0,RPS21:0.0,CPOX:0.0,METTL18:0.0,CCDC9:0.0,RPL26L1:0.0,CFAP58:0.0,RPL38:0.0,SNRPG:0.0,RPS27:0.0,AAR2:0.0,KCTD10:0.0,NAP1L4:0.0,AKAP11:0.0,DCAF4L1:0.0,NT5DC4:0.0,HNRNPDL:0.0,CCT5:0.0,CASC3:0.0,HAP1:0.0,TMOD3:0.0,PPP1R3A:0.0,KRT75:0.0,YTHDC2:0.0,RPL26:0.0,ERG:0.161931158082,SF3A2:0.0,CEMIP:0.0,LRRC2:0.0,RBM7:0.0,NUDCD3:0.0,PTRH2:0.12,FBXL17:0.0,CAD:0.0,CCT8:0.0,RPL7A:0.0,MRPS23:0.0,ZC3H10:0.0,HEATR1:0.0,PRDX6:0.0,SLC1A3:0.0,BOP1:0.0,EIF4H:0.0,RFC3:0.0,IPO9:0.0,MEI1:0.0,SART1:0.0,UROS:0.0,FAM69B:0.0,UBE2M:0.0,SF3A3:0.0,ARL15:0.0,BUD31:0.0,AGO4:0.0,ARF4:0.0,RGSL1:0.0,PPIE:0.0,RPL9:0.0,RTCB:0.0,KLHDC3:0.0,AGMAT:0.0,EFCC1:0.0,HNRNPH2:0.0,ASB13:0.0,FBXW2:0.0,UQCRH:0.0,PPIA:0.0,HIST1H2AJ:0.0,RPL7:0.0,SEPT10:0.0,PM20D2:0.0,ORAOV1:0.0,ZBTB10:0.0,BCDIN3D:0.0,POLD1:0.0,PRPF6:0.0,HADHB:0.0,ZNF76:0.0,TENM4:0.0,MAP3K8:0.0,ENC1:0.0,SF3B2:0.0,STOX2:0.0,KLHL28:0.0,DLAT:0.0,FBXO46:0.0,USP44:0.0,MCCC2:0.0,TMTC2:0.0,SF3B4:0.0,NUP50:0.0,DDX18:0.0,ATG10:0.0,GDPD3:0.0,RSL1D1:0.0,QPCT:0.0,KLHL9:0.0,RPS5:0.0,RPL10:0.12,SHKBP1:0.0,SND1:0.0,TUBA1C:0.0,KCTD12:0.0,NKAPL:0.0,ARHGDIB:0.0,KLHL8:0.0,PHF5A:0.0,PCBP1:0.0,WBP11:0.0,PDCD2L:0.0,RPL18:0.0,RPP25L:0.0,HIST1H2BN:0.0,SRRM2:0.0,IFIT1B:0.0,PON2:0.0,ZNF554:0.0,KLHL15:0.0,FEM1C:0.0,ZMYM2:0.0,PRND:0.0,PTCH1:0.0,TTC37:0.0,DDB2:0.0,ZFR:0.0,QARS:0.0,RPL32:0.0,SPATA5L1:0.0,CD81:0.0,DHX57:0.0,HNRNPA0:0.0,KPNA4:0.0,IFIT3:0.0,RNF20:0.0,TTC5:0.0,STXBP1:0.0,OXSR1:0.0,RPS16:0.0,CNNM4:0.0,RPS15:0.0,UTP14A:0.0,USP9Y:0.0,ARHGEF12:0.0,KRT6B:0.0,SNRNP200:0.0,DCAF12:0.0,RPL3L:0.0,PJA2:0.0,NDUFB9:0.0,UGGT1:0.0,MICU2:0.0,EMG1:0.0,CUL5:0.0,EIF3K:0.0,SRPX:0.0
176	0.0800546929605	MCL1:0.272714418721,PRR14L:0.0,PPFIA1:0.0,PPP2CB:0.0,STRIP2:0.0,ANKLE2:0.0,MYLPF:0.0,PRR14:0.0,ZRANB1:0.0
975	0.0797899620686	VAV1:0.0,NEK3:0.0
394	0.0797731376852	KDM1A:0.0,SLC25A20:0.0,TBC1D4:0.0,NDUFA8:0.0,CACUL1:0.0
569	0.0796967824479	MBTPS1:0.12,BDNF:0.0,CPE:0.0,GAST:0.0
669	0.0794498115365	ZNF398:0.0,C1orf109:0.0,KIFC3:0.0,ZBED1:0.122171534977
984	0.0794117062947	GNAI3:0.0,GNG3:0.0
548	0.0792517949729	CCNB2:0.0,PHLDB2:0.0,CLASP1:0.0,FLNA:0.0
17	0.0789431154004	HABP4:0.0,CCDC106:0.0,RFC5:0.0,MAP3K3:0.0,PSG9:0.0,ETHE1:0.0,BRMS1:0.0,GIT1:0.0,PAEP:0.0,MPHOSPH6:0.0,TRDMT1:0.272714418721,GSTM4:0.0,PQBP1:0.0,KLHL20:0.0,EPPK1:0.0,SGO2:0.0,ANKRD24:0.0,RIF1:0.0,HSPB3:0.0,SERPINB9:0.0,MAD2L1BP:0.0,NRBP1:0.0,CNKSR1:0.0,DDIT4:0.272714418721,GPC1:0.0,NEFL:0.0,PPP2R5D:0.0,MRPS12:0.0,DZIP1:0.0,PLEKHA4:0.0,FXR1:0.0,FAS:0.272714418721,PCDHA4:0.0,CKMT2:0.0,MRPS6:0.0,SUPT5H:0.0,PPP2R5A:0.0,RHOH:0.0,AKR1C3:0.12,RBM5:0.0,CETN3:0.0,CEP126:0.0,CRCT1:0.0,HLA-DQA1:0.0,SIK2:0.0,GC:0.272714418721,KLK10:0.0,CRADD:0.0,HSPBP1:0.0,WDR62:0.0,ARID4B:0.0,TDGF1:0.0
79	0.0785565017771	CDK1:0.0,CLIP1:0.0,PLK1:0.0,BTN1A1:0.0,PSMB2:0.0,DNHD1:0.0,PAK3:0.0,PTHLH:0.12980170196,INCENP:0.0,TMF1:0.120271441872,GTSE1:0.0,WDCP:0.0,RGPD4:0.0,EVI5:0.0,RERE:0.0,KAT7:0.0
144	0.0784706235317	ATP5I:0.0,MBP:0.0,RXRB:0.272714418721,TMEM57:0.0,KLHL11:0.0,RGPD6:0.0,CLTA:0.0,DNAJB14:0.0,MCFD2:0.0,PCSK6:0.0
191	0.0782389820744	CCR5:0.272714418721,GNAO1:0.0,RGS19:0.0,GRM6:0.0,KLHL3:0.0,GDE1:0.0,PDE6H:0.0,RGS1:0.0,PDE6G:0.0
186	0.0780935667868	HINFP:0.0,SREBF2:0.272714418721,NPAT:0.0,ZNHIT1:0.0,CDYL2:0.0,TRIM44:0.0,NPDC1:0.0,TTF2:0.0,THAP7:0.0
59	0.0770800190058	TAF13:0.0,TAF12:0.0,TAF11:0.0,PFKL:0.0,TAF3:0.0,ESCO2:0.0,ERCC1:0.0,TAF1L:0.0,JADE3:0.0,TBPL1:0.0,TAF7:0.0,TAF9B:0.0,TAF4:0.0,PHF21A:0.0,KAT6B:0.0,ING5:0.0,TAF5:0.0,HIST3H3:0.272714418721,TAF8:0.0
180	0.0767830148907	KCNJ3:0.0,ADRB2:0.122724350242,TMUB1:0.0,KCNJ5:0.0,RAB18:0.0,HTR4:0.0,IDH3A:0.0,ETFB:0.0,GNG12:0.0
543	0.0761201319217	CDYL:0.0,H2AFB1:0.0,CBX1:0.12,ZNF382:0.0
108	0.0759053282275	FMO3:0.0,SPIB:0.0,IL18BP:0.0,CEBPB:0.0,CR2:0.0,IL6:0.155678063502,NRF1:0.0,BHLHE41:0.0,INHBE:0.0,FHOD1:0.0,ABCC6:0.0,APOBEC3G:0.0,FCER2:0.0
344	0.0756392945221	EPS8L3:0.12,CD3E:0.0,EPS8:0.0,JAK3:0.0,EPS8L1:0.0,EPS8L2:0.0
80	0.0752915751968	CD74:0.272714418721,GUCY1A3:0.0,CST9:0.0,DHX58:0.0,ETV6:0.0,CTBS:0.0,GUCY1B3:0.0,NF1:0.0,CST5:0.0,CHRNA1:0.0,GPR18:0.0,CHST11:0.0,BANK1:0.0,LY86:0.0,CDKN2AIP:0.0,IRF8:0.0
166	0.0750192759593	RRAS:0.12,LDB2:0.0,SSBP2:0.0,BRCA1:0.0,CTBP1:0.0,SSBP3:0.0,RASIP1:0.0,NRIP1:0.0,ZNF366:0.0
255	0.0745966945208	PSEN1:0.0,PLXDC2:0.0,HTRA2:0.0,DNER:0.0,NCSTN:0.0,DSG2:0.0,DAG1:0.122724350242
587	0.0742689461461	WBP2:0.0,UPP1:0.0,WDR45B:0.0,UCK2:0.12
151	0.0742137967727	TGS1:0.0,ABCF2:0.0,ANKRD26:0.0,HNRNPR:0.0,PPP6R2:0.0,ANKRD28:0.0,ANKRD50:0.0,DOCK1:0.0,PPP6R3:0.0,CD164:0.272714418721
392	0.0738253933831	EMILIN3:0.0,TRMT61B:0.0,ABHD10:0.0,RELN:0.0,SQSTM1:0.0
1042	0.0734140056021	KPNA7:0.0,HIST1H1C:0.0
134	0.0731204287571	E4F1:0.0,MAPK9:0.0,LNX2:0.0,PIK3R3:0.0,PEG10:0.0,PDZRN3:0.0,MAP2K5:0.272714418721,MDGA1:0.0,SHISA2:0.0,PTCD3:0.0,MSRB3:0.0
30	0.0730737380761	MED11:0.0,MED20:0.0,AFF4:0.0,MED4:0.0,MED13L:0.0,MED26:0.0,POLR2L:0.0,ELL:0.0,MED10:0.0,USPL1:0.0,EAF2:0.122995792115,MED30:0.0,POLR2K:0.0,MED17:0.0,MED6:0.0,MED7:0.0,AFF1:0.0,MED25:0.0,POLR2F:0.0,ICE1:0.0,MED14:0.0,MED16:0.0,CDK8:0.0,MED9:0.0,MLLT1:0.0,OBFC1:0.0,MED1:0.0,MED21:0.0,MED12:0.120271441872,MED13:0.0,MED28:0.0,MED31:0.0,PPARGC1A:0.0,MED18:0.0,ELL2:0.0
981	0.0728453572923	G3BP1:0.0,IFRD2:0.0
195	0.0726493194518	JPH1:0.0,TTN:0.0,UGP2:0.0,SF1:0.0,SGCG:0.0,ABLIM1:0.0,CAPN3:0.0,MYBPC1:0.0,UACA:0.0
22	0.0722315848872	YWHAH:0.0,ASB6:0.0,KCNK9:0.0,TPH2:0.0,ATP2B4:0.0,PLEKHO2:0.0,RAB11FIP2:0.0,ATP2B2:0.0,AGXT:0.0,TBCB:0.0,ATP2B1:0.0,PIK3R4:0.0,MCTS1:0.0,ISOC1:0.0,PAFAH1B2:0.0,NOS3:0.13089740097,PROSC:0.0,ATP2B3:0.0,EIF5:0.0,PTMA:0.0,RARRES3:0.0,TRAT1:0.0,GSS:0.0,RAB11FIP5:0.0,PAPOLA:0.0,REEP1:0.0,ATIC:0.0,ARHGAP45:0.0,CALCA:0.0,ZFP36L2:0.12,PPP1R2:0.0,HMGB3:0.0,OGFOD1:0.0,MYO1E:0.0,YWHAE:0.0,CBY1:0.0,APAF1:0.0,CFAP43:0.0,SCPEP1:0.0,PDIA4:0.0,CAPN2:0.0,PAPSS1:0.0,CAPNS1:0.12
764	0.0721922665189	NUDT5:0.0,CTCF:0.0,HSPB9:0.0
292	0.0720364752183	PAICS:0.0,PDK2:0.0,PDHA1:0.12,PPIAL4D:0.0,CBR3:0.0,SGK1:0.0
664	0.0719581445657	LIPC:0.0,LPL:0.122995792115,PNLIP:0.0,LMF1:0.0
48	0.0719457182391	GTF2I:0.0,ATXN2:0.0,DDX19B:0.0,RGS10:0.0,MAPK8IP3:0.0,PLS1:0.0,MACF1:0.0,ACLY:0.0,PCBP3:0.0,MTHFD1:0.0,MAGEA6:0.0,RAB21:0.0,SAP18:0.0,FBXO8:0.0,ARF6:0.0,DCTN1:0.0,ATXN2L:0.0,CCNA1:0.272714418721,ARMT1:0.0,GANAB:0.0,HDLBP:0.0,ECT2:0.0,KIF23:0.0
1036	0.0717901371581	HSPE1:0.0,MPI:0.0
295	0.0712138015809	ANKIB1:0.0,PSMD4:0.0,TERF1:0.0,DCLRE1B:0.0,RAD50:0.0,MB:0.0
357	0.0711898373046	COL6A1:0.0,COL5A1:0.0,LYVE1:0.0,PDGFA:0.0,PDGFB:0.0,COL3A1:0.0
983	0.0711198607488	EPC2:0.0,MORF4L2:0.0
222	0.0710907742746	MC2R:0.12,MC4R:0.0,MRAP2:0.0,MC3R:0.0,MC5R:0.0,ASIP:0.0,MC1R:0.0,MRAP:0.0
542	0.0710183591681	TRIM33:0.0,ZNF140:0.0,TRIM28:0.0,ZNF256:0.0
686	0.0710145698782	CCNT1:0.0,HEXIM1:0.0,TCEA1:0.0
1055	0.0706731609483	EPRS:0.0,DUS2:0.0
484	0.0706277326485	ZFAND5:0.12,WIPF2:0.0,SRP19:0.0,UBLCP1:0.0,ZNF830:0.0
328	0.0705184926699	PDCD10:0.0,ERP44:0.12,PLD3:0.0,TRAF3IP3:0.0,NUDCD1:0.0,FGFR1OP2:0.0
475	0.0704503266642	ATF7:0.0,ACHE:0.12,URI1:0.0,MITD1:0.0,TAOK3:0.0
33	0.0703845931358	NMD3:0.0,HIP1R:0.0,MRTO4:0.0,CDC42EP1:0.0,CLN6:0.0,USP10:0.0,HS1BP3:0.0,HSBP1:0.0,BRAT1:0.0,H2AFJ:0.0,RNF103:0.0,HAUS1:0.0,MSH4:0.0,VIMP:0.12,COPB2:0.0,UBE2J1:0.0,MAGED1:0.0,EIF2AK3:0.0,EDEM1:0.0,CCDC134:0.0,GPS2:0.0,DDIAS:0.0,TBC1D10B:0.0,METTL21C:0.0,UBXN10:0.0,HOOK1:0.0,VCP:0.0,NPLOC4:0.0,WDR43:0.0
1010	0.0699172526207	GDF6:0.0,SMAD1:0.0
976	0.0698650730566	TARBP2:0.0,KHSRP:0.0
682	0.0697814971262	NFE4:0.0,CLNS1A:0.0,LSM11:0.0
130	0.0697073753203	TXNRD2:0.0,DLX2:0.0,OPN1LW:0.0,NCOR2:0.0,MSX1:0.0,PPFIA4:0.0,KLRC3:0.0,SLC30A9:0.0,NR5A2:0.0,NCOA2:0.122724350242,DLX5:0.0
662	0.0693655419165	BACE1:0.0,SPSB4:0.0,PAWR:0.120814325616,SPSB2:0.0
147	0.0693457701456	RNF11:0.0,RAD23A:0.0,PSMD7:0.0,GNPDA1:0.0,GNPDA2:0.0,MORC3:0.0,TBCE:0.0,OTUD1:0.0,PSMD2:0.0,PSMD3:0.0
784	0.0690853774974	MTRF1:0.0,PARK7:0.0,PITX3:0.0
993	0.0687510794839	BLM:0.0,MVP:0.0
2	0.0686971837505	ANXA11:0.0,VPS33B:0.0,DLX6:0.0,RGS7:0.0,ZBED4:0.0,TSSK3:0.0,RPS6KL1:0.0,SH3RF1:0.0,ICK:0.0,KSR2:0.0,C18orf8:0.0,HIPK4:0.0,ALPK1:0.0,CEP164:0.0,KBTBD4:0.0,WSB2:0.0,DCLK2:0.0,KLHL10:0.0,HOMER3:0.0,KCNS3:0.0,GSK3A:0.0,KAT5:0.0,ZC3H7B:0.0,PRKCH:0.0,FBXO34:0.0,STK33:0.0,SHANK1:0.0,BBX:0.0,ACVR2B:0.0,KCTD8:0.0,FBXO4:0.0,CDK15:0.0,DET1:0.0,CLK3:0.0,GAB2:0.0,IBTK:0.0,PRDM1:0.0,CHEK1:0.272714418721,NR1I2:0.0,FOXD4L6:0.0,EIF2AK1:0.0,NTRK3:0.0,RGS9:0.0,ZNF74:0.0,KLHL1:0.0,CAMKMT:0.0,AMHR2:0.0,SYNJ1:0.0,FBXL14:0.0,TRIM73:0.0,CAMK4:0.0,NR1I3:0.0,GPKOW:0.0,FBXO38:0.0,ACVR1C:0.0,SREBF1:0.272714418721,NFRKB:0.0,MOS:0.0,FLT4:0.272714418721,RAPSN:0.0,KLHL38:0.0,TADA2A:0.0,FBXL13:0.0,PIM3:0.0,VRK2:0.0,STAT2:0.0,PARK2:0.0,TESK2:0.0,MINK1:0.0,CDK18:0.0,KLHL13:0.0,KLHL29:0.0,BRAF:0.0,UTP20:0.0,IRAK3:0.0,TRIM36:0.272714418721,SEC24D:0.0,BAMBI:0.0,FBXW7:0.0,RNF149:0.0,KLHL14:0.0,MYLK4:0.0,CAMK2G:0.0,SPRR2A:0.0,SH3RF2:0.0,NR3C2:0.0,RPS6KA2:0.0,HSPA8:0.0,FNTB:0.0,MAP2K4:0.0,TNK1:0.0,RPS6KB1:0.0,RPS6KA5:0.0,KLHL6:0.0,TRIM8:0.0,CAMKK1:0.0,HERC6:0.0,GRK4:0.0,MAP4K2:0.0,KRT7:0.0,DYRK4:0.0,MAPK4:0.0,BTRC:0.272714418721,RGS6:0.0,STIP1:0.0,CDK11A:0.0,ASB17:0.0,PRKY:0.0,C20orf194:0.0,DYRK2:0.0,ISX:0.0,NEK11:0.0,CAMK2D:0.0,FBXO18:0.0,TRIM74:0.0,MDM4:0.123724241339,FBXO25:0.0,BTG1:0.0,PREB:0.0,HLA-DRB3:0.0,MS4A1:0.0,VPS41:0.0,FBXO10:0.0,ASB2:0.0,KCNA6:0.0,FBXL2:0.0,NPR2:0.0,ZBTB20:0.0,EPHA1:0.0,FES:0.0,PPARD:0.0,ARMC5:0.0,RCBTB2:0.272714418721,SPSB3:0.0,FBXO27:0.0,SIM2:0.0,ERBB3:0.0,AATF:0.0,KCNG1:0.0,FBXL18:0.0,ZBTB49:0.0,STYK1:0.0,RGS11:0.0,ACVR1B:0.0,DMRTA1:0.0,CDC7:0.0,FBXL8:0.0,SGK2:0.0,REST:0.0,ZNF215:0.0,SPSB1:0.0,MYO3B:0.0,RAP2A:0.272714418721,TYK2:0.0,TIE1:0.0,SKP1:0.0,PAK6:0.122995792115,HSP90AB1:0.12,LIMK2:0.0,EIF4G1:0.0,HERC4:0.0,FBXO40:0.0,GRK7:0.0,ECD:0.0,TFDP3:0.0,SRPK3:0.0,XRCC4:0.0,IARS2:0.0,TCF25:0.0,KLHL36:0.0,RAG1:0.0,KLHL32:0.0,GTF2IRD2:0.0,FASTK:0.0,GAN:0.0,TBX22:0.0,G2E3:0.0,GSG2:0.0,FER:0.0,TRIM7:0.0,AURKC:0.0,POGK:0.0,KLHL34:0.0,EPHA4:0.0,TNK2:0.272714418721,HLA-DRB5:0.0,RHOC:0.0,NTRK2:0.0,PIM1:0.123267233987,PDK1:0.0,PRKCA:0.272714418721,CXXC1:0.0,FBXO3:0.0,SGK3:0.0,MAP4K4:0.0,PTK6:0.0,BMX:0.272714418721,PSKH2:0.0,FOXP2:0.0,STK32B:0.0,FBXW11:0.0,ARAF:0.0,INSRR:0.0,AXL:0.0,CAMKV:0.0,KLHL25:0.0,THAP4:0.0,PRKX:0.0,CORO1C:0.0,MAP3K12:0.0,DLG4:0.0,TRIM17:0.0,IRS4:0.0,NUAK2:0.0,RPS6KC1:0.0,MAP3K15:0.0,AREL1:0.0,BAG2:0.0,ASB3:0.0,MAP3K9:0.0,PIM2:0.272714418721,TRIM49:0.0,FBXO9:0.0,KRT27:0.0
404	0.0685522189911	SLC15A2:0.0,SSTR5:0.0,GUCY2C:0.0,FARP2:0.12,PDZK1:0.0
1048	0.0685320634583	LYN:0.0,ETV7:0.0
173	0.0684684862863	SPPL2A:0.0,KCNA5:0.0,LAPTM4A:0.0,MARCH8:0.12,MARCH1:0.0,IL1R1:0.0,PXK:0.0,TFRC:0.0,B4GALT1:0.0
